Site,Latitude,Longitude,mmm_eta_99999.9m,mmm_salt_24m,mmm_salt_18m,mmm_salt_13m,mmm_salt_9m,mmm_salt_5.35m,mmm_salt_2.35m,mmm_salt_0.5m,mmm_temp_24m,mmm_temp_18m,mmm_temp_13m,mmm_temp_9m,mmm_temp_5.35m,mmm_temp_2.35m,mmm_temp_0.5m,mmm_u_24m,mmm_u_18m,mmm_u_13m,mmm_u_9m,mmm_u_5.35m,mmm_u_2.35m,mmm_u_0.5m,mmm_v_24m,mmm_v_18m,mmm_v_13m,mmm_v_9m,mmm_v_5.35m,mmm_v_2.35m,mmm_v_0.5m,mmm_wspeed_u_99999.9m,mmm_wspeed_v_99999.9m,mean_annual_eta_99999.9m,mean_annual_salt_24m,mean_annual_salt_18m,mean_annual_salt_13m,mean_annual_salt_9m,mean_annual_salt_5.35m,mean_annual_salt_2.35m,mean_annual_salt_0.5m,mean_annual_temp_24m,mean_annual_temp_18m,mean_annual_temp_13m,mean_annual_temp_9m,mean_annual_temp_5.35m,mean_annual_temp_2.35m,mean_annual_temp_0.5m,mean_annual_u_24m,mean_annual_u_18m,mean_annual_u_13m,mean_annual_u_9m,mean_annual_u_5.35m,mean_annual_u_2.35m,mean_annual_u_0.5m,mean_annual_v_24m,mean_annual_v_18m,mean_annual_v_13m,mean_annual_v_9m,mean_annual_v_5.35m,mean_annual_v_2.35m,mean_annual_v_0.5m,mean_annual_wspeed_u_99999.9m,mean_annual_wspeed_v_99999.9m,monthly_variability_eta_99999.9m,monthly_variability_salt_24m,monthly_variability_salt_18m,monthly_variability_salt_13m,monthly_variability_salt_9m,monthly_variability_salt_5.35m,monthly_variability_salt_2.35m,monthly_variability_salt_0.5m,monthly_variability_temp_24m,monthly_variability_temp_18m,monthly_variability_temp_13m,monthly_variability_temp_9m,monthly_variability_temp_5.35m,monthly_variability_temp_2.35m,monthly_variability_temp_0.5m,monthly_variability_u_24m,monthly_variability_u_18m,monthly_variability_u_13m,monthly_variability_u_9m,monthly_variability_u_5.35m,monthly_variability_u_2.35m,monthly_variability_u_0.5m,monthly_variability_v_24m,monthly_variability_v_18m,monthly_variability_v_13m,monthly_variability_v_9m,monthly_variability_v_5.35m,monthly_variability_v_2.35m,monthly_variability_v_0.5m,monthly_variability_wspeed_u_99999.9m,monthly_variability_wspeed_v_99999.9m
OCDA_BA2D,-18.814330000000002,147.6372,0.13222287816620426,35.334487618461644,35.33776400831335,35.342377631465574,35.35180522562991,35.36045566202366,35.364051425630024,35.36359431090523,28.300968997965544,28.47869673937725,28.65598670627607,28.906669169496258,29.154576094459937,29.33895411325334,29.391546211906284,0.009450957252131027,0.016239602935222298,0.03234763036527452,0.039879285528131615,0.04291935148834317,0.03423471465001426,0.019785674912517353,0.006315150341068812,-7.670897999999999e-4,0.0026792401244630226,0.0044648385565964925,0.007152294933974349,0.009748939201034302,0.01586934244498877,-3.4673749833333334,4.720903300319448,0.05671254176050869,35.20982873208286,35.187061071189554,35.14213143730112,35.073377338167674,35.031312694781704,35.01816005083738,35.011166328995394,26.32577074742375,26.500872856061072,26.669463856679915,26.92588765050173,27.147163322300624,27.265407241593852,27.295427610353187,-0.0012631840409716773,0.0025483355533786234,0.011387704547369048,0.014847456840553304,0.01676852023706842,0.004257311826904938,-0.010846475506784177,-0.002558959277655861,-0.005931898666122551,-0.009937827889947006,-0.00974889051862294,-0.0122159414513348,-0.02618756405229255,-0.02876107641812054,-4.546271923378788,1.5339281601769499,0.8655000043939466,0.0043958581172600895,0.0047060602615579174,0.004977287809419375,0.005444424310498138,0.005838251639289079,0.006019973569400942,0.006121931823408026,0.05855807184655273,0.06170328260889694,0.06396282656748503,0.0672214948678009,0.0699591767998472,0.07147374258452621,0.0719563777217429,-4.122406158730525,27.71393834685531,3.7538471636293913,3.4297506151504527,5.203717617435477,-4.60373377455106,-1.1701543757622035,-1.9458096198454802,-0.5354534692088351,-0.8233151572717813,-0.8569751817120139,-0.9991263875631622,-1.1413675179970182,-1.482548312097904,-0.14694543787290856,0.8786000959833672
OCDA_BA2S,-18.81448,147.6372,0.13222017830329647,35.334475108922,35.33775425401392,35.34236644794176,35.351802190483546,35.36046873102004,35.36407164363497,35.3636175932822,28.300966395888295,28.478419831145313,28.655312140373884,28.906215210237427,29.154469363539246,29.33910972936987,29.391746862980757,0.009462361776242746,0.016466647075583103,0.03242243609993093,0.03993824259823508,0.04295610021829093,0.03423389164678962,0.019743138754041337,0.006257533303305297,-9.356956000000002e-4,0.0026689890710146678,0.004474533,0.00718037124058968,0.009798352163457874,0.015954984309322417,-3.467447667888889,4.720887296068414,0.056703367018590974,35.20981373863849,35.18707703074859,35.142225676005175,35.073391694845576,35.031310105914955,35.01816216056067,35.011176638620995,26.325863295715052,26.500712535727843,26.668914868711827,26.925632575916463,27.14712257098004,27.265550008385613,27.295601754412505,-0.0012669317804946255,0.0026367846078316198,0.011430978955443141,0.014858912614623616,0.01675768114537963,0.004216819874223021,-0.01092163272517717,-0.002602160658703681,-0.00605546884172464,-0.01001356125334291,-0.009787533729136053,-0.012241621340095384,-0.02620849839876263,-0.028763619569258506,-4.546268913007576,1.5338882420268207,0.8657072974389349,0.004395854716437991,0.004705697120427585,0.004976327998197388,0.005443875646232367,0.005838215524467104,0.006020166005263681,0.0061222201845169836,0.0585624092434437,0.06170191851272691,0.06395648252136474,0.06721814707610267,0.06995723614009138,0.07147004830730652,0.07195300744254123,-4.120741549899818,23.72304040610621,3.73039324440068,3.424120981839865,5.2147246741895215,-4.5708417063707225,-1.1665208210280411,-1.9124819236359993,-0.5354542370010176,-0.8221428296291158,-0.8575144007747331,-1.0001293432681002,-1.1427450896263327,-1.4863023915987201,-0.14693905343100694,0.8786215502528338
OCDA_FL1D,-18.80592,147.6688,0.13223569644215893,35.335965680018035,35.34104768878126,35.346347864570454,35.35324235367797,35.360182087133666,35.36309241090769,35.362438608575495,28.344028195647102,28.511706654490666,28.720488221503405,28.936372947121303,29.162558772759812,29.335541692476692,29.388333155978295,0.029085829044054684,0.03448604557280037,0.04002464117535591,0.04146024842081302,0.040547843644722706,0.02974434014874669,0.013974364305314442,0.019818459263170548,0.022595340873902695,0.025888192423258304,0.028830118879251656,0.032256779376390564,0.035484194261263806,0.04244209089986449,-3.466329180111111,4.7323083077479655,0.05635119450427003,35.20722275591878,35.1844312589453,35.1371283196747,35.07120152044467,35.029617681494585,35.018345251353864,35.0122382699338,26.391068805575227,26.547685706935486,26.732234143448164,26.968071173279988,27.164282115901802,27.269790268696692,27.300424455652806,0.012823296654038942,0.015178386387287386,0.017831905980933503,0.0156033905051323,0.01507395794700187,0.002998743037087459,-0.012295504267420671,-0.005483224718872587,-0.005562234617855705,2.1787293888713812e-4,0.0026492852215509377,-1.6551080381519513e-4,-0.014129202478768027,-0.016342368255860353,-4.561492156818182,1.5534985527067515,0.8753845867504926,0.004468549746169949,0.004754320763437947,0.005072075765526368,0.005481686919913877,0.005842481283492308,0.006008827713576687,0.006097992784492338,0.059487574546181136,0.06210707574329125,0.06471271124181188,0.06753603489910794,0.07001153796203588,0.07137089209391957,0.07181825019895471,1.6884746568347435,1.7357258769084927,1.8115446198688965,2.412994666211125,4.174820102864501,-4.278765080076615,-1.049244233195611,-23.721778157078553,-139.17118378216287,3.694668348837114,3.4877952963173926,23.290350019587333,-5.171627097619654,-8.323549753096149,-0.14809930610558292,0.8679365900922136
OCDA_FL1S,-18.80575,147.6686,0.13225660928681252,35.33595128617842,35.341028760245614,35.346318805751935,35.35320896939583,35.36015063738062,35.3630683272333,35.362419739826514,28.344259369423856,28.511570380346033,28.720152392693365,28.936230592856752,29.162763995418675,29.33592700262888,29.388787386396743,0.028659453618989358,0.03436352509845539,0.03994532478980525,0.041425046254955175,0.040544076053016104,0.029716970714825004,0.013893381303043578,0.01957722403781404,0.022428715781295898,0.02572549392176971,0.028687926838293413,0.03215289460730885,0.03545617873778229,0.04252395196717834,-3.4661844065555556,4.732310442735085,0.05636771596129992,35.20715521133174,35.1843735639208,35.137094483510154,35.07116250229148,35.029629598605055,35.018336786272876,35.01218575105925,26.391572787463424,26.54774125422495,26.732151018104563,26.968005050444674,27.16444076643971,27.270344644522318,27.300999826770326,0.012520673048196896,0.015011267389122796,0.017721557483017306,0.015534942240767497,0.015011921530583954,0.0028995263406795015,-0.012470686911596838,-0.005546466904482395,-0.0056717856201946885,8.174714357625007e-5,0.002506486537746737,-2.8908578106647995e-4,-0.014203037375034162,-0.016366941162600526,-4.561474745712121,1.5535357444210018,0.8751510911057695,0.0044692183341018266,0.004754106383211786,0.005071673462151343,0.005481398225618088,0.005842448209740055,0.006009078663709266,0.0060986839815664095,0.0594945351676105,0.06210550196911987,0.06470834311234355,0.0675320661111158,0.07000641384650363,0.07135847366212163,0.07180595558689924,1.728035856670064,1.773646096579974,1.8435265906889704,2.4605025039853836,4.306246606561016,-4.136311705281239,-1.0386487027353073,-20.046540465605098,-63.46370001434145,3.831696176585949,3.605391466748251,27.344243248603824,-5.107847741546225,-8.34311154252504,-0.1481092147713699,0.867919243454369
OCDA_FR1D,-18.81966,147.66394,0.132733444371623,35.33904783968235,35.34243784541836,35.347172390251615,35.355137602351405,35.36268465829046,35.3655509624321,35.365045948583365,28.370131509928758,28.51275460607808,28.6982009742251,28.924723180856905,29.166242104259993,29.340884399946948,29.392351860990093,0.012413416940814267,0.018886478556525213,0.03076347272974582,0.03276293790071989,0.030585454914749715,0.0175832482291901,3.103923297139482e-4,0.007552163396964012,0.009713651978186947,0.01498036319301835,0.019084844162132207,0.024202702079890046,0.029828926174536183,0.04035253389900962,-3.4774727765555555,4.72789547248704,0.056069595509815356,35.20228111630732,35.17761732826685,35.13654460132897,35.071809575159826,35.031742447974594,35.01856971299715,35.01185456365019,26.44117241501083,26.563483299315248,26.724868076237374,26.965204717812153,27.16045054046184,27.272274811548584,27.303261728994585,0.0031421662668318063,0.005889068880851119,0.010890412362301377,0.0077552637333768645,0.006078778228663853,-0.008602508564292882,-0.026855892582359663,8.965214664246188e-4,-0.00108815354431661,6.104261640847653e-4,0.0040240296506434845,0.00275408236281154,-0.010532781360165474,-0.010986951736531372,-4.5582875934696965,1.5442878416561225,0.8885286546378761,0.004542342834132712,0.004764954992586157,0.005054909481629922,0.005478553784550539,0.005844046053666657,0.006022222188595533,0.006120041640851916,0.06029233765605155,0.06232700958687513,0.06465652019092465,0.06758191934333833,0.07003140632657068,0.07121715966190882,0.07170720481917979,3.3378470277345347,3.698252121927377,3.4215195914162235,11.438328080211289,-5.35106826157369,-1.113713952238063,-0.5501228445967772,1.622055230220245,4.969562756282916,3.2647914982076403,2.658166793078553,10.701282202075864,-7.18442296842214,74.03297411877868,-0.14695635487617908,0.8729485626968151
OCDA_FR1S,-18.8192,147.66391,0.13271061595784908,35.33902010149562,35.34238581103939,35.34708411878242,35.35503968457959,35.36262524157961,35.365515313749405,35.36501128450875,28.369941256826294,28.51142138361437,28.696537411055736,28.923350307338957,29.165482791777816,29.340648406315854,29.39218734590536,0.012464194399033823,0.019051644072666497,0.03092901733290944,0.03296375819909358,0.030811618697283338,0.017835323766295326,5.618750126447595e-4,0.007592806685831077,0.009821962317412647,0.015129160730721574,0.019220182041159238,0.02432549619097091,0.02994109425342816,0.040465685302825294,-3.477282327888889,4.727921948286503,0.056058480899290865,35.20231585589706,35.17780895059197,35.136789310978145,35.07178865180525,35.03167977597899,35.01856393769661,35.01184220282902,26.440668848933164,26.56236885710485,26.7234068078822,26.964344297459824,27.160093320107105,27.27214965698589,27.303137771248537,0.003270927657061289,0.006048422830332758,0.011058899662909068,0.007956783195668306,0.006286205259416243,-0.008376694690624438,-0.026623878881106823,9.286917302834524e-4,-0.0011411832062374191,5.880762867535119e-4,0.00399289376913568,0.0027100434070861236,-0.010579362246830468,-0.011038340013153774,-4.558273183401515,1.5443613090824377,0.888589858749125,0.004541469188815217,0.004763042104293226,0.005052276978729275,0.005476997481244366,0.005843677517085119,0.006022021667157033,0.006119909067266717,0.06028367304762542,0.062310240706396125,0.06463681104445562,0.06757058600752734,0.07003013348295314,0.07122156338698109,0.07171207028563654,3.126461674150152,3.5350086192785337,3.3108963731162424,10.161733717230819,-5.7109066899789305,-1.131876649922993,-0.5547832319448082,1.589047768871566,5.094001316594393,3.2854355028123403,2.6784017708941326,10.79912578184846,-7.169755367589551,77.80803066029222,-0.1469711960552811,0.872907839730737
OCDA_FR2D,-18.83191,147.65257,0.13264481140378012,35.338042259334934,35.34030441670201,35.346578656535414,35.35705315509753,35.364858505865655,35.367514309401514,35.36701816003293,28.366269117098096,28.477582228211002,28.68752440321516,28.943182798476673,29.183967698410353,29.35322168535081,29.4008024582752,0.009889049152974203,0.026509811402943416,0.03706816795425893,0.03832789177003243,0.03595185103698873,0.022430574311665827,0.005076004644198935,9.658481583874143e-5,-0.0014081720665386844,0.0010661507609718375,0.005256781491350156,0.010529152209752316,0.016187262091802438,0.02675828638560498,-3.485430397111111,4.722317931016231,0.05587012567511164,35.201772716697,35.178007530506186,35.13094975961053,35.065507797979414,35.03145932358868,35.01837131404687,35.01167998587727,26.43756306610887,26.53328439319158,26.719427427647016,26.97645665386922,27.166834848782727,27.275899714925448,27.304516687705284,-2.9353254054175333e-4,0.008322271333716756,0.012306776690883887,0.00832561587976056,0.006714549316376015,-0.0088790508645213,-0.027287436988616798,-0.002654391391100757,-0.010702196178148203,-0.010002967675006882,-0.006029854591744765,-0.006963516764448432,-0.020224378169484997,-0.02046600637836469,-4.552798237568182,1.5334352785906227,0.8930547132645889,0.004546201098060114,0.00472118280283635,0.0050585770915984795,0.005527367065465181,0.00586974811143282,0.006041142928241323,0.006138295355896832,0.06052863158285937,0.062068051990060415,0.0647045972343284,0.06784900492181743,0.0701343066462222,0.0711845671593583,0.07163936009141031,-8.118065662124348,3.2433716403012727,3.4583594254556487,13.954572146633064,-5.2651795656229305,-1.1937370911335816,-0.61225292911391,-0.6926307265280549,-0.5537774039987846,-0.8109199427920857,-1.1095719615731494,-1.4613985873761985,-1.6884437549387439,-3.047771878325791,-0.14590061933130657,0.8788455518290297
OCDA_FR2S,-18.83187,147.6525,0.1326421364332221,35.33804336968898,35.34029153653282,35.34655512029255,35.357034697142964,35.36485025601451,35.367510904876895,35.36701510387998,28.366365531197584,28.477288625694417,28.687101619672042,28.94293607926665,29.183860187499366,29.353191551307315,29.400775378963463,0.009870358085400197,0.026509356439842084,0.03709122252242862,0.03836310822222222,0.03599346676996888,0.022474090739153754,0.005118532583696981,9.82740858972111e-5,-0.0014240419511573831,0.001057887028330497,0.00525517560373363,0.01052708546755948,0.016184276064650158,0.02675645046391803,-3.4854084477777776,4.722309748995485,0.05586908890147354,35.2017566320426,35.178031596426706,35.13098280176316,35.06548228100806,35.031445212532766,35.018368530476735,35.01167809808663,26.437656673126245,26.53306946631507,26.71910024912839,26.976320440337176,27.1667802305701,27.27587273711542,27.304483491188684,-2.846786700327219e-4,0.00832246562893544,0.012323415938007254,0.00834909241617824,0.006737332657390238,-0.008857060273350715,-0.027266222386826414,-0.0026376460022377608,-0.010722221268018797,-0.010023437814036347,-0.006048952288927611,-0.006981926884894117,-0.02024242860588604,-0.020483939027459968,-4.552781353371212,1.5334243615000713,0.8930571813312225,0.004546385606898783,0.004720737131577842,0.005057900082494823,0.005527124989231907,0.005869712772929125,0.006041133741146173,0.006138304520935714,0.06053010269732045,0.06206455737387255,0.06469998858668172,0.06784743150476365,0.0701345032799623,0.07118534445228752,0.07164015612525584,-8.192816822700316,3.2409781390559225,3.4497979974992683,13.749615059599511,-5.299888774064511,-1.1961605971413447,-0.6130331599918235,-0.6950858860376237,-0.553191580170785,-0.8105882547983115,-1.1085184393737253,-1.4598604899548435,-1.6870039048074352,-3.043896542534803,-0.14590123092214746,0.8788513572481937
OCDA_LA1S,-18.833,147.63338,0.1317101342414435,35.33234927924234,35.33581367762333,35.34199772139558,35.353975929119464,35.363539798040584,35.367240852842365,35.36689617777476,28.247617837513513,28.387699080240058,28.61055045969204,28.89240811972437,29.157636391426696,29.35377882494624,29.406470482194838,0.03619803050176362,0.04037338914388929,0.04945079909231463,0.053716078372365084,0.05395257038467556,0.04134127487371887,0.023524055075268734,-0.004788846990299024,-0.004568520257682517,-0.002627743280490244,0.0016740426259553485,0.006513846555555556,0.011436801251452806,0.02134175624022136,-3.4816337076666666,4.716634038844324,0.05572310992779023,35.21132740349677,35.19054170255094,35.13797659877102,35.067911287298315,35.0311047013518,35.01849054530784,35.01181330336655,26.28732318458584,26.4470502476287,26.645956355362877,26.929492783138958,27.151161242925415,27.27508094452566,27.305766436239164,0.019080186310105874,0.016669070115736026,0.021779604785335898,0.020485657755980533,0.01994250575918357,0.004346298973775019,-0.014016771054921376,-0.025687596508301123,-0.02687204447442599,-0.02540456307705359,-0.02036095755292925,-0.021073170698342886,-0.03414759059156103,-0.03471374851710206,-4.544057321666666,1.524106274717025,0.8871409208853659,0.004293300522156717,0.0045823235708681125,0.004930576209628478,0.005452244553396059,0.00585076812236829,0.0060431389691936715,0.006148356896308184,0.058492456045556286,0.060944640636000684,0.06377280833524297,0.06728357890936756,0.06993667678643685,0.0712242903840309,0.07171357137970909,0.9398233959869138,1.5697800274679146,1.6265394040539543,2.0839198537090144,3.5382392556710096,-5.200204701990096,-1.1893555463808465,-0.558795721710957,-0.5537047734707174,-0.6045783291495614,-0.7031600808601339,-0.8704740795101266,-1.0616834331830227,-1.508233396650044,-0.14558903358375835,0.8838907055568845
OCDA_LA2S,-18.83125,147.63316,0.13162503665857025,35.332417339036226,35.335652988177614,35.34113169157105,35.35322361632183,35.36315199427584,35.36704602345247,35.36670364551064,28.249768902679527,28.384005394031064,28.593089329494614,28.88075221413896,29.15197916583832,29.352047818753327,29.40539011663942,0.03349552505405867,0.038061995434904794,0.04752021940452006,0.052557859617565934,0.053135058024340105,0.040681029754150694,0.022889088269317775,-0.005115286932175796,-0.004505814670771134,-0.0028453708030490013,0.0014224309703684808,0.006166381121759373,0.010957772915586453,0.020743020914910138,-3.4806788725555555,4.716795014072852,0.05559955452302317,35.211280237861196,35.1923729173165,35.14107913290362,35.069138598494284,35.03104265694888,35.01853427267211,35.01185148701773,26.28890871695439,26.441164494787145,26.630240848863387,26.920242930723234,27.147750967257732,27.273851273449566,27.304594520008994,0.01705550864405016,0.014797025992126565,0.020694025522978318,0.019900514922480687,0.019438605576390763,0.0038732487172446796,-0.014505037835496629,-0.024649714396729312,-0.026102402558992165,-0.025447856154258576,-0.020311439908113387,-0.02100896189389285,-0.034160495225105884,-0.03479923035442876,-4.544035326272727,1.5245485193392325,0.8892695602958564,0.004297213032104956,0.004572758623854265,0.00489943996395328,0.005433480162750007,0.0058464075761208,0.006041089465384895,0.006146591341513554,0.058499912850448484,0.06082509813476361,0.06355119193909176,0.06717387943980735,0.06991483584711577,0.07124280169698666,0.07174444845818315,0.984824381566851,1.7289165987931259,1.691831057594969,2.129344817707138,3.624608555004636,-4.941144063211524,-1.1630486276879108,-0.5433738788655914,-0.5467846893842192,-0.5999857281010007,-0.6963629456452146,-0.8618860711102768,-1.0519805968123528,-1.4919769957478126,-0.14566738571507795,0.8836528737841426
OCLB_BA1S,-18.9493475,147.6929265,0.12923369739599902,35.34381083520457,35.35017696796871,35.3595800939785,35.371034090801444,35.37917304151935,35.38204933965023,35.381788300210154,28.232573388241008,28.35467955834059,28.57676337493449,28.822583077940642,29.065939920490113,29.263861261840002,29.308298512853934,0.028889820413553126,0.06639600414906453,0.08585436557873131,0.0982347019301042,0.10262411630528114,0.09633294905911594,0.08256448696229449,-0.0014820459847295156,0.0024978867082863223,0.0033525972798452795,0.006345431004960812,0.010912275768084964,0.01575692437896134,0.02341112562952248,-3.5906062465555557,4.719822394490294,0.05175984439199612,35.22370632831719,35.20458863702186,35.16555309211699,35.119079650899735,35.08613976951941,35.05001246195231,35.038245044409344,26.260302521715154,26.395963797990174,26.57712011452246,26.814494585579684,27.055211828475485,27.17859937921672,27.203284460968536,0.007845826927285405,0.032136582937203687,0.05078424872511994,0.05259889714188699,0.05464047851183699,0.047026143235798464,0.030206903849721998,-0.02688702386663452,-0.0424703227892757,-0.049834471890855214,-0.045688562230838003,-0.04368627795507536,-0.05962930006784505,-0.0617404635570324,-4.580488848795454,1.515257355793709,0.9632371684691212,0.00433588195302271,0.004615127260928322,0.004971650757244087,0.005369878528229474,0.005707800937492084,0.005982826330537769,0.006093231160669598,0.05904179624359628,0.06177163257348376,0.06471424367429525,0.06772861015462307,0.07030951998519948,0.071817805527956,0.07226002885741933,3.182404717383603,1.489139876263308,1.307384268959505,1.3789343673199026,1.522871602360839,1.9810717030021248,4.2064555132566515,-0.6702216185609957,-0.7882548464158919,-0.8000140618815202,-0.8563321415104357,-0.9363542325316817,-1.0309409152094189,-1.2209298620734284,-0.13900168045013014,0.8906630540025332
OCLB_FL1S,-18.944062,147.699285,0.1293268743256298,35.34337219965699,35.349656512255635,35.35883337360549,35.36989404939659,35.378417721525,35.381382231090235,35.38097218634643,28.248132477373893,28.374978921976915,28.603693641469565,28.835486624543467,29.07141295065383,29.26446199060092,29.30771558136095,0.05547573320920573,0.07573671220719418,0.09369454928279299,0.10464658466288267,0.10934169425737324,0.1044658267244147,0.09038607624564601,0.006251260403168323,0.004856555385774209,0.005669207149152349,0.009466462522254948,0.014145244508065147,0.019432244187703302,0.027568489666666668,-3.5873120054444443,4.723149296395063,0.05175705103823602,35.22170811096865,35.20159218752513,35.15972709898081,35.113619369349635,35.08012416000292,35.04647176394163,35.0346565083772,26.282606983473514,26.42067402025981,26.600657994387795,26.82945300601472,27.061465194778258,27.1816706667327,27.205974811663445,0.02520716144139906,0.03949585536862285,0.05385644186189993,0.05530613824056875,0.05752102431721092,0.04999352076731334,0.03307428706079121,-0.031698693139304665,-0.04360930348934007,-0.049273772482875684,-0.044533689451183654,-0.042458778672691926,-0.058022597713162864,-0.05997704509619455,-4.583578341477272,1.5216567829843077,0.9645731007761723,0.004359353870130409,0.00464448988309601,0.0049862576886491525,0.005365437987487476,0.0057066176101992555,0.005972448202728015,0.0060814589001146,0.059429873386519325,0.06218260486707711,0.06497399179238388,0.06776792436407014,0.0702184138583737,0.07161904043468632,0.07203154463617906,1.5605256016643378,1.3952840558069026,1.3123281961141224,1.3812904544269167,1.5044746082622564,1.8951119292173788,3.6097963433782914,-0.9059179500142762,-0.8531817876105482,-0.8678575601744961,-0.9276222668921718,-1.0075095089607728,-1.1008919274380373,-1.3126677360207293,-0.13957962587025735,0.8872895383387726
OCLB_LA1S,-18.949382,147.701909,0.12873101510511353,35.3445150532576,35.35050160302746,35.35808561929051,35.36911048137854,35.37808796528544,35.38138675899968,35.380981731902374,28.257804076500427,28.36993288529109,28.574691965560444,28.81494105296576,29.060084271953627,29.259052947447515,29.30225114184631,0.06404921615699957,0.07553577793375789,0.0920245074902728,0.10302443261807155,0.1065298232837569,0.10207638764164725,0.08739470858809573,0.01066207608528918,0.005898012476222216,0.006791146411291598,0.010446127589589566,0.015353109192585215,0.0211056601280814,0.030223329576254614,-3.5922473332222222,4.723521290362284,0.05089329070609097,35.22080731701605,35.202260094710326,35.16290673200418,35.11509755682598,35.080677283879105,35.04698450147425,35.0354581375737,26.293592527379722,26.418372994064292,26.580163778351093,26.81848208178711,27.055892674914002,27.17680135361983,27.200114790951627,0.03191623485598204,0.03896231588389039,0.05367255682480921,0.05369893310726931,0.05447239055710765,0.04607887873592463,0.028508028426858324,-0.03466794136769569,-0.042859169214545065,-0.05052715281111529,-0.0460561262916328,-0.04395319784024434,-0.05933195000513391,-0.06081570181466107,-4.585976597848485,1.5217657587894426,0.9838320017944946,0.004372731663520546,0.004638382953674861,0.004942116359678884,0.00533737791267201,0.005697166266808785,0.005970796841313472,0.006079007733049359,0.05951994605932879,0.062096103065056,0.06464193256207654,0.06762420033858411,0.07022200070370291,0.07165877877497284,0.0720873845797238,1.3539513810445891,1.361400701029103,1.2905700005559781,1.386442133540455,1.54700968914107,2.0332209441142024,4.6280673961006835,-0.9974464512885789,-0.8706383468552016,-0.8817419567244896,-0.9460183081152808,-1.0295864211189112,-1.1276653580953826,-1.3691917535119096,-0.13928579091618837,0.887406670710828
ONLI_BA1D,-14.65072495,145.4502155,0.20539672890150487,35.32323839777579,35.32166086971701,35.31855409433929,35.31510957451358,35.31291263492685,35.31366050938213,35.31742714535162,28.879325046715806,28.95506215118999,29.073183227616372,29.19133257349448,29.319444794658303,29.475178066849832,29.68355099628304,0.006039333630456882,0.021767277839770924,0.026342349968271683,0.027528130205685973,0.032309590540843675,0.03330533203708472,0.03006339748727398,0.03085919609712513,0.025966273459510993,0.02660906032310479,0.027812871488256164,0.03026725139625533,0.034244048531997,0.04765683502075447,-0.5985230282016029,6.977120743202945,0.12266930301083862,35.02751140687987,35.00840501967454,34.98782348626716,34.97611715470339,34.96753197046433,34.96260378110586,34.96012675577647,26.856404546436572,26.984158095615832,27.155293634734598,27.28610613261757,27.381732539312136,27.470283114366524,27.6095668432798,-0.0018968314294873791,0.007253475527572135,0.0047946498099285285,-6.617803493722578e-4,-0.011695881794992017,-0.027688255339682725,-0.053638984209887566,0.007995284691886194,0.010739849114088871,0.010073104780990957,0.008964191613340328,0.005321182266227483,0.0029669043950177106,0.006151438163898813,-4.804847880319428,3.6813571052876757,0.32741552171207206,0.009248897844770315,0.009527541451387532,0.010061432128113435,0.010452127512570712,0.010753110432923041,0.01095346824823745,0.011089696430995923,0.06281303554375232,0.06413186328253863,0.06627731616699138,0.06772919517411273,0.06903408978054315,0.07035590790045182,0.07194799302605887,-1.9478930714637637,-27.649356263726627,-4.58188163999416,-2.3894895494863286,-1.4912013139515705,-1.0162671241866055,-0.7333247131587184,1.0300419345453078,0.6677304549887241,0.7117752886410317,0.8463679478734739,1.0791408433564185,1.3093035067523573,1.1855279167162407,-0.44557176199620074,0.5653591881201685
ONLI_BA1S,-14.650714,145.450096,0.2053990794402271,35.32329070879607,35.32168649051717,35.31857924034145,35.3151349882855,35.3129352944588,35.31368218771973,35.3174538762172,28.87931491221389,28.955023424936737,29.07312898114595,29.19123221679611,29.31929513313283,29.47501138464321,29.683426135285522,0.0059950512000000004,0.021700976114443025,0.026278615967229618,0.027466141649868492,0.03230976552538769,0.03330228877777778,0.030052885965498325,0.030613595787213604,0.025968454440462637,0.02661037830841394,0.027816333934504188,0.030269937709627874,0.034246859970999854,0.047659315628983755,-0.5985855844966704,6.977194893689621,0.12267098914008405,35.027476275259836,35.00839097246138,34.98781313603912,34.97611111208856,34.967527234296824,34.96259785525024,34.960120944876856,26.856373516542757,26.98410102677118,27.15520099340103,27.285955215335807,27.381544392681946,27.47008644538369,27.60948859950528,-0.0018220081475828994,0.007302918850774451,0.004847977520747079,-6.042558403583756e-4,-0.011637253550225038,-0.02763412962327938,-0.05359824676424832,0.007916857343032872,0.010730153288217964,0.010064425004230678,0.008953270500835107,0.00530625584992688,0.002945061417268889,0.006121932286436182,-4.804862999161183,3.681410573976247,0.3274151513950496,0.009251091971785464,0.009528647204405776,0.010062582821254443,0.010453106625508518,0.010753996485900235,0.010954392938425048,0.011090711661030265,0.06282267459879182,0.06413671581748875,0.06628174157449368,0.06773304525980335,0.06903711912473483,0.07035757242083124,0.071948293072339,-1.974548324206464,-32.90226509373439,-4.665983131412037,-2.4048762567959177,-1.4949360975664434,-1.017018624517824,-0.7332878625501338,1.031107038393139,0.6685475089905749,0.7125887136629083,0.8474778012693218,1.0808715230081631,1.311873138024166,1.18775229353779,-0.44556566352776333,0.5653567273625368
