GBR1_site,decimalLatitude,decimalLongitude,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,predominant_wind_sector,dominant_wind_season,mean_wave_energy_proxy,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,wind_exposure_category,wind_seasonal_variability_category,mean_u,mean_v,current_seasonal_variability_category,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,dominant_current_season,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_exposure_category,current_regime_type
Ahya_125b,-14.65088815,145.6384346,-4.810552964,4.096864918,6.506771211,3.127476668,0.480649552,0.111562066,11.04733751,10.93577544,6.318680399,130.4190826,0.971093065,0.028906935,SE,Winter,450.1269068,6.318680399,0.260685091,0.004442593,Exposed,High,-0.128638334,0.159370891,Low,0.209399888,0.053841278,0.257121808,0.099767559,0.341043376,0.241275817,141.0908045,SE,Winter,0.204809428,0.385680981,0.104689549,High_Flow,Steady_Strong
Ahya_126a,-23.45545809,152.0317526,-3.800150757,2.004397895,4.718644885,1.796713852,0.380769033,0.739334215,8.882547766,8.143213551,4.296365521,117.8095045,0.91050834,0.08949166,SE,Autumn,151.9121569,4.296365521,0.194652098,0.018965542,Sheltered,High,0.01648254,-1.23E-04,Low,0.025865436,0.012709407,0.491366428,0.002038479,0.058796719,0.056758239,270.4288488,W,Summer,0.016483002,0.36275808,14.0241299,Low_Flow,Steady_Weak
Ahya_126b,-14.65090424,145.6384812,-4.810537841,4.09685372,6.506752662,3.12746843,0.480649656,0.111566519,11.0473024,10.93573588,6.318661624,130.4190942,0.971092948,0.028907052,SE,Winter,450.1231375,6.318661624,0.260685308,0.004442623,Exposed,High,-0.128639638,0.159321844,Low,0.209365591,0.053844582,0.257179711,0.099747527,0.341122967,0.24137544,141.081901,SE,Winter,0.204772085,0.385574116,0.104793352,High_Flow,Steady_Strong
Ahya_126b_R2023,-14.650897,145.6384843,-4.810537732,4.096853111,6.506752335,3.127468668,0.480649717,0.111567689,11.04730194,10.93573426,6.318661147,130.4190907,0.971092923,0.028907077,SE,Winter,450.1231109,6.318661147,0.260685287,0.004442627,Exposed,High,-0.128637676,0.159321963,Low,0.209364325,0.053844916,0.257182859,0.099747837,0.341127286,0.24137945,141.0823491,SE,Winter,0.204770945,0.385579773,0.10479175,High_Flow,Steady_Strong
Ahya_127a,-23.44699287,152.0252817,-3.804557051,2.002680983,4.720672829,1.795743,0.3803998,0.750468236,8.885577297,8.135109061,4.299463394,117.7618724,0.910773432,0.089226568,SE,Autumn,152.0221409,4.299463394,0.194064662,0.01890124,Sheltered,High,0.00879525,0.010194448,Low,0.02762239,0.015370203,0.556440015,0.001543173,0.071597725,0.070054553,220.7859496,SW,Autumn,0.013464145,0.681589829,18.55610966,Low_Flow,Variable_Weak
Ahya_127b,-14.65086241,145.6383748,-4.810573025,4.096879566,6.506795764,3.127487796,0.480649449,0.111556764,11.04738404,10.93582728,6.318705169,130.4190658,0.971093207,0.028906793,SE,Winter,450.1319204,6.318705169,0.260684798,0.004442554,Exposed,High,-0.128636687,0.159437739,Low,0.209446593,0.053837486,0.257046367,0.099795209,0.340939957,0.241144748,141.1029058,SE,Winter,0.204860415,0.385825832,0.104545243,High_Flow,Steady_Strong
Ahya_127b_R2023,-14.650907,145.6382421,-4.810606434,4.096909875,6.50683888,3.127503193,0.48064863,0.111535538,11.04746383,10.9359283,6.318750255,130.4190786,0.971093702,0.028906298,SE,Winter,450.1402934,6.318750255,0.260684563,0.004442449,Exposed,High,-0.128657924,0.159547566,Low,0.209539475,0.053829245,0.256893099,0.099838279,0.340728689,0.24089041,141.1175639,SE,Winter,0.204959233,0.385996727,0.104317401,High_Flow,Steady_Strong
Ahya_1283,-14.780195,145.3592862,-4.80829221,4.35175796,6.651710003,3.111671954,0.467800303,0.13748998,11.28879791,11.15130793,6.485173191,132.1467558,0.974963308,0.025036692,SE,Winter,471.7045259,6.485173191,0.27713442,0.003763948,Exposed,High,-0.043929786,0.061573949,Moderate,0.081089114,0.047822573,0.589753302,0.006469013,0.180482996,0.174013982,144.4941321,SE,Winter,0.075638465,0.458252975,0.828940074,Moderate_Flow,Steady_Weak
Ahya_1284,-14.780235,145.3592251,-4.808265305,4.351856427,6.651752882,3.111682964,0.467798942,0.137517351,11.28890195,11.1513846,6.485219319,132.1475604,0.974963958,0.025036042,SE,Winter,471.7127218,6.485219319,0.277143124,0.003763826,Exposed,High,-0.044025357,0.061529556,Moderate,0.081095644,0.047847623,0.590014707,0.006429138,0.180487704,0.174058566,144.4156887,SE,Winter,0.075657903,0.457118107,0.826843807,Moderate_Flow,Steady_Weak
Ahya_1285,-14.780229,145.359267,-4.808274148,4.351796319,6.651720842,3.111672669,0.467799648,0.137504135,11.28883319,11.15132906,6.485185539,132.1471142,0.974963576,0.025036424,SE,Winter,471.7063992,6.485185539,0.277138313,0.003763902,Exposed,High,-0.04396602,0.06155077,Moderate,0.081087157,0.047827449,0.58982768,0.006454084,0.180476818,0.174022735,144.4615924,SE,Winter,0.075640652,0.457793049,0.82834972,Moderate_Flow,Steady_Weak
Ahya_1286,-14.780327,145.3596172,-4.808282116,4.351343957,6.651434428,3.111567635,0.467804001,0.137431771,11.2882753,11.15084353,6.484887905,132.1441037,0.974960811,0.025039189,SE,Winter,471.6486345,6.484887905,0.277105988,0.00376448,Exposed,High,-0.04350767,0.061654841,Moderate,0.08097824,0.047632945,0.588219069,0.006646851,0.180316339,0.173669488,144.7907156,SE,Winter,0.075460167,0.462723932,0.841493488,Moderate_Flow,Steady_Weak
Ahya_1287,-14.780361,145.3596195,-4.80826623,4.351350686,6.651426492,3.111561748,0.467803674,0.137440144,11.28827266,11.15083251,6.484880642,132.1442419,0.974960882,0.025039118,SE,Winter,471.6467483,6.484880642,0.277107514,0.003764473,Exposed,High,-0.043512741,0.061641605,Moderate,0.080971273,0.047625973,0.588183581,0.006645259,0.180303096,0.173657838,144.7817747,SE,Winter,0.075452277,0.462615086,0.841779145,Moderate_Flow,Steady_Weak
Ahya_1288,-14.780413,145.3596159,-4.808240929,4.351370137,6.6514195,3.11155447,0.467803071,0.137454806,11.28827932,11.15082451,6.484874933,132.1445194,0.974961049,0.025038951,SE,Winter,471.6448859,6.484874933,0.277110558,0.003764452,Exposed,High,-0.043529795,0.061618901,Moderate,0.080962673,0.047618874,0.588158368,0.006638996,0.180285788,0.173646792,144.7612495,SE,Winter,0.075443568,0.462347359,0.841974574,Moderate_Flow,Steady_Weak
Ahya_1289,-14.780439,145.3596079,-4.808227441,4.351388105,6.651420688,3.111552418,0.467802679,0.137463774,11.28829234,11.15082857,6.48487699,132.144717,0.974961184,0.025038816,SE,Winter,471.6448868,6.48487699,0.277112715,0.003764431,Exposed,High,-0.043546647,0.0616053,Moderate,0.080960146,0.047618523,0.588172398,0.00663241,0.180279676,0.173647266,144.7448362,SE,Winter,0.075442186,0.462122424,0.841852474,Moderate_Flow,Steady_Weak
Ahya_128a,-23.44692581,152.0248448,-3.804566922,2.002674802,4.720687953,1.795745597,0.380399131,0.75051363,8.885616029,8.135102399,4.299469249,117.7617383,0.910771754,0.089228246,SE,Autumn,152.0234407,4.299469249,0.194065153,0.018901534,Sheltered,High,0.008993997,0.010296324,Low,0.027788886,0.015419598,0.554883636,0.001775068,0.071910956,0.070135888,221.1377129,SW,Autumn,0.013671366,0.676345536,18.28168091,Low_Flow,Variable_Weak
Ahya_128b,-14.65098873,145.6384038,-4.810550203,4.096869723,6.506770313,3.127471248,0.480648785,0.111547992,11.04733364,10.93578565,6.318681411,130.419132,0.971093355,0.028906645,SE,Winter,450.1262009,6.318681411,0.260685414,0.004442549,Exposed,High,-0.128663457,0.15935456,Low,0.209405568,0.0538377,0.257097751,0.099757341,0.341009119,0.241251778,141.0824662,SE,Winter,0.204812502,0.385577668,0.104743287,High_Flow,Steady_Strong
Ahya_128b_R2023,-14.651004,145.6384191,-4.810544008,4.096865808,6.506762959,3.127467483,0.48064875,0.111548342,11.04731951,10.93577117,6.318674157,130.4191414,0.971093337,0.028906663,SE,Winter,450.1246541,6.318674157,0.26068553,0.004442557,Exposed,High,-0.128666359,0.159333576,Low,0.209392535,0.053838561,0.257117863,0.099748405,0.341036718,0.241288312,141.0781465,SE,Winter,0.204797999,0.385525566,0.104789854,High_Flow,Steady_Strong
Ahya_1290,-14.78046,145.3595682,-4.808212018,4.351448266,6.651447666,3.111559603,0.467801862,0.137480024,11.28835657,11.15087655,6.484905922,132.1452026,0.974961579,0.025038421,SE,Winter,471.6500678,6.484905922,0.277117966,0.003764357,Exposed,High,-0.043606213,0.06158147,Moderate,0.080967423,0.047635759,0.588332412,0.006607931,0.180287977,0.173680046,144.6974585,SE,Winter,0.075457135,0.461435089,0.840530727,Moderate_Flow,Steady_Weak
Ahya_1291,-14.780561,145.359443,-4.808149485,4.351645829,6.651527077,3.111577614,0.467798985,0.137538884,11.28855931,11.15102043,6.484992127,132.1468675,0.9749629,0.0250371,SE,Winter,471.6650173,6.484992127,0.277135998,0.003764113,Exposed,High,-0.043799668,0.061492747,Moderate,0.080983148,0.04768428,0.588817315,0.006528622,0.180301337,0.173772715,144.538728,SE,Winter,0.075496814,0.459150833,0.836552008,Moderate_Flow,Steady_Weak
Ahya_1292,-14.780507,145.3594103,-4.808169863,4.351678574,6.651564019,3.111595125,0.467799019,0.137534409,11.28861425,11.15107984,6.485029209,132.1469612,0.97496306,0.02503694,SE,Winter,471.672848,6.485029209,0.277136949,0.003764068,Exposed,High,-0.043834775,0.061499765,Moderate,0.081001258,0.047710886,0.589014136,0.006512923,0.180331659,0.173818737,144.5201229,SE,Winter,0.075522901,0.458838345,0.834962236,Moderate_Flow,Steady_Weak
Ahya_1293,-14.780478,145.3594152,-4.808183525,4.351664564,6.651565525,3.111598204,0.467799376,0.137525967,11.28860627,11.15108031,6.485029937,132.1467884,0.974962949,0.025037051,SE,Winter,471.6733942,6.485029937,0.277135058,0.003764084,Exposed,High,-0.043822124,0.061512923,Moderate,0.081005177,0.047713187,0.589014044,0.006517775,0.180339729,0.173821954,144.5337323,SE,Winter,0.075526275,0.459020704,0.834964455,Moderate_Flow,Steady_Weak
Ahya_1294,-14.780453,145.3593318,-4.808184088,4.351774174,6.651636857,3.111624862,0.467798367,0.13754232,11.28874324,11.15120092,6.485103907,132.1475031,0.974963614,0.025036386,SE,Winter,471.6878286,6.485103907,0.277142726,0.003763944,Exposed,High,-0.043932496,0.061487497,Moderate,0.081030574,0.047760855,0.589417703,0.006470893,0.180377571,0.173906678,144.4543911,SE,Winter,0.075569679,0.457828155,0.831698546,Moderate_Flow,Steady_Weak
Ahya_1296,-14.779635,145.3597959,-4.812110933,4.347600884,6.651979025,3.112465611,0.467900695,0.135133913,11.28624641,11.1511125,6.485217427,132.0968863,0.974930529,0.025069471,SE,Winter,471.8255123,6.485217427,0.276589581,0.003768724,Exposed,High,-0.061770248,0.078342413,High,0.106776907,0.056086106,0.52526438,0.002936931,0.213775149,0.210838218,141.7454584,SE,Winter,0.09976521,0.421501805,0.614990571,High_Flow,Steady_Strong
Ahya_1297,-14.779957,145.3592754,-4.808398713,4.351680672,6.651742396,3.111703534,0.467802772,0.137429229,11.28877528,11.15134605,6.485200294,132.1456182,0.974962635,0.025037365,SE,Winter,471.7129493,6.485200294,0.277121929,0.003764031,Exposed,High,-0.06534428,0.076356874,High,0.107377033,0.05638175,0.525082023,0.001716997,0.214711702,0.212994706,139.4439256,SE,Winter,0.100499985,0.391450124,0.596457089,High_Flow,Steady_Strong
Ahya_1298,-14.780022,145.3585815,-4.810089545,4.353427114,6.654179882,3.112928838,0.467815553,0.136901413,11.29213564,11.15523423,6.487625842,132.1470339,0.974970012,0.025029988,SE,Winter,472.2365953,6.487625842,0.277132625,0.003761544,Exposed,High,-0.068062946,0.077092719,High,0.109173969,0.058658416,0.537293064,0.002138855,0.221299068,0.219160212,138.5596411,SE,Winter,0.102838961,0.376564337,0.531506983,High_Flow,Steady_Strong
Ahya_1299,-14.780048,145.3585736,-4.810061439,4.353448382,6.654171898,3.112920681,0.467814888,0.136917704,11.29214265,11.15522494,6.487619276,132.1473398,0.974970195,0.025029805,SE,Winter,472.2344815,6.487619276,0.277135981,0.003761521,Exposed,High,-0.068073203,0.077052617,High,0.109150868,0.058639616,0.537234535,0.002134883,0.221238789,0.219103906,138.5405657,SE,Winter,0.102815693,0.376338421,0.53174602,High_Flow,Steady_Strong
Ahya_129a,-23.44634537,152.0247279,-3.804723035,2.002615591,4.72074406,1.795704119,0.380385824,0.750878785,8.885676633,8.134797849,4.299579815,117.760071,0.910784351,0.089215649,SE,Autumn,152.0257734,4.299579815,0.194041662,0.018898641,Sheltered,High,0.00845293,0.010840855,Low,0.027765671,0.015597904,0.561769391,0.001437391,0.072664353,0.071226961,217.9445804,SW,Autumn,0.01374686,0.695561822,18.18422605,Low_Flow,Variable_Weak
Ahya_129b,-14.65098387,145.6383354,-4.810570215,4.096885528,6.506795234,3.127481642,0.480648542,0.111540061,11.0473805,10.93584044,6.318706895,130.4191235,0.971093552,0.028906448,SE,Winter,450.1311951,6.318706895,0.26068517,0.004442502,Exposed,High,-0.128665876,0.159419558,Low,0.209453785,0.053833244,0.257017286,0.099783539,0.340897803,0.241114264,141.0933596,SE,Winter,0.204864597,0.385707565,0.104606692,High_Flow,Steady_Strong
Ahya_12_Chicken,-18.654149,147.7098089,-4.828429657,2.211472595,5.580107564,1.762596161,0.315871359,1.366689447,8.98768785,7.620998402,5.310776213,114.608288,0.951733663,0.048266337,SE,Winter,225.2334809,5.310776213,0.134706706,0.008649714,Moderate,High,-0.022308831,-0.007125167,Low,0.063460934,0.03353751,0.528474887,0.004765474,0.213582017,0.208816543,72.28715576,E,Autumn,0.023419051,0.648463562,9.942636792,Moderate_Flow,Variable_Weak
Ahya_12_Kelso,-18.445932,146.991266,-4.327553002,1.982654488,5.104723209,1.657359487,0.324671764,1.373739408,8.430153996,7.056414589,4.760108591,114.6147312,0.932491028,0.067508972,SE,Winter,175.1698579,4.760108591,0.152245318,0.013224806,Sheltered,High,-0.051325246,-0.019903536,Low,0.078943919,0.026763856,0.339023663,0.019306248,0.174899246,0.155592999,68.80408992,E,Spring,0.055049357,0.349851802,3.834084776,Moderate_Flow,Steady_Weak
Ahya_12_Lizard,-14.645962,145.4552355,-4.90281067,4.151179785,6.604727446,3.148394656,0.476688051,0.053916067,11.20911501,11.15519895,6.424161118,130.254385,0.972661048,0.027338952,SE,Winter,467.6621862,6.424161118,0.257681606,0.004139301,Exposed,High,-0.069330359,0.040918103,Moderate,0.09681479,0.045453487,0.469489088,0.006890665,0.171764952,0.164874287,120.5486905,SE,Winter,0.080504595,0.283886692,1.740106073,High_Flow,Steady_Weak
Ahya_12_Tydeman,-13.971349,144.5023803,-5.720601817,3.310090965,6.871555479,3.383105631,0.492334762,0.434787289,11.53960878,11.1048215,6.609235005,120.0548054,0.961825168,0.038174832,SE,Winter,540.8753028,6.609235005,0.16749536,0.005555486,Exposed,High,-0.042210456,-0.023243766,Low,0.059257709,0.028619058,0.482959248,0.006840659,0.181820279,0.17497962,61.16001817,NE,Spring,0.048187086,0.287679923,3.152697845,Moderate_Flow,Steady_Weak
Ahya_12a,-21.95560763,152.2969331,-4.340620924,2.252993872,5.140592512,1.654905919,0.321929022,2.011668822,9.126252379,7.114583557,4.890498072,117.4315131,0.951349102,0.048650898,SE,Autumn,179.0652036,4.890498072,0.155618557,0.009464064,Sheltered,High,-0.02766507,0.008879481,Low,0.031814243,0.016128959,0.506972899,0.005898087,0.078197401,0.072299315,107.79474,E,Autumn,0.029055142,0.130418736,2.725991297,Low_Flow,Steady_Weak
Ahya_12b,-14.47381935,145.5042618,-4.923272114,4.083805941,6.59474849,3.197950379,0.484923782,0.170374259,11.20166269,11.03128843,6.396567773,129.6753737,0.969948707,0.030051293,SE,Winter,471.4984691,6.396567773,0.253455667,0.004556852,Exposed,High,-0.087827567,0.053787281,Low,0.110066761,0.027974022,0.254155035,0.052008615,0.174549795,0.12254118,121.4840994,SE,Spring,0.102989093,0.202051863,0.584221938,High_Flow,Steady_Strong
Ahya_1300,-14.779989,145.3594272,-4.808410733,4.351487629,6.651626841,3.111662842,0.467804782,0.137394238,11.28854329,11.15114905,6.485079673,132.1442824,0.974961439,0.025038561,SE,Winter,471.6898048,6.485079673,0.277107564,0.003764276,Exposed,High,-0.043671556,0.061727186,Moderate,0.081094149,0.04778112,0.589205518,0.006575192,0.180512534,0.173937342,144.7208582,SE,Winter,0.075613823,0.461470943,0.833349849,Moderate_Flow,Steady_Weak
Ahya_130a,-23.44639742,152.0250007,-3.804709297,2.002622346,4.720731916,1.795704521,0.380386888,0.750832751,8.885649558,8.134816806,4.299570804,117.760236,0.910784785,0.089215215,SE,Autumn,152.0248509,4.299570804,0.194042499,0.018898598,Sheltered,High,0.008353618,0.010750759,Low,0.027664731,0.015559158,0.562418541,0.001301994,0.072437696,0.071135702,217.8481312,SW,Autumn,0.013614762,0.698040879,18.35787693,Low_Flow,Variable_Weak
Ahya_130b,-14.65086769,145.6383056,-4.81059256,4.096895956,6.506820482,3.127497531,0.480649119,0.111547194,11.04743019,10.935883,6.318730668,130.4190641,0.971093437,0.028906563,SE,Winter,450.1368151,6.318730668,0.260684604,0.004442502,Exposed,High,-0.12864398,0.159502794,Low,0.209498011,0.0538332,0.256962819,0.099821342,0.340825325,0.241003983,141.1127405,SE,Winter,0.204915629,0.385941759,0.104407462,High_Flow,Steady_Strong
Ahya_131a,-23.4463944,152.0249662,-3.804709976,2.002621888,4.7207331,1.795704764,0.380386844,0.750836152,8.885652657,8.134816505,4.299571191,117.7602264,0.910784639,0.089215361,SE,Autumn,152.0249546,4.299571191,0.194042557,0.018898624,Sheltered,High,0.008370358,0.010758723,Low,0.027677998,0.015562981,0.562287094,0.001320996,0.072462018,0.071141022,217.8831534,SW,Autumn,0.013631325,0.697580796,18.33598045,Low_Flow,Variable_Weak
Ahya_131b,-14.78004187,145.3588496,-4.808291885,4.352295077,6.652057183,3.111801014,0.467795289,0.137572073,11.28946671,11.15189464,6.485533385,132.1502759,0.974966572,0.025033428,SE,Winter,471.7747195,6.485533385,0.277172196,0.003763261,Exposed,High,-0.065962395,0.07598181,High,0.107406979,0.056539977,0.526408778,0.001676118,0.215092433,0.213416315,139.0376401,SE,Winter,0.100619447,0.385864909,0.588365119,High_Flow,Steady_Strong
Ahya_132a,-23.44598511,152.024682,-3.804820986,2.00257851,4.720778946,1.795677954,0.380377471,0.751107279,8.885713689,8.134606409,4.299649221,117.7590258,0.910792323,0.089207677,SE,Autumn,152.0272056,4.299649221,0.194026869,0.018896813,Sheltered,High,3.73E-04,0.017729575,Low,0.032738747,0.021341277,0.651866024,0.002491399,0.093579499,0.0910881,181.2052094,S,Autumn,0.017733498,0.988606945,13.99971219,Low_Flow,Variable_Weak
Ahya_132b,-14.78005218,145.3587015,-4.810151234,4.353326007,6.654162199,3.112933871,0.467817552,0.136856784,11.29205287,11.15519609,6.487603735,132.1460063,0.974969281,0.025030719,SE,Winter,472.2341333,6.487603735,0.277121433,0.003761663,Exposed,High,-0.067991227,0.077214006,High,0.109224778,0.058684408,0.537281091,0.002144387,0.221393886,0.2192495,138.6342864,SE,Winter,0.102882504,0.377510961,0.531621665,High_Flow,Steady_Strong
Ahya_133a,-23.44596022,152.0248452,-3.804826415,2.00257745,4.720776301,1.795674441,0.380376939,0.751111105,8.885701918,8.134590813,4.299653531,117.7589796,0.910793746,0.089206254,SE,Autumn,152.0268293,4.299653531,0.194025268,0.018896522,Sheltered,High,2.72E-04,0.017718558,Low,0.032700584,0.021333123,0.65237744,0.002532462,0.09351425,0.090981789,180.8798449,S,Autumn,0.017720647,0.991678713,14.00873649,Low_Flow,Variable_Weak
Ahya_133b,-14.77995889,145.3587718,-4.810278751,4.353209615,6.654185558,3.112966192,0.467820767,0.136779638,11.29199648,11.15521684,6.487620181,132.1444885,0.97496833,0.02503167,SE,Winter,472.2411306,6.487620181,0.277104807,0.003761793,Exposed,High,-0.067923094,0.077399293,High,0.109320993,0.058758345,0.537484552,0.002163179,0.221635517,0.219472337,138.730868,SE,Winter,0.102976683,0.378682062,0.530856603,High_Flow,Steady_Strong
