Site,Variable,Latitude,Longitude,overall_mean,overall_median,overall_sd,overall_cv,overall_min,overall_max,overall_range,overall_p25,overall_p75,overall_p95,n_months,n_years,date_start,date_end,variable_type
Ahya_1852_Pelorus,v,-18.537838,146.4944951,0.027436371018823555,0.034753459,0.049538997402769416,1.805595840965326,-0.106878565,0.1476862459209262,0.25456481128306996,-0.006260469,0.059460572,0.10446892004325306,110,11,1/12/2014,1/1/2024,current
Ahya_1852_Pelorus,wspeed_u,-18.537838,146.4944951,-3.44552463,-3.457380297,0.9222121666756005,0.2676550789067828,-5.463480868,-1.098268024,4.365212844043788,-4.006399944,-2.799472878,-2.066438196,110,11,1/12/2014,1/1/2024,wind
Ahya_1852_Pelorus,wspeed_v,-18.537838,146.4944951,1.6581343378276947,1.5316611958839834,2.184426483864955,1.317400185274946,-2.734764178,5.494735844344057,8.229500022375554,-0.055488725,3.5241297340214692,4.9334948765960664,110,11,1/12/2014,1/1/2024,wind
Ahya_1853_Pelorus,u,-18.537745,146.4945033,-0.053549313,-0.058203154,0.025943680365557283,0.48448203560789593,-0.125472635,0.033241192,0.15871382704603568,-0.067734898,-0.038535039,-0.008019724,110,11,1/12/2014,1/1/2024,current
Ahya_1853_Pelorus,v,-18.537745,146.4945033,0.027411016935954893,0.034750547,0.049588203,1.8090610425436258,-0.107014093,0.14777406287504943,0.2547881561322443,-0.006323825,0.059465916,0.1045200265491146,110,11,1/12/2014,1/1/2024,current
Ahya_1853_Pelorus,wspeed_u,-18.537745,146.4945033,-3.445509074,-3.457368405,0.9222108625519907,0.2676559088425546,-5.463433802,-1.098262872,4.365170930397323,-4.006397884,-2.799472515,-2.0664252,110,11,1/12/2014,1/1/2024,wind
Ahya_1853_Pelorus,wspeed_v,-18.537745,146.4945033,1.6581764330146835,1.5316737920124948,2.184444893277184,1.3173778433852823,-2.734742491,5.494817246489404,8.229559737148735,-0.055450228,3.5241828974776155,4.933545126803123,110,11,1/12/2014,1/1/2024,wind
Ahya_1854_Pelorus,u,-18.537945,146.4943419,-0.053509038,-0.058146631,0.025802011,0.4821991213430459,-0.125100909,0.032795979,0.15789688731305584,-0.067625227,-0.03862583,-0.008215157,110,11,1/12/2014,1/1/2024,current
Ahya_1854_Pelorus,v,-18.537945,146.4943419,0.027381974,0.034731553088730244,0.049438452623128765,1.8055108962346569,-0.106645612,0.14736205814972275,0.25400767052658696,-0.006259071,0.059326195,0.10430369087373631,110,11,1/12/2014,1/1/2024,current
Ahya_1854_Pelorus,wspeed_u,-18.537945,146.4943419,-3.4450443,-3.456524448,0.9221055578522827,0.26766145154030446,-5.462694756,-1.098182178,4.364512577401923,-4.005643842,-2.798764803,-2.066420878,110,11,1/12/2014,1/1/2024,wind
Ahya_1854_Pelorus,wspeed_v,-18.537945,146.4943419,1.6580508645135454,1.5316244036259417,2.184385838,1.3174419945683185,-2.734823057,5.494619085981523,8.229442143342352,-0.055538863,3.523991481003511,4.9334128590654025,110,11,1/12/2014,1/1/2024,wind
Ahya_1855_Pelorus,u,-18.537983,146.4943046,-0.053504058,-0.058137361,0.025770326936024934,0.48165181592802137,-0.12502307,0.0326938,0.15771686966659687,-0.067604816,-0.03865189,-0.008263145,110,11,1/12/2014,1/1/2024,current
Ahya_1855_Pelorus,v,-18.537983,146.4943046,0.027372179,0.034726416,0.049408652,1.805068255132123,-0.10657415,0.14727452616516454,0.2538486760340731,-0.006250945,0.059293853,0.10425807265221934,110,11,1/12/2014,1/1/2024,current
Ahya_1855_Pelorus,wspeed_u,-18.537983,146.4943046,-3.444935131,-3.456327829,0.9220810521447966,0.26766282,-5.462518941,-1.098162977,4.364355964,-4.005469027,-2.798600883,-2.066418585,110,11,1/12/2014,1/1/2024,wind
Ahya_1855_Pelorus,wspeed_v,-18.537983,146.4943046,1.6580259586598423,1.5316142089135374,2.1843739873105483,1.3174546368840603,-2.734839566,5.494581264082502,8.229420829595723,-0.055555564,3.5239524319019235,4.933387199780016,110,11,1/12/2014,1/1/2024,wind
Ahya_1856_Pelorus,u,-18.537944,146.4943034,-0.053529736,-0.058160156,0.025772459,0.48146059382251294,-0.125061889,0.03268169,0.1577435792196879,-0.067632341,-0.038684719,-0.008285986,110,11,1/12/2014,1/1/2024,current
Ahya_1856_Pelorus,v,-18.537944,146.4943034,0.027358867095163865,0.034724743834391336,0.049427242,1.8066260682556208,-0.106626604,0.14730273995885315,0.2539293443376513,-0.006279491,0.059291365,0.10427560525193622,110,11,1/12/2014,1/1/2024,current
Ahya_1856_Pelorus,wspeed_u,-18.537944,146.4943034,-3.444907826,-3.456286488,0.9220759851962063,0.2676634707545245,-5.462464306,-1.098157011,4.364307295066507,-4.005436387,-2.798571041,-2.066411871,110,11,1/12/2014,1/1/2024,wind
Ahya_1856_Pelorus,wspeed_v,-18.537944,146.4943034,1.6580418751470651,1.531618486690817,2.1843807755857823,1.3174460840393623,-2.734832029,5.494613916961075,8.229445946320688,-0.055539925,3.5239711441370876,4.933406955294757,110,11,1/12/2014,1/1/2024,wind
Ahya_1857,u,-18.670141,147.7063916,-0.01709778,-0.021235423,0.054938521,3.2131961045645325,-0.114795659,0.19669047806825268,0.31148613691427424,-0.06025972,0.019818985,0.070005314,110,11,1/12/2014,1/1/2024,current
Ahya_1857,v,-18.670141,147.7063916,0.001652242,0.003826673,0.038525543,23.31713748,-0.106255138,0.078325963,0.1845811008504664,-0.024738507,0.033066789,0.061053533432385385,110,11,1/12/2014,1/1/2024,current
Ahya_1857,wspeed_u,-18.670141,147.7063916,-4.826526609,-4.859505774,1.2667420786668258,0.2624541790262338,-7.469813611,-1.356601641,6.113211970530739,-5.797251132,-4.081226605,-2.375005306,110,11,1/12/2014,1/1/2024,wind
Ahya_1857,wspeed_v,-18.670141,147.7063916,2.2044949599628776,2.053118006,2.114267892,0.9590713201570862,-2.412505003,6.168062595256815,8.580567598598703,0.4872941003430673,4.042348572475889,5.444875423219104,110,11,1/12/2014,1/1/2024,wind
Ahya_186,u,-16.07385367,145.8435996,-0.076029933,-0.084940504,0.035695294,0.4694900022569082,-0.134505108,0.04451853,0.17902363756385276,-0.102808656,-0.061642221,-0.004917406,110,11,1/12/2014,1/1/2024,current
Ahya_186,v,-16.07385367,145.8435996,0.022985224610842608,0.027147699,0.030452939,1.324891946434281,-0.051859617,0.071952844,0.1238124607971201,0.003907302,0.046801456,0.064310476,110,11,1/12/2014,1/1/2024,current
Ahya_186,wspeed_u,-16.07385367,145.8435996,-4.249591486,-4.490743933,1.5011413903731692,0.353243693,-6.506323517,0.16502274882405704,6.6713462655982685,-5.410474084,-3.352335282,-1.326641229,110,11,1/12/2014,1/1/2024,wind
Ahya_186,wspeed_v,-16.07385367,145.8435996,4.072092700986507,4.2740773504582625,2.4224087560725125,0.5948805525683781,-1.057790919,8.364914750860851,9.422705670276315,2.2101538510972043,6.199586635548194,7.823925502222789,110,11,1/12/2014,1/1/2024,wind
Ahya_187,u,-16.07382576,145.8436393,-0.076057998,-0.084976128,0.035710558,0.46951746160292634,-0.134569674,0.044545365,0.1791150389247305,-0.102850081,-0.061664047,-0.004920853,110,11,1/12/2014,1/1/2024,current
Ahya_187,v,-16.07382576,145.8436393,0.023000089594045207,0.027161908073615522,0.030461232644860666,1.324396260297489,-0.05186685,0.07198409,0.12385093973531144,0.003910225,0.046840986,0.064330898,110,11,1/12/2014,1/1/2024,current
Ahya_187,wspeed_u,-16.07382576,145.8436393,-4.249613226,-4.490772781,1.5011637529576183,0.35324714817821673,-6.506344942,0.165081529,6.671426470723432,-5.410496498,-3.352361499,-1.326620964,110,11,1/12/2014,1/1/2024,wind
Ahya_187,wspeed_v,-16.07382576,145.8436393,4.072073705408469,4.274079295499247,2.422402849765495,0.5948818771497418,-1.057824917,8.364873925246883,9.422698842181578,2.210168282678569,6.199565421402488,7.823888040452593,110,11,1/12/2014,1/1/2024,wind
Ahya_188,u,-18.42340616,146.9843048,-0.057981827,-0.056954652,0.023095031,0.3983149940951292,-0.11156093,0.018845581,0.13040651077399976,-0.075881347,-0.045617656,-0.01999751,110,11,1/12/2014,1/1/2024,current
Ahya_188,v,-18.42340616,146.9843048,-0.037339523,-0.029125167,0.060618032,1.623428112627477,-0.207555133,0.069517265,0.2770723984610349,-0.085133834,0.008646832,0.051625246,110,11,1/12/2014,1/1/2024,current
Ahya_188,wspeed_u,-18.42340616,146.9843048,-4.32305997,-4.338331951,1.1553570521537115,0.2672544586918975,-6.756292807,-1.275081821,5.481210985769248,-5.04201755,-3.592289379,-2.21441884,110,11,1/12/2014,1/1/2024,wind
Ahya_188,wspeed_v,-18.42340616,146.9843048,1.9915816224691252,1.6223922560075965,2.199514638623443,1.1044059725237505,-2.415494157,5.981114669,8.396608827,0.2903800521840261,3.879345483049173,5.373361646026785,110,11,1/12/2014,1/1/2024,wind
Ahya_189,u,-18.42365216,146.9843686,-0.045013448,-0.046025471,0.020262997084465658,0.4501542934565403,-0.087420245,0.015107337,0.10252758198853008,-0.058507973,-0.033329641,-0.006891173,110,11,1/12/2014,1/1/2024,current
Ahya_189,v,-18.42365216,146.9843686,-0.037352595,-0.03318234,0.053827958688352114,1.441076806301596,-0.183768742,0.062524387,0.246293129,-0.080227878,0.004902964,0.044127838,110,11,1/12/2014,1/1/2024,current
Ahya_189,wspeed_u,-18.42365216,146.9843686,-4.32306508,-4.33843097,1.155340302519849,0.26725026827568155,-6.75631491,-1.275159475,5.481155435000001,-5.042047297,-3.592272481,-2.214457054,110,11,1/12/2014,1/1/2024,wind
Ahya_189,wspeed_v,-18.42365216,146.9843686,1.991517893088964,1.6222519944771983,2.199529515883787,1.1044487842748851,-2.415578324,5.981055935510932,8.396634259510932,0.2903382456585772,3.8793446499715634,5.373269860349453,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Chicken,u,-18.654165,147.7100503,-0.022301439,-0.027219827,0.054016829788825944,2.4221230154481304,-0.120380056,0.19576454786777228,0.31614460407142747,-0.063778639,0.013695189259241486,0.063395186,110,11,1/12/2014,1/1/2024,current
Ahya_18_Chicken,v,-18.654165,147.7100503,-0.007044569,-0.006331412,0.041453521073800334,5.884464871,-0.128289405,0.073832097,0.20212150246811048,-0.038580219,0.02219873,0.053045743,110,11,1/12/2014,1/1/2024,current
Ahya_18_Chicken,wspeed_u,-18.654165,147.7100503,-4.828460461,-4.864076884,1.2681925940535088,0.2626494727039075,-7.464566144,-1.342911238,6.121654905519794,-5.790165954,-4.071631651,-2.372899677,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Chicken,wspeed_v,-18.654165,147.7100503,2.211492918264955,2.0635093495231702,2.1115396202188905,0.9548027953331708,-2.400429057,6.176981826809298,8.577410883398922,0.5066292754481029,4.043739109457429,5.451516007,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Kelso,u,-18.445917,146.9910933,-0.051319694,-0.052637303,0.025509512,0.4970706112693158,-0.110601411,0.023887602,0.13448901291523385,-0.066097034,-0.036353982,-0.013089204,110,11,1/12/2014,1/1/2024,current
Ahya_18_Kelso,v,-18.445917,146.9910933,-0.019895054,-0.011618048,0.057417718,2.886029801371897,-0.173805035,0.083403554,0.2572085892188108,-0.065360518,0.024829110717403846,0.062425422585192514,110,11,1/12/2014,1/1/2024,current
Ahya_18_Kelso,wspeed_u,-18.445917,146.9910933,-4.327517263,-4.357131349,1.153778126,0.2666143324359916,-6.765258382,-1.287318302,5.4779400798978095,-5.051178788,-3.597868564,-2.221681828,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Kelso,wspeed_v,-18.445917,146.9910933,1.9826423393540218,1.6022479460170127,2.201451565330625,1.110362429790486,-2.427682874,5.9745785405553065,8.402261414294328,0.2820500640374926,3.8786888990048407,5.360927319889473,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Lizard,u,-14.645972,145.4553634,-0.047648589,-0.062580886,0.050957408,1.0694421062255093,-0.11707444,0.10109727792878584,0.21817171792878584,-0.089564645,-0.013782353,0.044722272552025474,110,11,1/12/2014,1/1/2024,current
Ahya_18_Lizard,v,-14.645972,145.4553634,0.031482233,0.032558269,0.033580055,1.0666351198591437,-0.046930165,0.088805675,0.13573584,0.004176328,0.059533184749999996,0.076011151,110,11,1/12/2014,1/1/2024,current
Ahya_18_Lizard,wspeed_u,-14.645972,145.4553634,-4.902764091,-5.794403437,2.395779465630359,0.4886589322289444,-8.065189293,2.4399115206594337,10.505100813659434,-6.794550271,-3.428870016,-0.230447331,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Lizard,wspeed_v,-14.645972,145.4553634,4.151104444956622,4.531746442003938,2.558660348819671,0.6163806241802254,-1.707674848,8.412106101006655,10.119780949006655,2.1030004977874635,6.372260696592069,7.990546539377005,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Tydeman,u,-13.971716,144.5019161,-0.042278223,-0.048442544,0.040100512751343034,0.948490981,-0.178987624,0.096494211,0.275481835,-0.059868231,-0.030860028,0.030193558,110,11,1/12/2014,1/1/2024,current
Ahya_18_Tydeman,v,-13.971716,144.5019161,-0.023371961,-0.023975143,0.020128040300097978,0.8612046040979384,-0.057037976,0.029483785,0.086521761,-0.040378006,-0.010370846,0.010569991088560302,110,11,1/12/2014,1/1/2024,current
Ahya_18_Tydeman,wspeed_u,-13.971716,144.5019161,-5.720900147,-6.817701132,2.9015117134995685,0.5071774789054666,-9.797686063,1.8652569642179355,11.662943027217937,-8.009657818,-3.515242462,-0.261800369,110,11,1/12/2014,1/1/2024,wind
Ahya_18_Tydeman,wspeed_v,-13.971716,144.5019161,3.3095158929441895,3.514731433332333,2.56772137,0.7758601116431656,-1.655952598,7.576791133285784,9.232743731285785,1.1111827203604538,5.670217376044091,6.992358897,110,11,1/12/2014,1/1/2024,wind
Ahya_18a,u,-21.96288337,152.3072124,-0.014257104,-0.01341705,0.011185508,0.7845568232850865,-0.043191306,0.010688861,0.053880167,-0.022694952,-0.006531343,0.004182661,110,11,1/12/2014,1/1/2024,current
Ahya_18a,v,-21.96288337,152.3072124,0.010155433,0.010575303,0.008033004,0.7910055249913371,-0.005408351,0.030604005,0.036012356,0.00358537,0.016740539751439094,0.022993442,110,11,1/12/2014,1/1/2024,current
Ahya_18a,wspeed_u,-21.96288337,152.3072124,-4.338244254,-4.185304714,1.3808287424407368,0.31829206967395973,-7.959114991,-1.552992728,6.406122263,-5.184226476,-3.326086651,-2.302134057,110,11,1/12/2014,1/1/2024,wind
Ahya_18a,wspeed_v,-21.96288337,152.3072124,2.252956232101736,2.260461117272853,1.8338976647454281,0.8139961347738315,-2.46530029,5.845679826028722,8.310980116028723,0.98801808,3.7033671145756637,5.004903053982824,110,11,1/12/2014,1/1/2024,wind
Ahya_18b,u,-14.47411087,145.5038803,-0.088352713,-0.086139762,0.031444792,0.35590069429304483,-0.173721623,-0.017371363,0.15635026,-0.109379021,-0.067163642,-0.04116556,110,11,1/12/2014,1/1/2024,current
Ahya_18b,v,-14.47411087,145.5038803,0.054415178,0.059878239,0.036376395,0.6684972296383122,-0.028775485,0.1351888997080668,0.1639643847080668,0.028415051,0.08085158,0.10884004739291948,110,11,1/12/2014,1/1/2024,current
Ahya_18b,wspeed_u,-14.47411087,145.5038803,-4.9233102,-5.847377583,2.508365707426662,0.5094876425990689,-8.209625869,2.6027174279686753,10.812343296968676,-6.925533494,-3.33203238,-0.002156674,110,11,1/12/2014,1/1/2024,wind
Ahya_18b,wspeed_v,-14.47411087,145.5038803,4.083897460668739,4.476033116867721,2.5559040506720847,0.625849223,-1.723930803,8.359247262280737,10.083178065280737,2.0326711204069494,6.288123716315005,7.917030874250207,110,11,1/12/2014,1/1/2024,wind
Ahya_190,u,-18.42389708,146.9842961,-0.05790224,-0.056778141,0.023000003439909177,0.3972213081386961,-0.111387616,0.018664517,0.1300521333128822,-0.075776487,-0.04535756,-0.020193128,110,11,1/12/2014,1/1/2024,current
Ahya_190,v,-18.42389708,146.9842961,-0.037161353,-0.028906711,0.060559551044643896,1.6296379651080042,-0.207438117,0.069623944,0.2770620605600951,-0.084946334,0.008645342,0.051680564795689124,110,11,1/12/2014,1/1/2024,current
Ahya_190,wspeed_u,-18.42389708,146.9842961,-4.323009644,-4.338484526,1.1553059965433086,0.2672457597181475,-6.756250192,-1.275241991,5.481008200893051,-5.042006857,-3.592196479,-2.214476971,110,11,1/12/2014,1/1/2024,wind
Ahya_190,wspeed_v,-18.42389708,146.9842961,1.991431465565927,1.6220698483989318,2.1995537238666385,1.1045088730892212,-2.415686422,5.980948577439457,8.396634999637243,0.29028537956059963,3.879352104174227,5.373139253109314,110,11,1/12/2014,1/1/2024,wind
Ahya_191,u,-18.42405181,146.9842974,-0.05787685,-0.056715616,0.022968492710972725,0.39685111867153444,-0.111330383,0.018603477,0.12993385918440253,-0.07572514,-0.045272064,-0.020260009,110,11,1/12/2014,1/1/2024,current
Ahya_191,v,-18.42405181,146.9842974,-0.037104326,-0.028836516,0.060538637743527864,1.631578946238861,-0.207398258,0.069653492,0.2770517501313442,-0.084884084,0.008642291,0.051694258,110,11,1/12/2014,1/1/2024,current
Ahya_191,wspeed_u,-18.42405181,146.9842974,-4.322994397,-4.338534312,1.1552898512340988,0.2672429675437831,-6.756237832,-1.275293437,5.480944395088748,-5.042004507,-3.592167515,-2.214495954,110,11,1/12/2014,1/1/2024,wind
Ahya_191,wspeed_v,-18.42405181,146.9842974,1.9913835175357624,1.621966790774543,2.1995661531258226,1.1045417086949056,-2.415747896,5.980895906,8.396643802121691,0.29025509860243104,3.879354105324796,5.3730683191637905,110,11,1/12/2014,1/1/2024,wind
Ahya_192,u,-18.424069,146.9843132,-0.044960975,-0.046005047,0.020168562062373812,0.44857928948381265,-0.087365042,0.014951639,0.102316681,-0.058390542,-0.033332336,-0.007068176,110,11,1/12/2014,1/1/2024,current
Ahya_192,v,-18.424069,146.9843132,-0.037193363,-0.033099,0.053792006,1.4462797092634792,-0.183665534,0.062651358,0.246316892,-0.080032938,0.005017058,0.044183677031270775,110,11,1/12/2014,1/1/2024,current
Ahya_192,wspeed_u,-18.424069,146.9843132,-4.322999076,-4.338544707,1.1552898912622813,0.26724268753896985,-6.756245611,-1.275298705,5.480946906,-5.042011654,-3.592170501,-2.214500019,110,11,1/12/2014,1/1/2024,wind
Ahya_192,wspeed_v,-18.424069,146.9843132,1.9913805260292934,1.6219596323895806,2.1995665654435888,1.104543575018988,-2.415752277,5.980895121654145,8.396647398654146,0.2902528630740842,3.8793534550389968,5.3730644474092735,110,11,1/12/2014,1/1/2024,wind
Ahya_193,u,-18.42410395,146.9843036,-0.057868936,-0.056694399,0.022957499850699697,0.3967154296570812,-0.11131151,0.018580823,0.12989233345889475,-0.075707554,-0.045242744,-0.020283696,110,11,1/12/2014,1/1/2024,current
Ahya_193,v,-18.42410395,146.9843036,-0.037084228,-0.028812022,0.060531403,1.6322681305405686,-0.207384064,0.069663453,0.27704751777929143,-0.084860772,0.008641907,0.051698997,110,11,1/12/2014,1/1/2024,current
Ahya_193,wspeed_u,-18.42410395,146.9843036,-4.322991478,-4.338552907,1.1552850258694818,0.2672420317338034,-6.756236874,-1.27531072,5.480926154609663,-5.042006327,-3.592159887,-2.21450308,110,11,1/12/2014,1/1/2024,wind
Ahya_193,wspeed_v,-18.42410395,146.9843036,1.9913680873460813,1.6219333684059176,2.199570024931408,1.104552211571694,-2.415767871,5.980879839643664,8.396647711135415,0.2902452315811162,3.879354475564301,5.373045687509501,110,11,1/12/2014,1/1/2024,wind
Ahya_194,u,-18.4233821,146.9853064,-0.045173764,-0.046309232,0.020309321592768163,0.4495822306684298,-0.087776321,0.014918631,0.102694952,-0.058441086,-0.033604672,-0.006820845,110,11,1/12/2014,1/1/2024,current
Ahya_194,v,-18.4233821,146.9853064,-0.037325919,-0.032884904,0.053849609755317204,1.4426867833526176,-0.183790062,0.062464154,0.2462542162973021,-0.08006473,0.004962715,0.044171084,110,11,1/12/2014,1/1/2024,current
Ahya_194,wspeed_u,-18.4233821,146.9853064,-4.323538129,-4.338670608,1.1554996509268936,0.2672578838006634,-6.756975204,-1.275026763,5.481948441,-5.042637896,-3.59276084,-2.21455551,110,11,1/12/2014,1/1/2024,wind
Ahya_194,wspeed_v,-18.4233821,146.9853064,1.991774906675896,1.622753756031059,2.1994375959065398,1.1042601192206076,-2.415286734,5.981512075278793,8.396798809278794,0.29047656665314514,3.8792800791683786,5.373688506,110,11,1/12/2014,1/1/2024,wind
Ahya_195,u,-18.42330264,146.985242,-0.045174273,-0.046295976,0.020324861932885078,0.44992117537270615,-0.08776119,0.014963391,0.10272458130879654,-0.058473002,-0.03358446,-0.006792189,110,11,1/12/2014,1/1/2024,current
Ahya_195,v,-18.42330264,146.985242,-0.037361963,-0.032924775,0.053854576,1.4414278980502364,-0.1838095,0.062438629,0.24624812899999998,-0.080117838,0.004932414,0.044154050991191296,110,11,1/12/2014,1/1/2024,current
Ahya_195,wspeed_u,-18.42330264,146.985242,-4.323516323,-4.338627539,1.1554984395074828,0.2672589515457457,-6.756939783,-1.275006623,5.4819331600000005,-5.042610668,-3.592745693,-2.214538637,110,11,1/12/2014,1/1/2024,wind
Ahya_195,wspeed_v,-18.42330264,146.985242,1.9917851407234066,1.6227789954003176,2.199436560243939,1.1042539254234593,-2.415271183,5.981512183118683,8.396783366118683,0.29048457185800514,3.879283102417802,5.3737011795532705,110,11,1/12/2014,1/1/2024,wind
Ahya_196,u,-18.42325914,146.985202,-0.045173806,-0.046287645,0.020333488,0.4501167827339592,-0.087750928,0.014989695,0.10274062336490905,-0.058491485,-0.033571644,-0.006776233,110,11,1/12/2014,1/1/2024,current
Ahya_196,v,-18.42325914,146.985202,-0.037382585,-0.032948907,0.053857238355986665,1.4407039625668083,-0.183820286,0.062424344,0.24624462994648522,-0.080148741,0.004915221,0.044144123,110,11,1/12/2014,1/1/2024,current
Ahya_196,wspeed_u,-18.42325914,146.985202,-4.323501771,-4.338601993,1.155497019025176,0.2672595225595721,-6.756916644,-1.274995803,5.481920841000001,-5.042592114,-3.592734849,-2.214528608,110,11,1/12/2014,1/1/2024,wind
Ahya_196,wspeed_v,-18.42325914,146.985202,1.9917897666620192,1.622791011680721,2.1994363958282213,1.1042512782431806,-2.415263698,5.981510146111815,8.396773844111815,0.29048847831736757,3.879285115096624,5.3737064469367315,110,11,1/12/2014,1/1/2024,wind
Ahya_197,u,-18.4232334,146.9852099,-0.045178266,-0.046289008,0.020338418,0.4501814619590838,-0.087756771,0.014995303,0.10275207364761582,-0.058497356,-0.033574253,-0.006767614,110,11,1/12/2014,1/1/2024,current
Ahya_197,v,-18.4232334,146.9852099,-0.037390511,-0.032950382,0.053859088,1.4404480159642894,-0.183825777,0.062416648,0.246242425,-0.080157142,0.004913822,0.044141224,110,11,1/12/2014,1/1/2024,current
Ahya_197,wspeed_u,-18.4232334,146.9852099,-4.323509116,-4.338597992,1.155500972876165,0.2672599830285778,-6.756925692,-1.274987411,5.481938281000001,-5.042603513,-3.592744208,-2.214527163,110,11,1/12/2014,1/1/2024,wind
Ahya_197,wspeed_v,-18.4232334,146.9852099,1.9917990818567157,1.6228104656932096,2.199433696800326,1.104244758838857,-2.415252179,5.981522324246725,8.396774503246725,0.29049409460988285,3.8792841240742932,5.373720655855044,110,11,1/12/2014,1/1/2024,wind
Ahya_198,u,-18.42311606,146.985167,-0.045186608,-0.046293107,0.020361370347883222,0.4506062988267667,-0.087752982,0.015046173,0.10279915503844293,-0.058537357,-0.033560085,-0.006726404,110,11,1/12/2014,1/1/2024,current
Ahya_198,v,-18.42311606,146.985167,-0.037437685,-0.032990035,0.053866655,1.438835096417279,-0.183852739,0.062379193,0.246231932,-0.080220678,0.004889946,0.044120129,110,11,1/12/2014,1/1/2024,current
Ahya_198,wspeed_u,-18.42311606,146.985167,-4.323501954,-4.338551323,1.1555068074089416,0.2672617752438765,-6.756908997,-1.274954127,5.48195487,-5.042598491,-3.592746714,-2.214509094,110,11,1/12/2014,1/1/2024,wind
Ahya_198,wspeed_v,-18.42311606,146.985167,1.9918248709184132,1.622867882646953,2.199428002258522,1.1042276027231173,-2.415217624,5.981543825442907,8.396761449442907,0.2905113306928228,3.879285164435788,5.373757291270329,110,11,1/12/2014,1/1/2024,wind
Ahya_199,u,-18.42364454,146.9855722,-0.045767792,-0.047023228,0.020143172269081473,0.44011675866563854,-0.088667648,0.013400147,0.102067795,-0.059069996,-0.034471373,-0.007465674,110,11,1/12/2014,1/1/2024,current
Ahya_199,v,-18.42364454,146.9855722,-0.037391307,-0.032536773,0.05367259,1.4354296295661089,-0.183603228,0.06194905,0.245552278,-0.079242174,0.004551694,0.043914430599999985,110,11,1/12/2014,1/1/2024,current
Ahya_199,wspeed_u,-18.42364454,146.9855722,-4.325887124,-4.34029426,1.156211036881508,0.26727720900004975,-6.760335655,-1.274716982,5.485618673,-5.045954611,-3.595084337,-2.215208449,110,11,1/12/2014,1/1/2024,wind
Ahya_199,wspeed_v,-18.42364454,146.9855722,1.9927558828346614,1.6245997097173297,2.199057665093528,1.1035258678877444,-2.414228095,5.9834978085534924,8.397725903553493,0.29096583067134796,3.878956804562405,5.375345725799018,110,11,1/12/2014,1/1/2024,wind
Ahya_19_Chicken,u,-18.654166,147.7100622,-0.022301066,-0.027221212,0.054016836640039805,2.4221639030993587,-0.120382232,0.19576216630773707,0.3161443982769361,-0.0637762,0.013699785367018005,0.063392147,110,11,1/12/2014,1/1/2024,current
Ahya_19_Chicken,v,-18.654166,147.7100622,-0.00704073,-0.006327279,0.041453975,5.887738001934972,-0.128280796,0.073836607,0.20211740294528271,-0.038575239,0.02220316,0.053049638,110,11,1/12/2014,1/1/2024,current
Ahya_19_Chicken,wspeed_u,-18.654166,147.7100622,-4.828461947,-4.86407751,1.2681927484428674,0.2626494238245509,-7.464567613,-1.342912337,6.121655276,-5.790168283,-4.071633697,-2.37290016,110,11,1/12/2014,1/1/2024,wind
Ahya_19_Chicken,wspeed_v,-18.654166,147.7100622,2.2114939050561286,2.0635107667647317,2.1115395227492058,0.9548023252162723,-2.400429876,6.176982834043705,8.577412710129657,0.5066296819494032,4.043739078312567,5.451516889050604,110,11,1/12/2014,1/1/2024,wind
Ahya_19_Kelso,u,-18.445978,146.9911013,-0.05130193,-0.052617131,0.025527686888516223,0.4975970102944152,-0.110627296,0.023932856,0.13456015245138347,-0.066115425,-0.036324632,-0.013032393,110,11,1/12/2014,1/1/2024,current
Ahya_19_Kelso,v,-18.445978,146.9911013,-0.019836758,-0.01156957,0.057393735,2.893302232195305,-0.173643209,0.083406664,0.25704987301516136,-0.065275541,0.024871279298257512,0.062432208,110,11,1/12/2014,1/1/2024,current
Ahya_19_Kelso,wspeed_u,-18.445978,146.9911013,-4.327511434,-4.35715781,1.153770840041903,0.26661300787478204,-6.765255145,-1.287343911,5.477911233736032,-5.051179991,-3.597877979,-2.221691876,110,11,1/12/2014,1/1/2024,wind
Ahya_19_Kelso,wspeed_v,-18.445978,146.9911013,1.9826189760614792,1.6021975497316476,2.2014577525758243,1.1103786351067182,-2.427713021,5.974553664953927,8.402266686,0.28201313198303435,3.8786896062699197,5.360893052396732,110,11,1/12/2014,1/1/2024,wind
Ahya_19_Lizard,u,-14.646082,145.4554162,-0.069590222,-0.096123561,0.058756653,0.8443233952263933,-0.149157805,0.1049741234153588,0.25413192815620034,-0.114130426,-0.030476874,0.036809926,110,11,1/12/2014,1/1/2024,current
Ahya_19_Lizard,v,-14.646082,145.4554162,0.041577657,0.042873083,0.03999953,0.962043863,-0.049045699,0.11052703801758952,0.15957273696119256,0.009098034,0.076706041,0.094428635,110,11,1/12/2014,1/1/2024,current
