projectID,scientificAbbreviation,locality,decimalLatitude,decimalLongitude,depthOfColonyinMetersCorrected,EcoPlotID_full
ECT1,Aken,No_Name,-14.65078144,145.6393708,2.1,Aken_1350
ECT1,Aken,North_Direction,-14.74257569,145.5124069,2.1,Aken_1318
ECT1,Aken,Lizard,-14.64611591,145.4554295,2.1,Aken_14_Lizard
ECT1,Aken,Myrmidon,-18.27797092,147.3790123,2.1,Aken_18
ECT1,Aken,Kelso,-18.42384168,146.9863348,2.1,Aken_1392
ECT1,Aken,Kelso,-18.42397864,146.9858184,2.1,Aken_1489
ECT1,Aken,Davies,-18.82537415,147.626795,2.1,Aken_1979
ECO03,Pdam,Great_Keppel,-23.1963115,150.936706,2.2,KEGK_BA1S_P1
ECO03,Shys,Pelorus,-18.54077403,146.4886517,2.2,PAPE_BA2S_P1
ECO03,Pdam,North_Keppel,-23.08444,150.8854725,2.2,KENK_BA1S_P4
ECT1,Ahya,Reef21-550,-21.96288337,152.3072124,2.2,Ahya_18a
ECT1,Ahya,Reef21-550,-21.96292897,152.3072169,2.2,Ahya_23a
ECT1,Ahya,Reef21-550,-21.96281531,152.3074759,2.2,Ahya_3a
ECT1,Ahya,Hicks,-14.42899436,145.4512097,2.2,Ahya_4b
ECT1,Ahya,Hicks,-14.47504512,145.5024632,2.2,Ahya_39b
ECT1,Ahya,Kelso,-18.42364454,146.9855722,2.2,Ahya_199
ECT1,Ahya,Kelso,-18.42369047,146.985667,2.2,Ahya_200
ECT1,Ahya,Kelso,-18.42394377,146.9857738,2.2,Ahya_212
ECT1,Ahya,Fitzroy_Island,-16.94058697,145.9947788,2.2,Ahya_362
ECT1,Ahya,Moore,-16.8456656,146.2316663,2.2,Ahya_375
ECT1,Ahya,Moore,-16.84571883,146.2317389,2.2,Ahya_400
ECT1,Ahya,Moore,-16.84595168,146.232164,2.2,Ahya_408
ECT1,Aspat,Hicks,-14.475019,145.502648,2.2,Aspat_432
ECT1,Aspat,Hicks,-14.474992,145.502678,2.2,Aspat_434
ECT1,Aspat,Hicks,-14.474986,145.502689,2.2,Aspat_436
ECT1,Aspat,Hicks,-14.47497,145.502715,2.2,Aspat_437
ECT1,Aspat,Hicks,-14.474966,145.502713,2.2,Aspat_438
ECT1,Aspat,Hicks,-14.474847,145.502957,2.2,Aspat_451
ECT1,Aspat,Hicks,-14.474847,145.502942,2.2,Aspat_454
ECT1,Aspat,Hicks,-14.474672,145.503206,2.2,Aspat_466
ECT1,Aspat,Pelorus,-18.558072,146.50284,2.2,Aspat_921
ECT1,Aspat,Pelorus,-18.558089,146.502868,2.2,Aspat_922
ECT1,Aspat,Pelorus,-18.558242,146.502773,2.2,Aspat_932
ECT1,Aspat,Pelorus,-18.558456,146.502636,2.2,Aspat_938
ECT1,Aspat,Davies,-18.82577,147.626469,2.2,Aspat_1562
ECT1,Aspat,Davies,-18.825689,147.626434,2.2,Aspat_1564
ECT1,Ahya,Lady_Musgrave,-23.88365373,152.4157701,2.2,Ahya_1781
ECT1,Aspat,Lady_Musgrave,-23.90768666,152.3866475,2.2,Aspat_1604
ECT1,Aken,Fitzroy_Island,-16.93959748,145.9830596,2.2,Aken_1043
ECT1,Aken,Moore,-16.88710154,146.1869212,2.2,Aken_1093
ECT1,Aken,Moore,-16.88705242,146.1871738,2.2,Aken_1099
ECT1,Aken,Moore,-16.88708201,146.1875522,2.2,Aken_1104
ECT1,Ahya,Tydeman,-13.971034,144.5027861,2.2,Ahya_29_Tydeman
ECT1,Ahya,Martin,-14.780235,145.3592251,2.2,Ahya_1284
ECT1,Aken,Martin,-14.78031814,145.3580776,2.2,Aken_1233
ECT1,Aken,Martin,-14.78033801,145.3582035,2.2,Aken_1237
ECT1,Aken,North_Direction,-14.74239355,145.5123996,2.2,Aken_1432
ECT1,Aken,Lizard,-14.64596872,145.4556998,2.2,Aken_20_Lizard
ECT1,Aken,Lizard,-14.64609822,145.4557762,2.2,Aken_22_Lizard
ECT1,Aken,Lizard,-14.64612119,145.4558245,2.2,Aken_24_Lizard
ECT1,Aken,Lizard,-14.64627123,145.4561543,2.2,Aken_27_Lizard
ECT1,Aken,Lizard,-14.64642579,145.4563592,2.2,Aken_31_Lizard
ECT1,Aken,Lizard,-14.64590468,145.4553401,2.2,Aken_7_Lizard
ECT1,Aken,Myrmidon,-18.27809949,147.3789341,2.2,Aken_3
ECT1,Ahya,Kelso,-18.445989,146.9912746,2.2,Ahya_11_Kelso
ECT1,Aken,Kelso,-18.42370405,146.9856097,2.2,Aken_1483
ECT1,Aken,Kelso,-18.42368678,146.9858987,2.2,Aken_1492
ECT1,Aken,Kelso,-18.42369039,146.9859029,2.2,Aken_1493
ECT1,Aken,Kelso,-18.42380413,146.9857382,2.2,Aken_1499
ECT1,Aken,Pelorus,-18.55885134,146.5023373,2.2,Aken_1821
ECT1,Ahya,Pelorus,-18.537277,146.4946914,2.2,Ahya_1846_Pelorus 
ECT1,Aken,Davies,-18.82672691,147.6265971,2.2,Aken_2024
ECO03,Spis,Davies,-18.833,147.63338,2.3,OCDA_LA1S
ECO03,Pdam,North_Keppel,-23.0842695,150.885426,2.3,KENK_BA1S_P2
ECO03,Shys,Pelorus,-18.54093586,146.4886141,2.3,PAPE_BA2S_P2
ECO03,Shys,Davies,-18.83318052,147.6332905,2.3,OCDA_LA1S_P4
ECT1,Ahya,Hicks,-14.47479056,145.5029511,2.3,Ahya_33b
ECT1,Ahya,Hicks,-14.47504621,145.5025375,2.3,Ahya_37b
ECT1,Ahya,Kelso,-18.4232334,146.9852099,2.3,Ahya_197
ECT1,Ahya,Kelso,-18.4235318,146.9858669,2.3,Ahya_201
ECT1,Ahya,Fitzroy_Island,-16.94321788,145.9914582,2.3,Ahya_371
ECT1,Aspat,Hicks,-14.47519,145.50252,2.3,Aspat_472
ECT1,Aspat,Pelorus,-18.558177,146.50289,2.3,Aspat_925
ECT1,Aspat,Pelorus,-18.558121,146.502804,2.3,Aspat_927
ECT1,Aspat,Chicken,-18.670031,147.707207,2.3,Aspat_988
ECT1,Aspat,Davies,-18.825879,147.626661,2.3,Aspat_1554
ECT1,Aken,Moore,-16.88713859,146.1868197,2.3,Aken_1070
ECT1,Aken,St_Crispin,-16.07510316,145.8441824,2.3,Aken_1181
ECT1,Ahya,Tydeman,-13.971701,144.5019706,2.3,Ahya_21_Tydeman
ECT1,Aken,Tydeman,-13.97107095,144.509858,2.3,Aken_7_Tydeman
ECT1,Aken,Martin,-14.7803204,145.3580459,2.3,Aken_1238
ECT1,Aken,Martin,-14.78056608,145.3578337,2.3,Aken_1244
ECT1,Aken,Martin,-14.78059952,145.3577995,2.3,Aken_1245
ECT1,Aken,No_Name,-14.65090122,145.6385152,2.3,Aken_1310
ECT1,Aken,No_Name,-14.65096802,145.6387847,2.3,Aken_1344
ECT1,Aken,Lizard,-14.64589295,145.4553873,2.3,Aken_4_Lizard
ECT1,Aken,Kelso,-18.42372274,146.9855969,2.3,Aken_1482
ECT1,Aken,Kelso,-18.42385199,146.9858262,2.3,Aken_1491
ECT1,Aken,Pelorus,-18.55884857,146.5023281,2.3,Aken_1820
ECT1,Ahya,Pelorus,-18.53748,146.4944253,2.3,Ahya_1844_Pelorus 
ECT1,Ahya,Chicken,-18.670393,147.706726,2.3,Ahya_301_R2023
ECO03,Pver,Pelorus,-18.54103,146.48862,2.4,PAPE_BA2S
ECO03,Pmas,Pelorus,-18.55071,146.488428,2.4,PAPE_BA1S_P2
ECO03,Pmas,Pelorus,-18.550857,146.4884365,2.4,PAPE_BA1S_P3
ECT1,Ahya,Reef21-550,-21.9629252,152.307218,2.4,Ahya_21a
ECT1,Ahya,Sykes,-23.44634537,152.0247279,2.4,Ahya_129a
ECT1,Ahya,Hicks,-14.47397668,145.5040518,2.4,Ahya_14b
ECT1,Ahya,Hicks,-14.47367895,145.5044997,2.4,Ahya_9b
ECT1,Ahya,Martin,-14.77953334,145.3605418,2.4,Ahya_153b
ECT1,Ahya,Kelso,-18.42345661,146.986001,2.4,Ahya_202
ECT1,Ahya,Kelso,-18.42415717,146.9853551,2.4,Ahya_208
ECT1,Aspat,Hicks,-14.475007,145.502672,2.4,Aspat_433
ECT1,Aspat,Hicks,-14.474845,145.502953,2.4,Aspat_453
ECT1,Aspat,No_Name,-14.651118,145.638346,2.4,Aspat_600
ECT1,Aspat,St_Crispin,-16.072831,145.84419,2.4,Aspat_771
ECT1,Aspat,Pelorus,-18.558519,146.502621,2.4,Aspat_905
ECT1,Aspat,Pelorus,-18.558144,146.502875,2.4,Aspat_923
ECT1,Aspat,Pelorus,-18.558277,146.502732,2.4,Aspat_933
ECT1,Aspat,Pelorus,-18.558363,146.502723,2.4,Aspat_934
ECT1,Aspat,Davies,-18.825382,147.626606,2.4,Aspat_1587
ECT1,Ahya,Lady_Musgrave,-23.88335533,152.4169858,2.4,Ahya_1785
ECT1,Aspat,Lady_Musgrave,-23.9075072,152.3865234,2.4,Aspat_1602
ECT1,Aken,Tydeman,-13.97112963,144.5104443,2.4,Aken_18_Tydeman
ECT1,Aken,Martin,-14.78032493,145.3585006,2.4,Aken_1226
ECT1,Aken,Martin,-14.78033298,145.3581133,2.4,Aken_1236
ECT1,Aken,MacGillivray,-14.64142833,145.4915135,2.4,Aken_499
ECT1,Aken,Lizard,-14.64587987,145.455419,2.4,Aken_3_Lizard
ECT1,Aken,Lizard,-14.64674681,145.4566722,2.4,Aken_36_Lizard
ECT1,Aken,Hicks,-14.47404047,145.5039727,2.4,Aken_1369
ECT1,Aken,Kelso,-18.42396984,146.9857839,2.4,Aken_1387
ECT1,Aken,Kelso,-18.4239234,146.9858237,2.4,Aken_1490
ECT1,Aken,Kelso,-18.42384093,146.9859711,2.4,Aken_1494
ECT1,Aken,Kelso,-18.42384093,146.9859713,2.4,Aken_1495
ECT1,Aken,Chicken,-18.67020643,147.706589,2.4,Aken_1896
ECO03,Pmas,Pelorus,-18.54098542,146.4886158,2.45,PAPE_BA2S_P23
ECO03,Pmas,Dungeness,-9.934095,142.922705,2.5,TSDU_LA1S_P3
ECO03,Ahya,Dungeness,-9.985315,142.90854,2.5,TSDU_BA3S_P2
ECO03,Pdam,Great_Keppel,-23.19646,150.9367595,2.5,KEGK_BA1S_P2
ECO03,Shys,Pelorus,-18.5505295,146.4884325,2.5,PAPE_BA1S_P1
ECT1,Ahya,Reef21-550,-21.96296694,152.3072792,2.5,Ahya_26a
ECT1,Ahya,Hicks,-14.47428186,145.5036204,2.5,Ahya_22b
ECT1,Ahya,Moore,-16.84599811,146.2321678,2.5,Ahya_423
ECT1,Aspat,Hicks,-14.474852,145.502929,2.5,Aspat_449
ECT1,Aspat,Hicks,-14.474705,145.503209,2.5,Aspat_464
ECT1,Aspat,Hicks,-14.474526,145.503397,2.5,Aspat_470
ECT1,Aspat,St_Crispin,-16.072796,145.844061,2.5,Aspat_766
ECT1,Aspat,St_Crispin,-16.072792,145.84421,2.5,Aspat_770
ECT1,Aspat,Pelorus,-18.55828,146.502901,2.5,Aspat_902
ECT1,Aspat,Pelorus,-18.558614,146.502525,2.5,Aspat_910
ECT1,Aspat,Pelorus,-18.558152,146.502875,2.5,Aspat_924
ECT1,Aspat,Pelorus,-18.558192,146.502851,2.5,Aspat_926
ECT1,Aspat,Chicken,-18.670048,147.70725,2.5,Aspat_987
ECT1,Aspat,Davies,-18.825762,147.626444,2.5,Aspat_1560
ECT1,Aspat,Davies,-18.825193,147.626659,2.5,Aspat_1595
ECT1,Ahya,Lady_Musgrave,-23.88374727,152.4159669,2.5,Ahya_1784
ECT1,Aken,St_Crispin,-16.07501498,145.8441398,2.5,Aken_1180
ECT1,Ahya,Tydeman,-13.970963,144.5027447,2.5,Ahya_26_Tydeman
ECT1,Aken,Tydeman,-13.9714535,144.5109898,2.5,Aken_25_Tydeman
ECT1,Ahya,Martin,-14.780361,145.3596195,2.5,Ahya_1287
ECT1,Aken,Lizard,-14.64601776,145.4557459,2.5,Aken_18_Lizard
ECT1,Aken,Lizard,-14.64618992,145.456054,2.5,Aken_26_Lizard
ECT1,Aken,Lizard,-14.6465433,145.4565141,2.5,Aken_34_Lizard
ECT1,Aken,Davies,-18.82550684,147.6264477,2.5,Aken_1978
ECT1,Aken,Davies,-18.82671953,147.6261432,2.5,Aken_2033
ECO03,Pdam,Miall,-23.15055,150.90275,2.6,KEML_BA1S_P4
ECO03,Pmas,Pelorus,-18.54103498,146.4886175,2.6,PAPE_BA2S_P3
ECT1,Ahya,Hicks,-14.47396805,145.5040515,2.6,Ahya_15b
ECT1,Ahya,Kelso,-18.4235598,146.9861253,2.6,Ahya_203
ECT1,Ahya,Kelso,-18.42359274,146.98615,2.6,Ahya_204
ECT1,Aspat,Hicks,-14.474892,145.502936,2.6,Aspat_450
ECT1,Aspat,St_Crispin,-16.072758,145.843531,2.6,Aspat_752
ECT1,Aspat,St_Crispin,-16.072776,145.844206,2.6,Aspat_769
ECT1,Aspat,Pelorus,-18.558277,146.502918,2.6,Aspat_903
ECT1,Aspat,Pelorus,-18.558388,146.50272,2.6,Aspat_935
ECT1,Aspat,Davies,-18.825755,147.626447,2.6,Aspat_1561
ECT1,Aken,Moore,-16.84588445,146.2321393,2.6,Aken_1063
ECT1,Aken,Moore,-16.8870163,146.187056,2.6,Aken_1095
ECT1,Ahya,Martin,-14.780453,145.3593318,2.6,Ahya_1294
ECT1,Aken,Martin,-14.78043767,145.3580834,2.6,Aken_1234
ECT1,Aken,Martin,-14.78055149,145.3578359,2.6,Aken_1243
ECT1,Aken,Martin,-14.78067999,145.3578195,2.6,Aken_1246
ECT1,Aken,Martin,-14.78063188,145.357756,2.6,Aken_1251
ECT1,Aken,North_Direction,-14.74258843,145.5127075,2.6,Aken_1449
ECT1,Aken,Hicks,-14.47490682,145.5027822,2.6,Aken_1381
ECT1,Aken,Myrmidon,-18.27810628,147.3789045,2.6,Aken_4
ECT1,Aken,Myrmidon,-18.27811022,147.3788917,2.6,Aken_5
ECT1,Aken,Kelso,-18.42383992,146.9859716,2.6,Aken_1496
ECT1,Aken,Kelso,-18.42383774,146.9859729,2.6,Aken_1497
ECT1,Aken,Kelso,-18.42361797,146.986074,2.6,Aken_1810
ECT1,Aken,Kelso,-18.42429598,146.9864076,2.6,Aken_1814
ECT1,Aken,Davies,-18.82676974,147.6261748,2.6,Aken_2031
ECT1,Aken,Davies,-18.82676664,147.6261503,2.6,Aken_2032
ECO03,Ahya,Great_Keppel,-23.196282,150.936693,2.7,KEGK_BA1S
ECO03,Pmas,Moore_Reef,-16.8820415,146.1837665,2.7,ONMO_BA2S_P4
ECO03,Pmas,Davies,-18.81445,147.63709,2.7,OCDA_BA2S_P2
ECO03,Pmas,Pelorus,-18.54116213,146.4886241,2.7,PAPE_BA2S_P4
ECO03,Pmas,Moore_Reef,-16.848496,146.2371905,2.7,ONMO_FL1S_P3
ECT1,Ahya,Reef21-550,-21.96281682,152.3074778,2.7,Ahya_5a
ECT1,Ahya,Reef21-550,-21.9628195,152.307478,2.7,Ahya_6a
ECT1,Ahya,Sykes,-23.44639742,152.0250007,2.7,Ahya_130a
ECT1,Ahya,Sykes,-23.4463944,152.0249662,2.7,Ahya_131a
ECT1,Ahya,Hicks,-14.47507236,145.5024813,2.7,Ahya_38b
ECT1,Ahya,Kelso,-18.4242472,146.9853203,2.7,Ahya_209
ECT1,Aspat,Hicks,-14.474887,145.502864,2.7,Aspat_443
ECT1,Aspat,Hicks,-14.474828,145.502991,2.7,Aspat_455
ECT1,Aspat,Hicks,-14.474696,145.503218,2.7,Aspat_465
ECT1,Aspat,Pelorus,-18.558531,146.502626,2.7,Aspat_906
ECT1,Aspat,Pelorus,-18.558606,146.502556,2.7,Aspat_909
ECT1,Aspat,Chicken,-18.669977,147.707209,2.7,Aspat_989
ECT1,Aspat,Davies,-18.825355,147.626527,2.7,Aspat_1585
ECT1,Aspat,Davies,-18.825202,147.626635,2.7,Aspat_1594
ECT1,Aspat,Lady_Musgrave,-23.8834099,152.4165353,2.7,Aspat_1614
ECT1,Aken,Tydeman,-13.97125049,144.5106013,2.7,Aken_20_Tydeman
ECT1,Ahya,Martin,-14.78046,145.3595682,2.7,Ahya_1290
ECT1,Aken,Martin,-14.78040028,145.3578885,2.7,Aken_1241
ECT1,Aken,Martin,-14.78050497,145.3577807,2.7,Aken_1252
ECT1,Aken,MacGillivray,-14.64132096,145.4915818,2.7,Aken_496
ECT1,Aken,No_Name,-14.6507314,145.6394299,2.7,Aken_1349
ECT1,Aken,Lizard,-14.6459041,145.4554002,2.7,Aken_2_Lizard
ECT1,Aken,Hicks,-14.47480825,145.5029369,2.7,Aken_1375
ECT1,Aken,Hicks,-14.4748085,145.5029297,2.7,Aken_1376
ECT1,Aken,Kelso,-18.42369097,146.9859292,2.7,Aken_1390
ECT1,Aken,Chicken,-18.67015723,147.7066848,2.7,Aken_1894
ECT1,Aken,Davies,-18.82676035,147.6261725,2.7,Aken_2030
ECO03,Pdam,Miall,-23.15051,150.90305,2.8,KEML_BA1S_P2
ECO03,Pmas,Orpheus,-18.57187,146.495043,2.8,PAOR_FL1S_P4
ECO03,Pmas,Davies,-18.832615,147.6333735,2.8,OCDA_LA1S_P1
ECT1,Ahya,Kelso,-18.42380757,146.9857477,2.8,Ahya_213
ECT1,Ahya,Fitzroy_Island,-16.94326599,145.9914029,2.8,Ahya_369
ECT1,Ahya,Moore,-16.84599828,146.2321704,2.8,Ahya_424
ECT1,Aspat,Hicks,-14.47459,145.503324,2.8,Aspat_469
ECT1,Aspat,No_Name,-14.651146,145.638232,2.8,Aspat_625
ECT1,Aspat,St_Crispin,-16.072748,145.844185,2.8,Aspat_768
ECT1,Aspat,Pelorus,-18.558513,146.502739,2.8,Aspat_900
ECT1,Aken,St_Crispin,-16.07519578,145.8439338,2.8,Aken_1187
ECT1,Aken,Tydeman,-13.97111186,144.5104033,2.8,Aken_17_Tydeman
ECT1,Ahya,Martin,-14.780327,145.3596172,2.8,Ahya_1286
ECT1,Ahya,Martin,-14.780478,145.3594152,2.8,Ahya_1293
ECT1,Aken,Martin,-14.78046617,145.3578927,2.8,Aken_1242
ECT1,Aken,Lizard,-14.64589748,145.4554444,2.8,Aken_1_Lizard
ECT1,Aken,Hicks,-14.47482174,145.5029599,2.8,Aken_1374
ECT1,Aken,Myrmidon,-18.27819396,147.3789882,2.8,Aken_1
ECT1,Aken,Myrmidon,-18.2780461,147.3791772,2.8,Aken_19
ECT1,Aken,Kelso,-18.42379843,146.9856895,2.8,Aken_1484
ECT1,Aken,Kelso,-18.42399172,146.9857507,2.8,Aken_1485
ECT1,Aken,Kelso,-18.42383841,146.9859733,2.8,Aken_1498
ECT1,Aken,Pelorus,-18.55912434,146.5022438,2.8,Aken_1823
ECT1,Aken,Chicken,-18.67050039,147.7069122,2.8,Aken_1975
ECT1,Aken,Davies,-18.82678843,147.6264559,2.8,Aken_2026
ECO03,Ahya,Miall,-23.15045,150.90317,2.9,KEML_BA1S
ECO03,Pdam,Great_Keppel,-23.196646,150.936854,2.9,KEGK_BA1S_P3
ECO03,Pmas,Orpheus,-18.5720195,146.495155,2.9,PAOR_FL1S_P3
ECO03,Plob,Middle,-23.161835,150.920675,2.9,KEMD_BA1S_P4
ECT1,Ahya,Hicks,-14.47470171,145.503171,2.9,Ahya_31b
ECT1,Ahya,Hicks,-14.47485753,145.5028835,2.9,Ahya_34b
ECT1,Ahya,Hicks,-14.47496147,145.5026533,2.9,Ahya_36b
ECT1,Ahya,Fitzroy_Island,-16.94328032,145.9913964,2.9,Ahya_368
ECT1,Ahya,Moore,-16.84584288,146.2320987,2.9,Ahya_403
ECT1,Ahya,Moore,-16.84606827,146.2322668,2.9,Ahya_412
ECT1,Aspat,No_Name,-14.651131,145.638398,2.9,Aspat_601
ECT1,Aspat,Pelorus,-18.558304,146.50286,2.9,Aspat_897
ECT1,Aspat,Pelorus,-18.558617,146.502553,2.9,Aspat_908
ECT1,Aspat,Pelorus,-18.558491,146.502692,2.9,Aspat_937
ECT1,Aken,Fitzroy_Island,-16.9393467,145.9829122,2.9,Aken_1033
ECT1,Aken,Tydeman,-13.97109283,144.5101137,2.9,Aken_12_Tydeman
ECT1,Aken,Tydeman,-13.97135594,144.5108985,2.9,Aken_24_Tydeman
ECT1,Ahya,Martin,-14.780413,145.3596159,2.9,Ahya_1288
ECT1,Ahya,Martin,-14.780561,145.359443,2.9,Ahya_1291
ECT1,Aken,Martin,-14.78028084,145.3596288,2.9,Aken_1268
ECT1,Aken,Martin,-14.78043096,145.3595575,2.9,Aken_1273
ECT1,Aken,Martin,-14.78039358,145.3594182,2.9,Aken_1279
ECT1,Aken,Lizard,-14.64594358,145.4557404,2.9,Aken_21_Lizard
ECT1,Aken,Lizard,-14.64617416,145.4560295,2.9,Aken_25_Lizard
ECT1,Aken,Lizard,-14.6463216,145.456169,2.9,Aken_30_Lizard
ECT1,Aken,Kelso,-18.42368041,146.9854262,2.9,Aken_1476
ECT1,Aken,Chicken,-18.67042788,147.7063333,2.9,Aken_1862
ECT1,Aken,Davies,-18.82526527,147.6269275,2.9,Aken_1980
ECO03,Ahya,Aukane,-9.8757,143.388545,3,TSAU_BA2S
ECO03,Pver,Orpheus,-18.57226,146.49542,3,PAOR_FL1S
ECO03,Pdam,North_Keppel,-23.0852885,150.898866,3,KENK_FL1S_P1
ECO03,Pdam,Great_Keppel,-23.1967785,150.936948,3,KEGK_BA1S_P4
ECO03,Pdam,Miall,-23.150475,150.903145,3,KEML_BA1S_P1
ECO03,Pmas,Orpheus,-18.5720885,146.4952225,3,PAOR_FL1S_P2
ECO03,Pmas,Orpheus,-18.5722065,146.4953325,3,PAOR_FL1S_P1
ECT1,Ahya,East_Cay,-21.46932581,152.5643821,3,Ahya_55a
ECT1,Ahya,East_Cay,-21.46919229,152.564365,3,Ahya_56a
ECT1,Ahya,East_Cay,-21.46969671,152.5626694,3,Ahya_60a
ECT1,Ahya,East_Cay,-21.46962371,152.5622835,3,Ahya_61a
ECT1,Ahya,Hicks,-14.474651,145.5032643,3,Ahya_29b
ECT1,Ahya,Hicks,-14.47467707,145.5032157,3,Ahya_30b
ECT1,Ahya,Fitzroy_Island,-16.94319701,145.9916391,3,Ahya_373
ECT1,Ahya,Moore,-16.84586274,146.2320855,3,Ahya_404
ECT1,Ahya,Moore,-16.84588705,146.2321108,3,Ahya_405
ECT1,Aspat,Hicks,-14.474981,145.502698,3,Aspat_435
ECT1,Aspat,No_Name,-14.651033,145.638499,3,Aspat_606
ECT1,Aspat,Pelorus,-18.558465,146.502773,3,Aspat_899
ECT1,Aspat,Pelorus,-18.558438,146.502713,3,Aspat_936
ECT1,Aspat,Chicken,-18.670177,147.707149,3,Aspat_1507
ECT1,Aspat,Davies,-18.825875,147.62662,3,Aspat_1552
ECT1,Ahya,Tydeman,-13.970879,144.5028362,3,Ahya_1_Tydeman
ECT1,Ahya,Martin,-14.780229,145.359267,3,Ahya_1285
ECT1,Aken,Martin,-14.78064462,145.3577854,3,Aken_1249
ECT1,Aken,Martin,-14.78031009,145.3596253,3,Aken_1269
ECT1,Aken,Martin,-14.78039961,145.359542,3,Aken_1272
ECT1,Aken,No_Name,-14.65121202,145.6382453,3,Aken_1333
ECT1,Aken,Lizard,-14.64637382,145.4563178,3,Aken_39_Lizard
ECT1,Aken,Hicks,-14.47487849,145.5029169,3,Aken_1457
ECT1,Aken,Hicks,-14.47495988,145.5028271,3,Aken_1458
ECT1,Aken,Myrmidon,-18.2781616,147.3793314,3,Aken_21
ECT1,Aken,Kelso,-18.42410739,146.9866491,3,Aken_1394
ECO03,Ahya,North_Keppel,-23.085288,150.898847,3.1,KENK_FL1S
ECO03,Spis,Aukane,-9.87996,143.41004,3.1,TSAU_FR1S
ECO03,Pver,Lizard_Island,-14.667794,145.441894,3.1,ONLI_BA2S
ECO03,Pdam,Lady_Musgrave,-23.8960755,152.414039,3.1,CBLM_LA1S_P4
ECO03,Pmas,Dungeness,-9.88136,142.92542,3.1,TSDU_BA1S_P4
ECT1,Ahya,Reef21-550,-21.96295403,152.3072329,3.1,Ahya_25a
ECT1,Ahya,East_Cay,-21.46934174,152.5639749,3.1,Ahya_57a
ECT1,Ahya,East_Cay,-21.46945029,152.5641416,3.1,Ahya_58a
ECT1,Ahya,East_Cay,-21.46940771,152.5635042,3.1,Ahya_59a
ECT1,Ahya,Lady_Musgrave,-23.90722322,152.386869,3.1,Ahya_76a
ECT1,Ahya,Hicks,-14.47464027,145.5032676,3.1,Ahya_28b
ECT1,Ahya,Hicks,-14.47487027,145.502861,3.1,Ahya_35b
ECT1,Ahya,Fitzroy_Island,-16.94313766,145.9920085,3.1,Ahya_374
ECT1,Aspat,Hicks,-14.475049,145.502616,3.1,Aspat_431
ECT1,Aspat,Hicks,-14.474808,145.50302,3.1,Aspat_456
ECT1,Aspat,Pelorus,-18.558395,146.502826,3.1,Aspat_898
ECT1,Aspat,Pelorus,-18.558564,146.502705,3.1,Aspat_901
ECT1,Aspat,Chicken,-18.670243,147.707176,3.1,Aspat_1506
ECT1,Aken,Fitzroy_Island,-16.93932817,145.9829248,3.1,Aken_1032
ECT1,Aken,Fitzroy_Island,-16.93945834,145.982919,3.1,Aken_1036
ECT1,Aken,Moore,-16.84620959,146.2323926,3.1,Aken_1068
ECT1,Aken,St_Crispin,-16.07521967,145.8438067,3.1,Aken_1188
ECT1,Aken,Tydeman,-13.97130481,144.5106534,3.1,Aken_21_Tydeman
ECT1,Ahya,Martin,-14.780439,145.3596079,3.1,Ahya_1289
ECT1,Aken,No_Name,-14.6506506,145.6387634,3.1,Aken_1341
ECT1,Aken,Lizard,-14.64635546,145.4562497,3.1,Aken_40_Lizard
ECT1,Aken,Lizard,-14.64593654,145.4553757,3.1,Aken_8_Lizard
ECT1,Aken,Hicks,-14.47491143,145.5027752,3.1,Aken_1382
ECT1,Aken,Pelorus,-18.55921394,146.5022047,3.1,Aken_1949
ECT1,Aken,Chicken,-18.67036837,147.7065098,3.1,Aken_1897
ECT1,Aken,Davies,-18.82521741,147.626934,3.1,Aken_1981
ECT1,Aken,Davies,-18.82580381,147.6264326,3.1,Aken_Logger 2
ECO03,Pdam,Miall,-23.15053,150.90289,3.2,KEML_BA1S_P3
ECO03,Pmas,Davies,-18.81449451,147.637185,3.2,OCDA_BA2S_P1
ECO03,Shys,Little_Broadhurst,-18.949405,147.7016985,3.2,OCLB_LA1S_P1
ECO03,Pmas,Little_Broadhurst,-18.949378,147.7020025,3.2,OCLB_LA1S_P3
ECT1,Ahya,Reef21-550,-21.9628112,152.3074771,3.2,Ahya_2a
ECT1,Ahya,Hicks,-14.47381935,145.5042618,3.2,Ahya_12b
ECT1,Ahya,Hicks,-14.47406813,145.5039478,3.2,Ahya_17b
ECT1,Aspat,Hicks,-14.475094,145.502542,3.2,Aspat_426
ECT1,Aspat,Hicks,-14.474835,145.502969,3.2,Aspat_457
ECT1,Aspat,Hicks,-14.474766,145.503105,3.2,Aspat_458
ECT1,Aken,Moore,-16.84633532,146.2325081,3.2,Aken_1088
ECT1,Ahya,Martin,-14.780507,145.3594103,3.2,Ahya_1292
ECT1,Aken,Martin,-14.78036868,145.3593773,3.2,Aken_1280
ECT1,Aken,Martin,-14.78031655,145.359367,3.2,Aken_1281
ECT1,Aken,Martin,-14.78024681,145.3593683,3.2,Aken_1282
ECT1,Aken,Hicks,-14.47416351,145.5038628,3.2,Aken_1370
ECT1,Aken,Hicks,-14.47421925,145.5037841,3.2,Aken_1371
ECT1,Aken,Hicks,-14.47507144,145.5025827,3.2,Aken_1460
ECT1,Aken,Hicks,-14.47510446,145.5024672,3.2,Aken_1461
ECT1,Aken,Myrmidon,-18.27802163,147.3788529,3.2,Aken_6
ECT1,Aken,Pelorus,-18.55911965,146.5023042,3.2,Aken_1822
