name,lat,lon
Aspat_1529,-18.669165,147.705974
Aspat_1634,-23.90942582,152.3862434
Aspat_1635,-23.90954635,152.3860341
Aspat_1636,-23.90977342,152.3860339
Aspat_1637,-23.9101558,152.3860247
Aspat_1638,-23.90985128,152.3857347
Aspat_1776,-23.44007193,151.9803006
Aken_1128,-16.03926022,145.6511195
Aken_1153,-16.03882553,145.6511571
Aken_1154,-16.03883165,145.6511304
Aken_1157,-16.03895889,145.6510878
Aken_1164,-16.03922392,145.6510724
Aken_1175,-16.03923457,145.6509672
Aken_1178,-16.03907179,145.6510109
Aken_1200,-16.07618736,145.8440417
Aken_15_Orpheus,-18.56821225,146.4896096
Aken_16_Orpheus,-18.56793531,146.4895094
Aken_27_Orpheus,-18.56331336,146.4864366
Ahya_1850_Pelorus ,-18.537858,146.4946064
Ahya_315_R2023,-18.670403,147.7067281
Ahya_274_Davies,-18.826399,147.6267185
Ahya_16a,-21.96286719,152.3072212
Ahya_157a,-23.44165234,152.0251309
Ahya_2b,-14.42957648,145.4506239
Ahya_44b,-14.7423653,145.5123142
Ahya_82b,-14.74221694,145.511577
Ahya_84b,-14.74225299,145.5115953
Ahya_89,-14.74227193,145.5114833
Ahya_122b,-14.65083861,145.6392903
Ahya_123b,-14.65086895,145.6383494
Ahya_128b,-14.65098873,145.6384038
Ahya_168,-16.07321673,145.8429342
Ahya_169,-16.07319318,145.8429512
Ahya_170,-16.07317641,145.8430138
Ahya_242,-18.55982875,146.5014096
Ahya_244,-18.55968257,146.5015261
Ahya_257,-16.07304591,145.8430149
Ahya_259,-16.07288514,145.8432222
Ahya_263,-16.0740829,145.844343
Ahya_265,-16.073917,145.8440104
Ahya_267,-16.0748859,145.8430532
Ahya_293,-16.03825456,145.6522173
Ahya_295,-16.03828188,145.652303
Ahya_306,-18.6700367,147.707332
Ahya_308,-18.66993377,147.7072742
Ahya_319,-18.6705081,147.7063129
Ahya_322,-18.67035991,147.7064092
Ahya_326,-18.66994676,147.7061994
Ahya_327,-18.66993134,147.7061432
Ahya_328,-18.66983931,147.7060978
Ahya_336,-18.82561999,147.6266616
Ahya_338,-18.8255599,147.6266382
Ahya_343,-18.82543249,147.6266186
Ahya_350,-18.8253822,147.6267019
Ahya_353,-18.82540223,147.6267524
Ahya_355,-18.82545336,147.6268257
Ahya_358,-18.82549762,147.6269171
Ahya_359,-18.82548119,147.6268675
Ahya_360,-18.82544758,147.6268708
Aspat_488,-14.743046,145.513023
Aspat_493,-14.743056,145.512981
Aspat_512,-14.743105,145.512795
Aspat_513,-14.743101,145.512791
Aspat_514,-14.743095,145.512795
Aspat_538,-14.742969,145.512715
Aspat_547,-14.780018,145.358709
Aspat_577,-14.779871,145.359357
Aspat_639,-14.650828,145.638419
Ahya_787,-16.03845555,145.6515125
Aspat_653,-16.038646,145.651393
Aspat_659,-16.038754,145.651355
Aspat_660,-16.038734,145.65131
Aspat_665,-16.038721,145.651278
Aspat_713,-16.074997,145.844294
Aspat_759,-16.072918,145.843817
Aspat_777,-16.93937,145.983326
Aspat_781,-16.939275,145.98328
Aspat_783,-16.939233,145.98334
Aspat_808,-16.939136,145.983263
Aspat_812,-16.939077,145.983153
Aspat_819,-16.939251,145.983187
Aspat_825,-16.939279,145.983202
Aspat_826,-16.939263,145.983219
Aspat_860,-16.887814,146.186658
Aspat_861,-16.887789,146.186643
Aspat_876,-16.887314,146.187
Aspat_877,-16.887312,146.187022
Aspat_878,-16.887328,146.187033
Aspat_880,-16.887322,146.18706
Aspat_1517,-18.669365,147.706865
Aspat_1521,-18.669341,147.706728
Aspat_1525,-18.669259,147.706465
Aspat_802,-18.669745,147.707357
Aspat_1747,-23.43946181,151.9828142
Aken_1118,-16.03927195,145.6509903
Aken_1156,-16.03895981,145.6510985
Aken_1165,-16.03923339,145.6511666
Aken_1198,-16.07591813,145.8437028
Aken_1203,-16.07636103,145.8443809
Aken_1204,-16.07640588,145.8443873
Aken_1315,-14.65082629,145.6382504
Aken_1424,-14.7428709,145.5127718
Aken_1440,-14.74249765,145.512233
Aken_12_Orpheus,-18.56848483,146.4902207
Aken_21_Orpheus,-18.56381712,146.486584
Ahya_1856_Pelorus ,-18.537944,146.4943034
Ahya_10_Chicken,-18.654217,147.7098152
Ahya_271_Davies,-18.826319,147.6267341
Ahya_275_Davies,-18.826311,147.6267473
Ahya_103a,-23.90710185,152.3869429
Ahya_B18,-14.74253,145.51235
Ahya_B19,-14.74252,145.51233
Ahya_B20,-14.74254,145.51234
Ahya_51b,-14.7426787,145.5125182
Ahya_55b,-14.74278566,145.512503
Ahya_71b,-14.74336199,145.5132533
Ahya_81b,-14.74220982,145.5115903
Ahya_83b,-14.7422524,145.51159
