Date,Variable,Site,Latitude,Longitude,mean,median,p5,p95,lowest,highest
1/9/2017,wspeed_v,OCLB_FL1S,-18.944062,147.699285,0.23256960696453804,-0.10203097,-3.542481385,4.2050842912817865,-6.277939214,7.4583176434767475
1/9/2017,wspeed_v,OCLB_LA1S,-18.949382,147.701909,0.22929713545449582,-0.101745539,-3.539516959,4.2087114762969255,-6.292953633,7.462293307306547
1/9/2017,wspeed_v,PAOR_FL1D,-18.5715,146.4954,0.2241579790372329,0.12527755412650565,-3.762478565,4.562498656490965,-5.398703717,7.321769779590574
1/9/2017,wspeed_v,PAOR_FL1S,-18.5720395,146.495178,0.223890784,0.12499191692313445,-3.764244456,4.5670224557933645,-5.401210115,7.320998670033615
1/9/2017,wspeed_v,PAPE_BA1D,-18.5505,146.4882,0.242181928,0.19374201335873797,-3.780219682,4.4573390678806755,-5.410086159,7.259533783431867
1/9/2017,wspeed_v,PAPE_BA1S,-18.5508,146.4884,0.2421070167653257,0.19369212780928022,-3.780134395,4.456710316993883,-5.410123518,7.259772797060285
1/9/2017,wspeed_v,PAPE_BA2D,-18.5408,146.4885,0.2526506701239412,0.17389620480621892,-3.779731988,4.403673651431492,-5.352251193,7.264197488
1/9/2017,wspeed_v,PAPE_BA2S,-18.541,146.4886,0.2526069420687292,0.17381045878573526,-3.779787555,4.404027301125253,-5.352233025,7.264357838588123
1/9/2017,wspeed_v,PAPE_FR1D,-18.5394,146.4995,0.2529057219310883,0.1471250004153076,-3.714969041,4.467748458592035,-5.263514528,7.331195907442744
1/9/2017,wspeed_v,PAPE_FR1S,-18.6026485,146.500263,0.20513691916440988,0.15663244618112834,-3.818376278,4.619120549627468,-5.387900237,7.332463364528166
1/9/2017,wspeed_v,TSAU_BA1S,-9.867615,143.389355,6.587712474348088,6.5229226355726615,4.640818028879649,8.732325348,3.3195473251570498,10.507823448626329
1/9/2017,wspeed_v,TSAU_BA2S,-9.8757,143.388545,6.5917936302916225,6.523828687358456,4.648107881653878,8.741667164,3.295711513023501,10.507316767638857
1/9/2017,wspeed_v,TSAU_FL1S,-9.882025,143.39442,6.595118700133269,6.530810696500034,4.652586335934397,8.741158243,3.283524754,10.508213665485224
1/9/2017,wspeed_v,TSAU_FR1S,-9.87996,143.41004,6.598805737,6.531499156,4.666931179017701,8.727142725546214,3.303218546856887,10.515212676928847
1/9/2017,wspeed_v,TSAU_FR2D,-9.88359,143.40722,6.599674562782097,6.531886623605639,4.667384294,8.729710847,3.2947072021478663,10.514489137039009
1/9/2017,wspeed_v,TSAU_FR2S,-9.88359,143.407125,6.599665260638427,6.531935901614207,4.667336542841676,8.729717760391791,3.2946789183186804,10.514475332381773
1/9/2017,wspeed_v,TSDU_BA1S,-9.88136,142.92542,6.317423290273326,6.297247926625974,4.130283889497704,8.525225256,3.4111641284409195,10.235824900405449
1/9/2017,wspeed_v,TSDU_BA2S,-9.878565,142.932925,6.324143082,6.304149260380103,4.1426084773155205,8.554980233295034,3.421836714135929,10.23462490038687
1/9/2017,wspeed_v,TSDU_BA3S,-9.985315,142.90854,6.325317001862247,6.293102625,4.132218782007564,8.520826326672942,3.5063963707820984,10.274258800417671
1/9/2017,wspeed_v,TSDU_FR1S,-9.9312,143.00543,6.416307220944548,6.389031575439462,4.248110076675966,8.653135334530997,3.362087904070517,10.301966859407372
1/9/2017,wspeed_v,TSDU_FR2S,-10.03707,142.926535,6.355403507373877,6.340438201597988,4.163736358084003,8.532572234075264,3.5331986543471805,10.199020907919856
1/9/2017,wspeed_v,TSDU_LA1S,-9.934095,142.922705,6.330684342167255,6.300500869020901,4.136973011030592,8.552372330007952,3.5156548097065743,10.261293807245771
1/9/2017,wspeed_v,TSMA_BA1D,-9.748695,143.399805,6.538093204104416,6.497186067503003,4.680782120571122,8.737170540630103,3.634861701161374,10.534164582737933
1/9/2017,wspeed_v,TSMA_BA1S,-9.748895,143.399825,6.538129411297627,6.497218199918585,4.680779523477913,8.737091692872506,3.634709675721376,10.534148147462577
1/9/2017,wspeed_v,TSMA_BA2D,-9.74409,143.41574,6.544794336742837,6.503069167033844,4.695675487800815,8.762293774478877,3.615351197,10.555869848356279
1/9/2017,wspeed_v,TSMA_BA2S,-9.7442395,143.415763,6.545697661200521,6.501073964342574,4.6933488815350834,8.761529876446508,3.6148487255625574,10.555434831667837
1/9/2017,wspeed_v,TSMA_FL1S,-9.759895,143.39796,6.539660019649614,6.500838256540747,4.7016608850647765,8.734416514838562,3.606391528220463,10.525069000130713
1/9/2017,wspeed_v,TSMA_FR1D,-9.763955,143.417,6.550488888505272,6.5031428646163265,4.7024886970757676,8.733412004932017,3.6184217598062034,10.542789546183375
1/9/2017,wspeed_v,TSMA_FR1S,-9.76224,143.421395,6.5543134714655835,6.503187695786068,4.697141673375984,8.742462560956655,3.607160252445983,10.552013558577741
1/9/2017,wspeed_v,TSMA_FR2D,-9.74637,143.46012,6.575717078335595,6.532858444254499,4.752753268096993,8.770518172700433,3.552261400683228,10.623836991034818
1/9/2017,wspeed_v,TSMA_FR2S,-9.74838,143.458505,6.575621129870076,6.532363009263611,4.755176990715025,8.770855737,3.5535629095486616,10.62011626675188
1/9/2017,wspeed_v,TSMA_LA1S,-9.73404,143.43519,6.5548503647716645,6.512662576471291,4.707216772824042,8.752980176110665,3.5648043455580876,10.588318243442814
1/9/2017,wspeed_v,ONMO_BA1S,-16.8472105,146.217424,3.520076942881927,3.621660790180439,-0.360874053,7.001232212975714,-2.276122614,8.895603457026517
1/9/2017,wspeed_v,ONMO_FL1S,-16.8485425,146.237223,3.4899332986676015,3.5836418966244437,-0.351571891,6.961278855054693,-2.326110711,8.758182486693782
1/9/2017,wspeed_v,ONMO_FR1D,-16.872083,146.2536695,3.4450692457807124,3.526174899837695,-0.391467993,6.9427010487456915,-2.402667881,8.636450637149588
1/9/2017,wspeed_v,ONMO_FR1S,-16.872041,146.2536145,3.4450978419397145,3.5262222975644124,-0.391470955,6.942741609491307,-2.40261609,8.636555493910297
1/9/2017,wspeed_v,ONMO_FR2D,-16.8830355,146.244797,3.4430067120708707,3.5297624851036553,-0.43144892,6.935144922329399,-2.413195953,8.668566020643174
1/9/2017,wspeed_v,ONMO_FR2S,-16.882674,146.244602,3.4433376609826944,3.530149464937667,-0.431139314,6.935364167366519,-2.412532695,8.669438258567329
1/9/2017,wspeed_v,ONMO_FL1D,-16.8484505,146.2372885,3.489962362868208,3.5836473334524297,-0.351417722,6.961381954887843,-2.326200478,8.758133958944907
1/9/2017,wspeed_v,ONMO_LA1S,-16.859841,146.2256785,3.495938036117291,3.594384897574761,-0.394478551,6.9865567668341715,-2.317043377,8.830779257058163
1/9/2017,wspeed_v,ONMO_LA1D,-16.8599245,146.2257455,3.4958314763277025,3.594301800426631,-0.394640228,6.986496082261849,-2.317220463,8.83041994
1/9/2017,wspeed_v,ONMO_BA1D,-16.8471725,146.2174315,3.520101530180317,3.621568515627145,-0.360848636,7.001219311388403,-2.276076436,8.895629473121678
1/9/2017,wspeed_v,ONMO_BA2D,-16.881947,146.1837795,3.526536011546298,3.6286828915336637,-0.388094826,7.034957708763092,-2.275294161,9.078170703478335
1/9/2017,wspeed_v,ONMO_BA2S,-16.8820015,146.183993,3.526415244065007,3.628554853277709,-0.388188124,7.034675065073059,-2.275466543,9.077649610905292
1/9/2017,wspeed_v,ONLI_FR1S,-14.6912735,145.4693795,5.690839807173342,5.649171476914776,2.5867333356914557,8.983306248091079,0.3078905892353302,10.22845288
1/9/2017,wspeed_v,ONLI_FL1S,-14.6980975,145.445447,5.698110998,5.681377331059493,2.627810889453555,9.012912083709907,0.3180549151175279,10.219140989824002
1/9/2017,wspeed_v,ONLI_FR2S,-14.649439,145.492935,5.694069247135869,5.619600880354167,2.5969521771657313,8.968258845,0.3049090684628441,10.334575391209192
1/9/2017,wspeed_v,ONLI_LA1S,-14.6877065,145.465276,5.6925514534628405,5.6532289308725145,2.5882943370798923,8.984425213461057,0.30899466591641617,10.218400124428326
1/9/2017,wspeed_v,ONLI_BA1D,-14.65072495,145.4502155,5.708831182393035,5.649801679457635,2.6236779283182554,9.018850403696215,0.30556705751679164,10.227580742232261
1/9/2017,wspeed_v,ONLI_BA1S,-14.650714,145.450096,5.708840906,5.649928356,2.623677435,9.018814632134351,0.30557365362192607,10.227560684305894
1/9/2017,wspeed_v,ONLI_BA2S,-14.667794,145.441894,5.707926543627236,5.671928884826401,2.6102988319709044,8.997118541499283,0.3122267016510266,10.221820769293139
1/10/2017,wspeed_v,ONLI_LO1S,-14.6835,145.450361,3.8502431709430187,4.436720266172634,-0.95936211,6.897934444350654,-2.551985048,9.164217063981074
1/10/2017,wspeed_v,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/10/2017,wspeed_v,ONLI_NT1D,-14.646028,145.453583,3.848072862067333,4.453359160193357,-0.924332221,6.873234130646675,-2.504383911,9.130653156807949
1/10/2017,wspeed_v,ONLI_NT1S,-14.646083,145.45375,3.848059424,4.453394877,-0.923768855,6.8733902108502765,-2.504223681,9.130578257883096
1/10/2017,wspeed_v,ONLI_BV1S,-14.684389,145.44,3.8531466966350685,4.441555433459802,-0.961597485,6.877013191761184,-2.572374879,9.168693446
1/10/2017,wspeed_v,ONLI_RE1S,-14.679194,145.443583,3.8525701725131833,4.436620291,-0.961610093,6.886940662326555,-2.565258612,9.164810540898335
1/10/2017,wspeed_v,ONLI_LA2S,-14.686861,145.454972,3.8492391555301473,4.438433257644847,-0.958574428,6.899996402348409,-2.547702236,9.165204166757732
1/10/2017,wspeed_v,ONLI_TA1S,-14.685111,145.466972,3.845803865646898,4.436558265505269,-0.946771202,6.903592659030766,-2.526836881,9.162777963505565
1/10/2017,wspeed_v,ONLI_PA1S,-14.696806,145.449889,3.850632796471042,4.443735403,-0.959009916,6.877577054956062,-2.564082583,9.173644602744739
1/10/2017,wspeed_v,ONLI_CN1S,-14.658139,145.451583,3.8493771968128367,4.4533002240978785,-0.942343954,6.872380156353274,-2.518361114,9.136602785722053
1/10/2017,wspeed_v,CBLM_BA1S,-23.900155,152.393624,-1.418634175,-1.461030115,-6.142841689,4.063057724542368,-9.726557749,8.569589224929477
1/10/2017,wspeed_v,CBLM_BA2S,-23.894298,152.404406,-1.42802862,-1.493774923,-6.129510191,4.006296371911228,-9.761758651,8.493565069173869
1/10/2017,wspeed_v,CBLM_FL1S,-23.884903,152.413621,-1.434996706,-1.541423631,-6.114337621,4.036591348,-9.787923964,8.437627361548921
1/10/2017,wspeed_v,CBLM_FL2S,-23.917571,152.391971,-1.410727839,-1.403982743,-6.1685655,3.9765503288472166,-9.70256896,8.616552845930794
1/10/2017,wspeed_v,CBLM_LA1S,-23.896147,152.413821,-1.433236051,-1.490288155,-6.129112529,3.9998245293715478,-9.783056565,8.445757326858779
1/10/2017,wspeed_v,KEGK_BA1S,-23.1965435,150.9368275,-1.296932685,-1.36785558,-7.103484207,5.558020214183458,-11.50047507,9.988827640666539
1/10/2017,wspeed_v,KEHW_BA1S,-23.2018935,150.966579,-1.303340667,-1.423084929,-7.043721287,5.5482246449206665,-11.43607697,10.067369836064303
1/10/2017,wspeed_v,KEML_BA1S,-23.150495,150.90294,-1.331203508,-1.420011014,-7.08790377,5.4605168509176325,-11.41037112,9.942402051360416
1/10/2017,wspeed_v,KEMD_BA1S,-23.1619975,150.9208225,-1.335586597,-1.404206798,-7.122610398,5.437842275440611,-11.44395731,10.004588644311431
1/10/2017,wspeed_v,KENK_BA1S,-23.0843065,150.885571,-1.345493256,-1.514697294,-6.975397054,5.385881710677532,-11.08428667,9.977113378159183
1/10/2017,wspeed_v,CBHE_BA1D,-23.428043,151.952453,-1.338493394,-1.651283461,-5.880805911,4.096521936,-10.14156767,10.025252778368584
1/10/2017,wspeed_v,CBHE_BA1S,-23.4284405,151.952418,-1.338462871,-1.650664552,-5.881237156,4.0968781905964144,-10.14163331,10.025700966035132
1/10/2017,wspeed_v,CBHE_BA2D,-23.434075,151.920269,-1.312409996,-1.55050837,-5.842069051,4.110015206322996,-10.20064735,10.202314837372356
1/10/2017,wspeed_v,CBHE_BA2S,-23.433982,151.920934,-1.313842246,-1.554899434,-5.84091985,4.109509053378768,-10.1975849,10.191783580268858
1/10/2017,wspeed_v,CBHE_FL1S,-23.4561755,151.925688,-1.311068345,-1.539962032,-5.874669542,4.108734477266972,-10.2015647,10.22974301701772
1/10/2017,wspeed_v,CBHE_FR1D,-23.472098,151.977937,-1.345945379,-1.603900374,-5.961935024,4.090646196817743,-10.12734779,10.030499054616314
1/10/2017,wspeed_v,CBHE_FR1S,-23.471972,151.9777105,-1.345876955,-1.603587052,-5.961813865,4.090672428,-10.12749733,10.030981627686986
1/10/2017,wspeed_v,CBHE_FR2D,-23.4708255,151.9510635,-1.325448201,-1.54792443,-5.936010705,4.100344619135355,-10.17049105,10.156884148282957
1/10/2017,wspeed_v,CBHE_FR2S,-23.470371,151.950669,-1.325382992,-1.547132569,-5.935474044,4.100401823780234,-10.17062261,10.157025021464278
1/10/2017,wspeed_v,CBHE_LA1S,-23.454021,151.968494,-1.343529647,-1.595231506,-5.947162248,4.094012463417082,-10.13099721,10.023418692136614
1/10/2017,wspeed_v,KENK_FL1S,-23.085374,150.899147,-1.393169757,-1.545317066,-7.174004385,5.4136184725934475,-11.18666776,10.031776223913496
1/10/2017,wspeed_v,OCCH_BA1S,-18.6532055,147.708533,-0.380441141,-0.324788399,-4.230993962,3.337193713,-6.065188089,10.15297471041017
1/10/2017,wspeed_v,OCCH_BA2S,-18.660365,147.702675,-0.389357751,-0.328006047,-4.226792904,3.3404475520783232,-6.058635959,10.18588232865082
1/10/2017,wspeed_v,OCCH_FL1S,-18.652217,147.7184615,-0.373984397,-0.317121226,-4.244318072,3.344802358991967,-6.071649362,10.12482378134746
1/10/2017,wspeed_v,OCDA_BA1D,-18.82579,147.62735,-0.558974854,-0.551099188,-4.46006809,3.2500619466950993,-6.090572381,10.469986007709256
1/10/2017,wspeed_v,OCDA_BA1S,-18.8259,147.62727,-0.559013323,-0.551146142,-4.460141324,3.250076091612638,-6.090577526,10.469892582553344
1/10/2017,wspeed_v,OCDA_BA2D,-18.81433,147.6372,-0.543186207,-0.535052702,-4.421236273,3.234034591829484,-6.085078512,10.471681263885941
1/10/2017,wspeed_v,OCDA_BA2S,-18.81448,147.6372,-0.543262826,-0.535144123,-4.421370553,3.234529156,-6.085092118,10.471441213017128
1/10/2017,wspeed_v,OCDA_FL1D,-18.80592,147.6688,-0.519192268,-0.507962574,-4.395959703,3.213957660557095,-6.067411042,10.394498903340999
1/10/2017,wspeed_v,OCDA_FL1S,-18.80575,147.6686,-0.519099119,-0.508391446,-4.395917303,3.2139935235500054,-6.067341321,10.394941354607479
1/10/2017,wspeed_v,OCDA_FR1D,-18.81966,147.66394,-0.534966114,-0.516981685,-4.421734606,3.2027068195231765,-6.075689842,10.378682959348302
1/10/2017,wspeed_v,OCDA_FR1S,-18.8192,147.66391,-0.534797194,-0.516772883,-4.42156536,3.2022827339339086,-6.075628027,10.379308281347871
1/10/2017,wspeed_v,OCDA_FR2D,-18.83191,147.65257,-0.551186972,-0.536712061,-4.42185919,3.2346296199189553,-6.083007578,10.379613565638827
1/10/2017,wspeed_v,OCDA_FR2S,-18.83187,147.6525,-0.551190512,-0.536734676,-4.421895247,3.2346477043009894,-6.083014112,10.379757797098366
1/10/2017,wspeed_v,OCDA_LA1S,-18.833,147.63338,-0.560547417,-0.550416253,-4.454610141,3.246473959274427,-6.088547479,10.430132117154152
1/10/2017,wspeed_v,OCDA_LA2S,-18.83125,147.63316,-0.559640864,-0.547120281,-4.453199397,3.246287736542714,-6.088465792,10.433708948044602
1/10/2017,wspeed_v,OCLB_BA1S,-18.9493475,147.6929265,-0.619480713,-0.617196867,-4.515230774,3.3073609705606857,-6.103093465,10.097860227095971
1/10/2017,wspeed_v,OCLB_FL1S,-18.944062,147.699285,-0.611034874,-0.601801497,-4.502209739,3.298165019715516,-6.107477057,10.094487733710551
1/10/2017,wspeed_v,OCLB_LA1S,-18.949382,147.701909,-0.613070552,-0.610274298,-4.508804851,3.3008988489616313,-6.108441153,10.093129661511659
1/10/2017,wspeed_v,PAOR_FL1D,-18.5715,146.4954,-0.990684535,-0.740957747,-5.265366852,3.5662172367171068,-7.314732458,6.756305124281344
1/10/2017,wspeed_v,PAOR_FL1S,-18.5720395,146.495178,-0.9911227,-0.741291299,-5.260737421,3.5666889820576206,-7.316966251,6.755464308951308
1/10/2017,wspeed_v,PAPE_BA1D,-18.5505,146.4882,-0.975042438,-0.718322768,-5.236708155,3.574160469652175,-7.285063978,6.734417436334159
1/10/2017,wspeed_v,PAPE_BA1S,-18.5508,146.4884,-0.975106145,-0.71867989,-5.23672988,3.5740937729014783,-7.285218546,6.734482870191045
1/10/2017,wspeed_v,PAPE_BA2D,-18.5408,146.4885,-0.960985627,-0.699544487,-5.289340921,3.5645586240142384,-7.224607084,6.749780721004731
1/10/2017,wspeed_v,PAPE_BA2S,-18.541,146.4886,-0.961020765,-0.699482228,-5.289487809,3.564517783302305,-7.224673865,6.749834832638091
1/10/2017,wspeed_v,PAPE_FR1D,-18.5394,146.4995,-0.951389696,-0.684529026,-5.304581404,3.5296374616429347,-7.154847351,6.793186275952602
1/10/2017,wspeed_v,PAPE_FR1S,-18.6026485,146.500263,-1.000043238,-0.778688393,-5.303452159,3.5222958569515113,-7.300626109,6.697151339109191
1/10/2017,wspeed_v,TSAU_BA1S,-9.867615,143.389355,3.659674835635475,4.00664785,0.44671740623864253,6.4669245356697065,-1.420174681,7.671852151374696
1/10/2017,wspeed_v,TSAU_BA2S,-9.8757,143.388545,3.658699764,4.002215259,0.43225870845549696,6.482229106839807,-1.451192584,7.684887428793443
1/10/2017,wspeed_v,TSAU_FL1S,-9.882025,143.39442,3.659069973883975,3.9968865485459166,0.42187744927479864,6.486117214969725,-1.470968458,7.689455910328214
1/10/2017,wspeed_v,TSAU_FR1S,-9.87996,143.41004,3.664689513055068,4.002120510385522,0.4188392624817621,6.475424007418514,-1.468264522,7.668398340853109
1/10/2017,wspeed_v,TSAU_FR2D,-9.88359,143.40722,3.6640492372356346,3.9993471320002283,0.41627854871403136,6.476701584,-1.476955824,7.672594515101001
1/10/2017,wspeed_v,TSAU_FR2S,-9.88359,143.407125,3.664038115283703,3.9993398661954096,0.41629721101647604,6.476693861950799,-1.476948077,7.672634437995809
1/10/2017,wspeed_v,TSDU_BA1S,-9.88136,142.92542,3.4584291507234326,3.659019134606376,0.43895660942651316,6.4242323729593975,-1.264198412,8.060926999717566
1/10/2017,wspeed_v,TSDU_BA2S,-9.878565,142.932925,3.461212527686257,3.6628977255711317,0.44191042193988156,6.421237412556443,-1.247603788,8.041033823119369
1/10/2017,wspeed_v,TSDU_BA3S,-9.985315,142.90854,3.4710244691000933,3.708836151808277,0.287815649,6.503571086604441,-1.624792701,8.178686704502864
1/10/2017,wspeed_v,TSDU_FR1S,-9.9312,143.00543,3.5139987866581865,3.7484370899507544,0.41577762653425543,6.462320403657962,-1.398725216,8.002021815346547
1/10/2017,wspeed_v,TSDU_FR2S,-10.03707,142.926535,3.494454102955621,3.732017137838582,0.28548238618148136,6.516640569715555,-1.77069774,8.252150926955201
1/10/2017,wspeed_v,TSDU_LA1S,-9.934095,142.922705,3.469756404669486,3.680887449428808,0.43964113845872244,6.479657791768323,-1.446672065,8.119830648647916
1/10/2017,wspeed_v,TSMA_BA1D,-9.748695,143.399805,3.684205439323653,4.060315817456867,0.6302337921662494,6.438958242351216,-0.943817747,7.519787374593759
1/10/2017,wspeed_v,TSMA_BA1S,-9.748895,143.399825,3.684186268375876,4.060145277,0.6301393843585249,6.4392115646243955,-0.944241417,7.519864021918394
1/10/2017,wspeed_v,TSMA_BA2D,-9.74409,143.41574,3.696454245365109,4.066899601084257,0.6432518587005458,6.433573503115324,-0.917522271,7.520778096
1/10/2017,wspeed_v,TSMA_BA2S,-9.7442395,143.415763,3.695989980494068,4.064773995660197,0.6339580231484135,6.435972883903603,-0.928097132,7.522359773878494
1/10/2017,wspeed_v,TSMA_FL1S,-9.759895,143.39796,3.677947880749879,4.048003721921879,0.613041694,6.458900448,-0.99788265,7.528444002073705
1/10/2017,wspeed_v,TSMA_FR1D,-9.763955,143.417,3.6871762455516954,4.051791457204158,0.6047366804501907,6.455796274269595,-1.027092657,7.533419375
1/10/2017,wspeed_v,TSMA_FR1S,-9.76224,143.421395,3.6921087992605597,4.053840513711045,0.6120536693097554,6.457440282201129,-1.025015796,7.532266004245195
1/10/2017,wspeed_v,TSMA_FR2D,-9.74637,143.46012,3.720327511485586,4.0799439394144414,0.6538860608680507,6.449383057640347,-0.942267694,7.483226358111064
1/10/2017,wspeed_v,TSMA_FR2S,-9.74838,143.458505,3.7185627689777516,4.081145924210873,0.6475710043492373,6.450123374871357,-0.956167868,7.484668433849046
1/10/2017,wspeed_v,TSMA_LA1S,-9.73404,143.43519,3.7122639672919346,4.068005700943467,0.6579180515217141,6.437590652380501,-0.881656468,7.517223276250271
1/10/2017,wspeed_v,ONMO_BA1S,-16.8472105,146.217424,2.129148507869366,2.8474361353602315,-3.099741718,5.411486123027147,-4.271194184,10.028561677383063
1/10/2017,wspeed_v,ONMO_FL1S,-16.8485425,146.237223,2.0959913119048155,2.8138934508854403,-3.109596629,5.3371733377104835,-4.310087368,10.127936397323761
1/10/2017,wspeed_v,ONMO_FR1D,-16.872083,146.2536695,2.0451783001451145,2.760280998055311,-3.198594419,5.332902886139644,-4.358555758,10.176304783559113
1/10/2017,wspeed_v,ONMO_FR1S,-16.872041,146.2536145,2.045210603899146,2.760302167140422,-3.198523974,5.332904149143271,-4.358521434,10.176235338520701
1/10/2017,wspeed_v,ONMO_FR2D,-16.8830355,146.244797,2.042475034481588,2.755357511738153,-3.225759681,5.350706837833065,-4.373781017,10.127725332157343
1/10/2017,wspeed_v,ONMO_FR2S,-16.882674,146.244602,2.0428525165073266,2.755790946258688,-3.225140956,5.3509112457023225,-4.372929385,10.127378270632667
1/10/2017,wspeed_v,ONMO_FL1D,-16.8484505,146.2372885,2.0960255896386975,2.813969789055122,-3.109583987,5.337145850364667,-4.310071196,10.128075431459246
1/10/2017,wspeed_v,ONMO_LA1S,-16.859841,146.2256785,2.102176902,2.829119978702202,-3.116991986,5.379051664408148,-4.296882171,10.046311496406922
1/10/2017,wspeed_v,ONMO_LA1D,-16.8599245,146.2257455,2.1020578457781753,2.8289144427674815,-3.117031972,5.3788548282307245,-4.297004949,10.046511041751852
1/10/2017,wspeed_v,ONMO_BA1D,-16.8471725,146.2174315,2.1291761784604977,2.8474916661216523,-3.099684757,5.411492657943981,-4.271172991,10.02859139763727
1/10/2017,wspeed_v,ONMO_BA2D,-16.881947,146.1837795,2.1362693334282263,2.8545871814831094,-3.193897121,5.710797615132359,-4.44561711,10.186020938714812
1/10/2017,wspeed_v,ONMO_BA2S,-16.8820015,146.183993,2.136133154555241,2.8544466238497175,-3.193945996,5.710564629612866,-4.445436808,10.185580832790034
1/10/2017,wspeed_v,ONLI_FR1S,-14.6912735,145.4693795,3.8451251564704667,4.438383157930057,-0.940777994,6.901234539224501,-2.524656517,9.163929405
1/10/2017,wspeed_v,ONLI_FL1S,-14.6980975,145.445447,3.852593321,4.443025049319038,-0.972953892,6.863624505150618,-2.577724335,9.176830844266219
1/10/2017,wspeed_v,ONLI_FR2S,-14.649439,145.492935,3.837256412512308,4.414362647433977,-0.907137052,6.867116840189309,-2.43958294,9.114424439631135
1/10/2017,wspeed_v,ONLI_LA1S,-14.6877065,145.465276,3.846076257912534,4.434543497203284,-0.952753982,6.903087469246676,-2.529042247,9.163456478773394
1/10/2017,wspeed_v,ONLI_BA1D,-14.65072495,145.4502155,3.848662417698866,4.452559963467545,-0.941877668,6.869753406606307,-2.510524915,9.133155291945066
1/10/2017,wspeed_v,ONLI_BA1S,-14.650714,145.450096,3.8486764632275543,4.452558312821317,-0.941884045,6.869778620011797,-2.510654072,9.133198751938156
1/10/2017,wspeed_v,ONLI_BA2S,-14.667794,145.441894,3.853310898066437,4.4404359676474545,-0.964761308,6.886962398962622,-2.561227392,9.156435049971254
1/11/2017,wspeed_v,ONLI_LO1S,-14.6835,145.450361,4.196260387866299,4.759778316675444,-0.122629818,7.223732287,-2.605967139,8.827529275
1/11/2017,wspeed_v,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/11/2017,wspeed_v,ONLI_NT1D,-14.646028,145.453583,4.179752695,4.752022215280435,-0.116007339,7.233748773057568,-2.621069346,8.762014688873537
1/11/2017,wspeed_v,ONLI_NT1S,-14.646083,145.45375,4.179719826568331,4.752064043346631,-0.115815967,7.2338033372453365,-2.621039437,8.761852316965857
1/11/2017,wspeed_v,ONLI_BV1S,-14.684389,145.44,4.198305128218623,4.778058496805706,-0.101873313,7.223348556734466,-2.618566256,8.840748871048849
1/11/2017,wspeed_v,ONLI_RE1S,-14.679194,145.443583,4.196353706728028,4.767173526962965,-0.111053187,7.221758192309399,-2.618769808,8.832636847392484
1/11/2017,wspeed_v,ONLI_LA2S,-14.686861,145.454972,4.196786853863954,4.758633179432561,-0.125668732,7.227273096302724,-2.599657959,8.827635534578166
1/11/2017,wspeed_v,ONLI_TA1S,-14.685111,145.466972,4.195708590232442,4.768372790400959,-0.145648709,7.239768505645363,-2.582790584,8.817312422329104
1/11/2017,wspeed_v,ONLI_PA1S,-14.696806,145.449889,4.200950809186851,4.7811184013183246,-0.105201596,7.234744950271553,-2.600313332,8.845537762060939
1/11/2017,wspeed_v,ONLI_CN1S,-14.658139,145.451583,4.1823599178429784,4.749269013795042,-0.130637376,7.228565533242414,-2.624722525,8.775315393439064
1/11/2017,wspeed_v,CBLM_BA1S,-23.900155,152.393624,2.852688957161717,2.8224740998069837,-2.680785746,8.095531347795673,-5.531029118,10.07407703588796
1/11/2017,wspeed_v,CBLM_BA2S,-23.894298,152.404406,2.8597348652288868,2.822097325867878,-2.674354646,8.108101727287485,-5.536793278,10.117669341793022
1/11/2017,wspeed_v,CBLM_FL1S,-23.884903,152.413621,2.8666845718576517,2.8242162911970103,-2.662877352,8.108498844893951,-5.540620148,10.151414806727876
1/11/2017,wspeed_v,CBLM_FL2S,-23.917571,152.391971,2.841848402055721,2.8081198485647643,-2.713339128,8.076980853,-5.532637189,10.041028721246464
1/11/2017,wspeed_v,CBLM_LA1S,-23.896147,152.413821,2.861302128595799,2.8161162849218377,-2.681504411,8.111543740859759,-5.542261565,10.142379263561601
1/11/2017,wspeed_v,KEGK_BA1S,-23.1965435,150.9368275,2.463578281241447,2.812074725164579,-2.935593414,7.244104713,-8.424132625,9.115899853109749
1/11/2017,wspeed_v,KEHW_BA1S,-23.2018935,150.966579,2.491145167334663,2.8700220414563073,-2.935409263,7.221533694665607,-8.381524538,9.085445631
1/11/2017,wspeed_v,KEML_BA1S,-23.150495,150.90294,2.4350618450117714,2.823606482160249,-2.782752616,7.215578031350486,-8.631635429,9.237063692401806
1/11/2017,wspeed_v,KEMD_BA1S,-23.1619975,150.9208225,2.448483494965478,2.8578419736664094,-2.857152225,7.206376415,-8.649942251,9.185764052210407
1/11/2017,wspeed_v,KENK_BA1S,-23.0843065,150.885571,2.444756981,2.856718418293903,-2.509508196,7.2040192813012185,-8.659196024,9.353256686456293
1/11/2017,wspeed_v,CBHE_BA1D,-23.428043,151.952453,2.8924308008282784,3.050300327661181,-2.712421831,7.830876175028403,-5.576388058,8.800034966282638
1/11/2017,wspeed_v,CBHE_BA1S,-23.4284405,151.952418,2.8924223434211878,3.050314881829487,-2.712846057,7.830923337276528,-5.576160422,8.799974069
