Da,Variable,Depth,Site,Latitude,Longitude,mean,median,p5,p95,lowest,highest
1/4/2015,v,-2.35,PAOR_FL1S,-18.5720395,146.495178,0.006574324,0.006476339,-0.035057333,0.045239767,-0.066299245,0.08047696
1/4/2015,v,-2.35,PAPE_BA1D,-18.5505,146.4882,0.018029966453625777,0.015999383,-0.175729772,0.23088329539873262,-0.268584638,0.31585869456803156
1/4/2015,v,-2.35,PAPE_BA1S,-18.5508,146.4884,0.018132471,0.016170299,-0.173663401,0.22878021928616504,-0.266489564,0.3133314175281407
1/4/2015,v,-2.35,PAPE_BA2D,-18.5408,146.4885,0.022394021853256302,0.023127680531881113,-0.178410346,0.23892785490139193,-0.307707554,0.3151222759850438
1/4/2015,v,-2.35,PAPE_BA2S,-18.541,146.4886,0.022405480616830294,0.023241203,-0.177500686,0.2382975249119883,-0.306889209,0.3142658662071945
1/4/2015,v,-2.35,PAPE_FR1D,-18.5394,146.4995,0.034601027434700816,0.044172932,-0.121874014,0.15028221701874905,-0.231233177,0.21698506974433007
1/4/2015,v,-2.35,PAPE_FR1S,-18.6026485,146.500263,0.012274795,0.012857603,-0.043340909,0.06479202,-0.087916215,0.099846048
1/4/2015,v,-2.35,TSAU_BA1S,-9.867615,143.389355,0.045848155,0.043316424,-0.194821541,0.30461024060951625,-0.304176434,0.4086450895332801
1/4/2015,v,-2.35,TSAU_BA2S,-9.8757,143.388545,0.048896072139085055,0.048708598,-0.198751468,0.3159189857931988,-0.30373259,0.4266563408634073
1/4/2015,v,-2.35,TSAU_FL1S,-9.882025,143.39442,0.049561129,0.050121991,-0.192215378,0.30872777603677987,-0.296372212,0.42792637249480914
1/4/2015,v,-2.35,TSAU_FR1S,-9.87996,143.41004,0.045836629,0.047805369,-0.189155351,0.28936117065787315,-0.324324295,0.38564517201080933
1/4/2015,v,-2.35,TSAU_FR2D,-9.88359,143.40722,0.046446777,0.048729593,-0.185557286,0.29124134581657185,-0.315662759,0.3927678944599405
1/4/2015,v,-2.35,TSAU_FR2S,-9.88359,143.407125,0.046450275056179526,0.04862033,-0.185550855,0.29124244853063697,-0.315592761,0.3927945152744922
1/4/2015,v,-2.35,TSDU_BA1S,-9.88136,142.92542,0.001240866,-0.003615694,-0.07427292,0.082729038,-0.098771028,0.11397777877124761
1/4/2015,v,-2.35,TSDU_BA2S,-9.878565,142.932925,-0.010946765,-0.019678563,-0.139878602,0.1344426341133784,-0.159294306,0.1880599568008927
1/4/2015,v,-2.35,TSDU_BA3S,-9.985315,142.90854,0.008660925,0.033966436,-0.754962731,0.7212221910849416,-1.029019686,0.921049273
1/4/2015,v,-2.35,TSDU_FR1S,-9.9312,143.00543,0.056580224,0.074792826,-0.173757496,0.22615721197621452,-0.246383871,0.28723839418147645
1/4/2015,v,-2.35,TSDU_FR2S,-10.03707,142.926535,0.007842279,0.012914649394759534,-0.372303669,0.3751819457614258,-0.506181285,0.4739310905145714
1/4/2015,v,-2.35,TSDU_LA1S,-9.934095,142.922705,-0.011817077,-0.016773189,-0.277169097,0.2673554397309357,-0.372778673,0.36568401927640815
1/4/2015,v,-2.35,TSMA_BA1D,-9.748695,143.399805,0.036170398,0.033904482,-0.263954899,0.3742799267873956,-0.34842386,0.5036703242521413
1/4/2015,v,-2.35,TSMA_BA1S,-9.748895,143.399825,0.036133132,0.034153346234134074,-0.263768698,0.3742874902736649,-0.347871927,0.5034910016896738
1/4/2015,v,-2.35,TSMA_BA2D,-9.74409,143.41574,0.036005648,0.030904075,-0.235593425,0.34186099991050195,-0.305472023,0.47024751365979933
1/4/2015,v,-2.35,TSMA_BA2S,-9.7442395,143.415763,0.03595695,0.029285007880826254,-0.234994342,0.34256843724982766,-0.308500119,0.46972174197413974
1/4/2015,v,-2.35,TSMA_FL1S,-9.759895,143.39796,0.034713734466297906,0.031008492,-0.252780799,0.3607855170037472,-0.330997748,0.5027471440389578
1/4/2015,v,-2.35,TSMA_FR1D,-9.763955,143.417,0.034909444,0.038209707,-0.219256149,0.3153127236297935,-0.303202883,0.4418939238545015
1/4/2015,v,-2.35,TSMA_FR1S,-9.76224,143.421395,0.038814585,0.039039602,-0.217113124,0.3170739992344087,-0.300784095,0.4283518728122544
1/4/2015,v,-2.35,TSMA_FR2D,-9.74637,143.46012,0.049503622,0.046451034,-0.215032946,0.3298517442052198,-0.294606076,0.44560603879165234
1/4/2015,v,-2.35,TSMA_FR2S,-9.74838,143.458505,0.049380057,0.04734104,-0.219234232,0.32924599108398556,-0.293825967,0.44422145059009616
1/4/2015,v,-2.35,TSMA_LA1S,-9.73404,143.43519,0.041742802,0.030631436,-0.209839641,0.33190079287856405,-0.26409441,0.4497565524080738
1/4/2015,v,-2.35,ONMO_BA1S,-16.8472105,146.217424,0.008034166,0.010496820631550358,-0.133625563,0.15710954676103403,-0.218605308,0.22542623096702463
1/4/2015,v,-2.35,ONMO_FL1S,-16.8485425,146.237223,0.007422668,0.011406410619362694,-0.115483492,0.1134448633790924,-0.227787596,0.1501552946369329
1/4/2015,v,-2.35,ONMO_FR1D,-16.872083,146.2536695,0.012087553121221164,0.015113939632088274,-0.101359488,0.12210489214925549,-0.193541363,0.17086179072231275
1/4/2015,v,-2.35,ONMO_FR1S,-16.872041,146.2536145,0.012084850009233096,0.015059966831820228,-0.101387587,0.12207055363749011,-0.193536347,0.17082007479282638
1/4/2015,v,-2.35,ONMO_FR2D,-16.8830355,146.244797,0.014128753950916518,0.014777764348093357,-0.090679611,0.1286231958352932,-0.157756336,0.1835190052366065
1/4/2015,v,-2.35,ONMO_FR2S,-16.882674,146.244602,0.014199466619852287,0.014801461786220094,-0.08978108,0.12882652192246494,-0.158138038,0.18382351356917206
1/4/2015,v,-2.35,ONMO_FL1D,-16.8484505,146.2372885,0.007450788,0.011499858523690058,-0.115442366,0.1136877596394362,-0.227802907,0.15000918379218495
1/4/2015,v,-2.35,ONMO_LA1S,-16.859841,146.2256785,0.009077751,0.010306746001395238,-0.132189869,0.15735626757252857,-0.223763902,0.22274838070057243
1/4/2015,v,-2.35,ONMO_LA1D,-16.8599245,146.2257455,0.009106726,0.010425826,-0.132045338,0.15717176946363204,-0.223675446,0.2225293372728511
1/4/2015,v,-2.35,ONMO_BA1D,-16.8471725,146.2174315,0.008033408,0.010479349418587634,-0.133611992,0.15713688463808773,-0.218601188,0.22539473104411006
1/4/2015,v,-2.35,ONMO_BA2D,-16.881947,146.1837795,0.025676471741270888,0.031356472,-0.174948597,0.2237351302164965,-0.295191025,0.33383911015771456
1/4/2015,v,-2.35,ONMO_BA2S,-16.8820015,146.183993,0.025655016617069783,0.031438748,-0.174814658,0.2235733834134965,-0.295096065,0.333744553
1/4/2015,v,-2.35,ONLI_FR1S,-14.6912735,145.4693795,0.079105074,0.084060082,-0.029908133,0.17137461168946305,-0.084296375,0.21221225656430967
1/4/2015,v,-2.35,ONLI_FL1S,-14.6980975,145.445447,0.15591146116397114,0.1830596649476291,-0.048625198,0.2890605808352327,-0.159431889,0.3283889027627546
1/4/2015,v,-2.35,ONLI_FR2S,-14.649439,145.492935,0.16590707527531837,0.19230921138879534,-0.081026598,0.3096138571873013,-0.198875463,0.38190314849454404
1/4/2015,v,-2.35,ONLI_LA1S,-14.6877065,145.465276,0.078777146,0.086800897,-0.028577503,0.1553870063533285,-0.066701094,0.18815313711773174
1/4/2015,v,-2.35,ONLI_BA1D,-14.65072495,145.4502155,0.029110028670133063,0.030222755233896007,-0.034950248,0.093885335,-0.071909393,0.12788085431493026
1/4/2015,v,-2.35,ONLI_BA1S,-14.650714,145.450096,0.029117175090517585,0.030242981407090308,-0.0350356,0.093950027,-0.072004895,0.12803254094882885
1/4/2015,v,-2.35,ONLI_BA2S,-14.667794,145.441894,0.1160178308843103,0.13177598153530595,-0.050469597,0.2247079377327199,-0.138564409,0.276383253
1/5/2015,v,-2.35,ONLI_LO1S,-14.6835,145.450361,0.089527721,0.09022145,0.002983893,0.16370097288679758,-0.027330529,0.20144074971862494
1/5/2015,v,-2.35,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/5/2015,v,-2.35,ONLI_NT1D,-14.646028,145.453583,0.043266373,0.048475628,-0.024806047,0.10680229115755335,-0.070123644,0.14416949488971456
1/5/2015,v,-2.35,ONLI_NT1S,-14.646083,145.45375,0.044285407330447404,0.049073308,-0.02343384,0.10809634523906674,-0.069441384,0.14557159833704944
1/5/2015,v,-2.35,ONLI_BV1S,-14.684389,145.44,0.19086846940001306,0.19211162686123792,0.016805905123156977,0.345404271,-0.050757365,0.4276105750646464
1/5/2015,v,-2.35,ONLI_RE1S,-14.679194,145.443583,0.1573130714859132,0.15771938420351642,0.015614781147639726,0.28599280129860016,-0.042820869,0.3607655120177472
1/5/2015,v,-2.35,ONLI_LA2S,-14.686861,145.454972,0.097132048,0.099083597,0.00118664,0.18108141072595618,-0.038759792,0.22676452900417812
1/5/2015,v,-2.35,ONLI_TA1S,-14.685111,145.466972,0.087320929,0.089725959,-0.012480969,0.18146438727542616,-0.056974223,0.24659087936360743
1/5/2015,v,-2.35,ONLI_PA1S,-14.696806,145.449889,0.16042592674048023,0.1622222523866798,0.00411321,0.28939407346241036,-0.040983785,0.35001066120210533
1/5/2015,v,-2.35,ONLI_CN1S,-14.658139,145.451583,0.020206446,0.024511207004365376,-0.04746145,0.082417452,-0.095557484,0.11547549731361557
1/5/2015,v,-2.35,CBLM_BA1S,-23.900155,152.393624,0.003594717,0.003865857,-0.156878054,0.16932725218546882,-0.233779578,0.25172018328532025
1/5/2015,v,-2.35,CBLM_BA2S,-23.894298,152.404406,0.005244912,0.012397583577977272,-0.188928911,0.17780133835709983,-0.298558837,0.26279889452785105
1/5/2015,v,-2.35,CBLM_FL1S,-23.884903,152.413621,0.011173649624884511,0.014611798353465277,-0.194091975,0.2004810232033899,-0.314600836,0.2920742228993277
1/5/2015,v,-2.35,CBLM_FL2S,-23.917571,152.391971,0.001214194,-0.013934124,-0.101393384,0.1382526772277349,-0.13998074,0.25849887210186007
1/5/2015,v,-2.35,CBLM_LA1S,-23.896147,152.413821,0.009921707,0.020401419157469194,-0.239056451,0.22334406151644498,-0.381260445,0.3321181036789849
1/5/2015,v,-2.35,KEGK_BA1S,-23.1965435,150.9368275,0.030938002,0.063042761,-0.214741306,0.2145466652408557,-0.286722303,0.3307607143737637
1/5/2015,v,-2.35,KEHW_BA1S,-23.2018935,150.966579,0.001242729,-0.008010609,-0.052881185,0.063625152,-0.079505062,0.087950891
1/5/2015,v,-2.35,KEML_BA1S,-23.150495,150.90294,0.048114342,0.063132576,-0.144130387,0.22614006722517288,-0.212758318,0.3743196419798635
1/5/2015,v,-2.35,KEMD_BA1S,-23.1619975,150.9208225,0.032980075,0.039159006685312234,-0.094927195,0.14723209060646594,-0.128778409,0.24172092909723433
1/5/2015,v,-2.35,KENK_BA1S,-23.0843065,150.885571,0.038881447,0.052720935,-0.104611667,0.15915618149394778,-0.145905405,0.22824909146394132
1/5/2015,v,-2.35,CBHE_BA1D,-23.428043,151.952453,0.012165415740013884,0.011526297981966983,-0.121035228,0.13751189273506123,-0.18176912,0.22743454318242473
1/5/2015,v,-2.35,CBHE_BA1S,-23.4284405,151.952418,0.012635055998803376,0.012062968570261949,-0.122314906,0.13926466711097862,-0.183252499,0.2306604268873147
1/5/2015,v,-2.35,CBHE_BA2D,-23.434075,151.920269,0.044830279,0.024258783,-0.166537993,0.30416005292485015,-0.239513687,0.5236425430693934
1/5/2015,v,-2.35,CBHE_BA2S,-23.433982,151.920934,0.039583842290655695,0.020371251269803364,-0.164327989,0.28772939792950253,-0.229185977,0.49386952300104386
1/5/2015,v,-2.35,CBHE_FL1S,-23.4561755,151.925688,0.074453966,0.094498019,-0.21546445,0.3458428973380991,-0.372808427,0.5018575367507895
1/5/2015,v,-2.35,CBHE_FR1D,-23.472098,151.977937,0.022853633223988347,0.030064231,-0.148472533,0.18328112249960296,-0.211244812,0.2974436173757358
1/5/2015,v,-2.35,CBHE_FR1S,-23.471972,151.9777105,0.022682120516156132,0.029713702617579447,-0.14746014,0.18220690200878573,-0.209577399,0.29569581989807986
1/5/2015,v,-2.35,CBHE_FR2D,-23.4708255,151.9510635,0.027157769,0.034665642,-0.070465226,0.1347374432993284,-0.12326516,0.20900025244565942
1/5/2015,v,-2.35,CBHE_FR2S,-23.470371,151.950669,0.027658977937504277,0.035829432727341626,-0.071144186,0.13700260352463925,-0.1245399,0.21077746536561043
1/5/2015,v,-2.35,CBHE_LA1S,-23.454021,151.968494,0.046619096,0.052246809,-0.223843353,0.29970524956564504,-0.321062453,0.47256153448713356
1/5/2015,v,-2.35,KENK_FL1S,-23.085374,150.899147,-0.0032938,-0.001886567,-0.019441213,0.009208191,-0.024892193,0.020993137931261723
1/5/2015,v,-2.35,OCCH_BA1S,-18.6532055,147.708533,0.030278966206694322,0.040662845,-0.271162016,0.34661065,-0.417090787,0.4872441577543774
1/5/2015,v,-2.35,OCCH_BA2S,-18.660365,147.702675,0.029892548,0.043020745,-0.293860853,0.36017790244118386,-0.451978215,0.5181019158984953
1/5/2015,v,-2.35,OCCH_FL1S,-18.652217,147.7184615,0.037540124109617504,0.048161107991648376,-0.243222285,0.31901965542818306,-0.354984868,0.4786895926111576
1/5/2015,v,-2.35,OCDA_BA1D,-18.82579,147.62735,0.006458392,0.015007886,-0.305647914,0.3320688932365848,-0.41112821,0.4789455842026865
1/5/2015,v,-2.35,OCDA_BA1S,-18.8259,147.62727,0.006462351,0.014912412430149315,-0.305679697,0.3322320002142472,-0.411105272,0.4791606646897551
1/5/2015,v,-2.35,OCDA_BA2D,-18.81433,147.6372,0.00691403,0.012066872600959977,-0.277437371,0.2967940094966152,-0.370169491,0.419652972
1/5/2015,v,-2.35,OCDA_BA2S,-18.81448,147.6372,0.006964408,0.012145315,-0.277778828,0.2968389734403086,-0.370250037,0.42010739908424655
1/5/2015,v,-2.35,OCDA_FL1D,-18.80592,147.6688,0.026895781215427964,0.035258226,-0.253644407,0.2990045421175578,-0.343277279,0.44906240867453556
1/5/2015,v,-2.35,OCDA_FL1S,-18.80575,147.6686,0.026851033850539344,0.035050470805314544,-0.253639746,0.2979583863130502,-0.344148646,0.4479700575720302
1/5/2015,v,-2.35,OCDA_FR1D,-18.81966,147.66394,0.024619158422130638,0.030649482578788363,-0.262005115,0.3139125545674297,-0.361461187,0.4488021398873591
1/5/2015,v,-2.35,OCDA_FR1S,-18.8192,147.66391,0.024705173921399724,0.031199000906937654,-0.262071597,0.31463430770231804,-0.361110143,0.45023703958422445
1/5/2015,v,-2.35,OCDA_FR2D,-18.83191,147.65257,0.013705658149026188,0.018603742132499088,-0.273229381,0.28474185123114076,-0.364308449,0.40820892136124404
1/5/2015,v,-2.35,OCDA_FR2S,-18.83187,147.6525,0.013700842010639348,0.018683089237511788,-0.273154609,0.28459979418358705,-0.364197351,0.4082853899316846
1/5/2015,v,-2.35,OCDA_LA1S,-18.833,147.63338,0.007460551,0.015595974562330417,-0.289431589,0.3125113525721966,-0.387328197,0.4699190677014869
1/5/2015,v,-2.35,OCDA_LA2S,-18.83125,147.63316,0.007256477,0.014734627774022364,-0.295615464,0.31900392746660544,-0.392593112,0.4742646418943758
1/5/2015,v,-2.35,OCLB_BA1S,-18.9493475,147.6929265,0.017203288,0.019050633407940366,-0.248062143,0.2927810947036286,-0.316378603,0.4352575047271573
1/5/2015,v,-2.35,OCLB_FL1S,-18.944062,147.699285,0.019113127676572087,0.024429363181526786,-0.247852418,0.2844852217380322,-0.306083015,0.4185764518987463
1/5/2015,v,-2.35,OCLB_LA1S,-18.949382,147.701909,0.021285381,0.026074469780311384,-0.25311687,0.29625563422933565,-0.309468598,0.43643738097365015
1/5/2015,v,-2.35,PAOR_FL1D,-18.5715,146.4954,0.012787296373544864,0.012359506178182069,-0.028611421,0.058585571,-0.052538679,0.079560813
1/5/2015,v,-2.35,PAOR_FL1S,-18.5720395,146.495178,0.014142571592115617,0.014595153977983886,-0.028101081,0.059492275,-0.048021993,0.080892816
1/5/2015,v,-2.35,PAPE_BA1D,-18.5505,146.4882,0.031290008,0.036386766,-0.1582152,0.2221164289570897,-0.218608319,0.3311523820971111
1/5/2015,v,-2.35,PAPE_BA1S,-18.5508,146.4884,0.031364609508895185,0.036219248919904634,-0.156875882,0.22080448821791468,-0.216099297,0.3287969083919597
1/5/2015,v,-2.35,PAPE_BA2D,-18.5408,146.4885,0.036917170194659926,0.04161519,-0.152849579,0.22903516331818635,-0.230902285,0.3356170747683399
1/5/2015,v,-2.35,PAPE_BA2S,-18.541,146.4886,0.03691355,0.041672289,-0.152386901,0.22849485863824434,-0.230268337,0.33465091251609974
1/5/2015,v,-2.35,PAPE_FR1D,-18.5394,146.4995,0.050929204,0.059666178497644315,-0.068426457,0.15135183851477665,-0.143951258,0.20035676359250107
1/5/2015,v,-2.35,PAPE_FR1S,-18.6026485,146.500263,0.016662299,0.015848312926069245,-0.030530855,0.067536861,-0.054715461,0.095725038
1/5/2015,v,-2.35,TSAU_BA1S,-9.867615,143.389355,0.085136026,0.092000912,-0.140990018,0.3214773939352935,-0.216674853,0.42536921614758166
1/5/2015,v,-2.35,TSAU_BA2S,-9.8757,143.388545,0.088039844,0.092098855,-0.139169651,0.3285447760485107,-0.217874579,0.44140390533187707
1/5/2015,v,-2.35,TSAU_FL1S,-9.882025,143.39442,0.087664609,0.091636408,-0.134171713,0.3207700191369468,-0.211138156,0.43915027101633397
1/5/2015,v,-2.35,TSAU_FR1S,-9.87996,143.41004,0.082275816,0.089592552,-0.13277804,0.2987445932490132,-0.216622872,0.4050734421318256
1/5/2015,v,-2.35,TSAU_FR2D,-9.88359,143.40722,0.08300453,0.090313078,-0.128601127,0.30412433331015637,-0.210592462,0.40244956595951054
1/5/2015,v,-2.35,TSAU_FR2S,-9.88359,143.407125,0.083008033,0.090348904,-0.128614484,0.3041285372896451,-0.210578554,0.4024669179132792
1/5/2015,v,-2.35,TSDU_BA1S,-9.88136,142.92542,0.009263178,0.006372544,-0.066038944,0.08875881,-0.086122516,0.12159709924173527
1/5/2015,v,-2.35,TSDU_BA2S,-9.878565,142.932925,-0.001789843,-0.007479845,-0.126034923,0.13717853860527723,-0.142321476,0.19229925123238142
1/5/2015,v,-2.35,TSDU_BA3S,-9.985315,142.90854,0.034315634,0.06512965,-0.68495733,0.7005644410271232,-0.927402697,0.9042287001020957
1/5/2015,v,-2.35,TSDU_FR1S,-9.9312,143.00543,0.084330825,0.10465177434337183,-0.134358436,0.23529533259353827,-0.210757227,0.29592574371222896
1/5/2015,v,-2.35,TSDU_FR2S,-10.03707,142.926535,0.030190967800203597,0.043561236,-0.334890789,0.36998981272455317,-0.449174297,0.47883049494542546
1/5/2015,v,-2.35,TSDU_LA1S,-9.934095,142.922705,0.012093412004389523,0.00865737,-0.233811365,0.26481558285365625,-0.333524241,0.36703627
1/5/2015,v,-2.35,TSMA_BA1D,-9.748695,143.399805,0.079940143,0.095615283,-0.219939091,0.384367494,-0.292805248,0.5222610060782517
1/5/2015,v,-2.35,TSMA_BA1S,-9.748895,143.399825,0.07988174,0.095416731,-0.21986218,0.38413142286492624,-0.292257471,0.5219132525342877
1/5/2015,v,-2.35,TSMA_BA2D,-9.74409,143.41574,0.078520607,0.087237434,-0.196579612,0.3604344632506578,-0.25721625,0.49524734025289824
1/5/2015,v,-2.35,TSMA_BA2S,-9.7442395,143.415763,0.078282943,0.084255143,-0.195098932,0.35871004701330056,-0.258865674,0.49299596740098384
1/5/2015,v,-2.35,TSMA_FL1S,-9.759895,143.39796,0.076463876,0.092131947,-0.209874265,0.3703000055773492,-0.280441497,0.4978043694406628
1/5/2015,v,-2.35,TSMA_FR1D,-9.763955,143.417,0.072808038,0.078931798,-0.177534981,0.33121813484473334,-0.249206452,0.44364748690611144
1/5/2015,v,-2.35,TSMA_FR1S,-9.76224,143.421395,0.076940196,0.082086591,-0.170475494,0.3297518340057626,-0.245773323,0.44427334526744605
1/5/2015,v,-2.35,TSMA_FR2D,-9.74637,143.46012,0.090332117,0.10239326322876792,-0.168725691,0.3517658105142499,-0.248534701,0.46762202165572014
1/5/2015,v,-2.35,TSMA_FR2S,-9.74838,143.458505,0.090347844,0.10198539833913396,-0.167899511,0.3493128864259357,-0.245698462,0.4673088842111385
1/5/2015,v,-2.35,TSMA_LA1S,-9.73404,143.43519,0.082500927,0.087294335,-0.169605069,0.35057344848582467,-0.21853884,0.4720938234153955
1/5/2015,v,-2.35,ONMO_BA1S,-16.8472105,146.217424,0.015962530446661294,0.017335910340554712,-0.122470275,0.1666534484972837,-0.185372896,0.23532423176408346
1/5/2015,v,-2.35,ONMO_FL1S,-16.8485425,146.237223,0.026570012415682367,0.02774725,-0.085149523,0.14528187446790913,-0.137379319,0.21105880199616478
1/5/2015,v,-2.35,ONMO_FR1D,-16.872083,146.2536695,0.024794343108918534,0.026496518923223255,-0.086348084,0.14547032974035895,-0.127766686,0.22758532734730028
1/5/2015,v,-2.35,ONMO_FR1S,-16.872041,146.2536145,0.024797651335956572,0.026501585120533185,-0.086393499,0.14541894757123736,-0.127740314,0.22761434250113224
1/5/2015,v,-2.35,ONMO_FR2D,-16.8830355,146.244797,0.021943021492659462,0.021055741,-0.081963921,0.138703674,-0.124878061,0.2167760768452838
1/5/2015,v,-2.35,ONMO_FR2S,-16.882674,146.244602,0.022150872636049673,0.021518525442635845,-0.081630064,0.1386878357080882,-0.12471453,0.2179045137293805
1/5/2015,v,-2.35,ONMO_FL1D,-16.8484505,146.2372885,0.026607555300918406,0.027667780517686157,-0.085178508,0.1452287866525003,-0.137301025,0.21091645607297824
1/5/2015,v,-2.35,ONMO_LA1S,-16.859841,146.2256785,0.020501158570605884,0.022076046,-0.116904724,0.17650278454585097,-0.184897407,0.2558172365916403
1/5/2015,v,-2.35,ONMO_LA1D,-16.8599245,146.2257455,0.020563186414728606,0.022057983,-0.11688475,0.17665270325145974,-0.184667039,0.25600833893140523
1/5/2015,v,-2.35,ONMO_BA1D,-16.8471725,146.2174315,0.015964882565940898,0.017337375437973042,-0.122448196,0.166632558,-0.185334853,0.23531952572939474
1/5/2015,v,-2.35,ONMO_BA2D,-16.881947,146.1837795,0.052005351432704475,0.046767884492191894,-0.133352861,0.2562286239095879,-0.21230603,0.3913921451305077
1/5/2015,v,-2.35,ONMO_BA2S,-16.8820015,146.183993,0.051971723,0.046765286,-0.133254342,0.2561386733494838,-0.212292209,0.391482514
1/5/2015,v,-2.35,ONLI_FR1S,-14.6912735,145.4693795,0.083871217,0.086778259,-0.024171912,0.19379573025366037,-0.093082088,0.2630496800220652
1/5/2015,v,-2.35,ONLI_FL1S,-14.6980975,145.445447,0.19218231107341857,0.19556343350280467,0.011131120615327752,0.33912826476282737,-0.047747469,0.40996937532929706
1/5/2015,v,-2.35,ONLI_FR2S,-14.649439,145.492935,0.20740458370937498,0.21507262057320153,0.009385357,0.36483033901339323,-0.088020039,0.44666503079537934
1/5/2015,v,-2.35,ONLI_LA1S,-14.6877065,145.465276,0.089650477,0.091907858,-0.012222307,0.18439120996210934,-0.052117829,0.24884232145064414
1/5/2015,v,-2.35,ONLI_BA1D,-14.65072495,145.4502155,0.036201143,0.041177566,-0.033119471,0.10060592683367871,-0.078935506,0.13706165286330282
1/5/2015,v,-2.35,ONLI_BA1S,-14.650714,145.450096,0.036203647513123785,0.041209758661614346,-0.033168754,0.10066037812227972,-0.079096266,0.1371843535628478
1/5/2015,v,-2.35,ONLI_BA2S,-14.667794,145.441894,0.14597828867173804,0.14539606533874883,0.003853719,0.28168054088269606,-0.066430892,0.3724042525281641
1/6/2015,v,-2.35,ONLI_LO1S,-14.6835,145.450361,0.092525313,0.099845723,0.021349090992787586,0.14883412964501777,0.00202225,0.1725941793751687
1/6/2015,v,-2.35,ONLI_CL1S,-14.663694,145.451111,no data,no data,no data,no data,no data,no data
1/6/2015,v,-2.35,ONLI_NT1D,-14.646028,145.453583,0.041089757,0.044817677,-0.030194488,0.093499428,-0.080450281,0.11004457637658606
1/6/2015,v,-2.35,ONLI_NT1S,-14.646083,145.45375,0.042178823,0.045754722649931516,-0.029434861,0.094535529,-0.07909411,0.1113293115408881
1/6/2015,v,-2.35,ONLI_BV1S,-14.684389,145.44,0.1982767070112395,0.21002146167030072,0.050388537,0.3183386382310933,0.004646521,0.3635491690976941
1/6/2015,v,-2.35,ONLI_RE1S,-14.679194,145.443583,0.16308220161810116,0.17223546803928602,0.039403548,0.2623940733490656,7.587918122966855E-4,0.30405646943952824
1/6/2015,v,-2.35,ONLI_LA2S,-14.686861,145.454972,0.10075445226627071,0.10952550018300035,0.023382889252113615,0.16139966473044023,-0.003987319,0.1909537536519684
1/6/2015,v,-2.35,ONLI_TA1S,-14.685111,145.466972,0.087375782,0.094065032,-0.002809688,0.15812054422229163,-0.039190016,0.19823767425323427
1/6/2015,v,-2.35,ONLI_PA1S,-14.696806,145.449889,0.16543680253616336,0.17741417022435743,0.038824099,0.2660286352479354,0.004455913,0.30865224705378946
1/6/2015,v,-2.35,ONLI_CN1S,-14.658139,145.451583,0.016619832,0.020244933345025643,-0.057988217,0.072604035,-0.120183896,0.086722784
1/6/2015,v,-2.35,CBLM_BA1S,-23.900155,152.393624,0.002705741,0.003907278,-0.154013013,0.15269227503718236,-0.21019876,0.20480320520362758
1/6/2015,v,-2.35,CBLM_BA2S,-23.894298,152.404406,0.004872331,0.013350937363035236,-0.175413125,0.16092319344397063,-0.257214743,0.20027554795148902
1/6/2015,v,-2.35,CBLM_FL1S,-23.884903,152.413621,0.008228667,0.010920880155507507,-0.183638195,0.18189597575859776,-0.262586866,0.2241798939509465
1/6/2015,v,-2.35,CBLM_FL2S,-23.917571,152.391971,7.257589635972816E-4,-0.006544058,-0.099396714,0.12221132668255645,-0.133253908,0.18428487478210487
1/6/2015,v,-2.35,CBLM_LA1S,-23.896147,152.413821,0.007186687,0.020019776,-0.22599014,0.2037021792134804,-0.328854333,0.2511168554804409
1/6/2015,v,-2.35,KEGK_BA1S,-23.1965435,150.9368275,0.047142065079051235,0.081061135,-0.200634371,0.21607779972859256,-0.287476931,0.28147846502502305
1/6/2015,v,-2.35,KEHW_BA1S,-23.2018935,150.966579,0.001343577,-0.007340402,-0.047565967,0.059209165,-0.073135094,0.074328869
1/6/2015,v,-2.35,KEML_BA1S,-23.150495,150.90294,0.061256468,0.06919758,-0.131216668,0.2231684345452981,-0.184914336,0.2772917070604952
1/6/2015,v,-2.35,KEMD_BA1S,-23.1619975,150.9208225,0.039735215,0.043585499,-0.082322628,0.14567917254796683,-0.11452023,0.17457376948990982
1/6/2015,v,-2.35,KENK_BA1S,-23.0843065,150.885571,0.055665305,0.067372246,-0.077863304,0.15377700151655196,-0.152854479,0.19716455075402578
1/6/2015,v,-2.35,CBHE_BA1D,-23.428043,151.952453,0.016239433486165224,0.013931868,-0.109920844,0.13792055287884178,-0.178636951,0.1787181918371216
1/6/2015,v,-2.35,CBHE_BA1S,-23.4284405,151.952418,0.016807092,0.014193844256534817,-0.11102802,0.14005074027248604,-0.180126747,0.18116144913190427
1/6/2015,v,-2.35,CBHE_BA2D,-23.434075,151.920269,0.052366836922744055,0.023148554393878765,-0.149927443,0.31192964062978307,-0.237038569,0.38452348268391573
1/6/2015,v,-2.35,CBHE_BA2S,-23.433982,151.920934,0.046569476,0.020738663,-0.14851258,0.2946921719398878,-0.230871056,0.36386497353503167
1/6/2015,v,-2.35,CBHE_FL1S,-23.4561755,151.925688,0.09047002,0.10876385042506417,-0.183650629,0.3115937110432982,-0.315936579,0.4099902926911565
1/6/2015,v,-2.35,CBHE_FR1D,-23.472098,151.977937,0.028395795,0.035501988,-0.133059942,0.1737243294930713,-0.195913531,0.227241254
