name,lat,lon
OCDA_FR1S_P2,-18.8194875,147.663784
OCDA_FR1S_P1,-18.81961901,147.6637135
OCDA_FR1S_P4,-18.81929652,147.6639395
OCDA_FR1S_P34,-18.8193395,147.6639218
OCCH_BA1S_P1,-18.653038,147.7086435
OCCH_BA1S_P2,-18.6531735,147.7085495
OCCH_BA1S_P3,-18.653342,147.708605
OCCH_BA1S_P4,-18.653383,147.7084325
OCCH_FL1S_P1,-18.652094,147.7186785
OCCH_FL1S_P2,-18.65208652,147.718515
OCCH_FL1S_P3,-18.6522605,147.7183575
OCCH_FL1S_P4,-18.652288,147.718228
OCCH_BA2S_P1,-18.66017252,147.702942
OCCH_BA2S_P2,-18.66027,147.70274
OCCH_BA2S_P3,-18.66045,147.70259
OCCH_BA2S_P4,-18.66053299,147.7024005
OCDA_BA1D_P4,-18.825645,147.62737
OCDA_BA1D_P3,-18.82578,147.627365
OCDA_BA1D_P1,-18.82595,147.627325
OCDA_BA1D_P2,-18.82586,147.627375
PAPE_FR1D_P4,-18.5394,146.4995
PAPE_FR1S_P3,-18.539612,146.499036
PAPE_FR1S_P2,-18.5396,146.4991715
PAPE_FR1S_P1,-18.53959533,146.4993701
PAOR_FL1D_P2,-18.5715,146.4954
PAOR_FL1S_P3,-18.5720195,146.495155
PAOR_FL1S_P2,-18.5720885,146.4952225
PAOR_FL1S_P4,-18.57187,146.495043
PAOR_FL1S_P1,-18.5722065,146.4953325
PAPE_BA1D_P1,-18.55088586,146.4881279
PAPE_BA1D_P2,-18.55081125,146.4881377
PAPE_BA1D_P3,-18.55071515,146.4881948
PAPE_BA1D_P4,-18.55060351,146.488198
PAPE_BA1S_P1,-18.5505295,146.4884325
PAPE_BA1S_P2,-18.55071,146.488428
PAPE_BA1S_P3,-18.550857,146.4884365
PAPE_BA1S_P4,-18.550977,146.488431
PAPE_BA2S_P1,-18.54077403,146.4886517
PAPE_BA2S_P2,-18.54093586,146.4886141
PAPE_BA2S_P3,-18.54103498,146.4886175
PAPE_BA2S_P23,-18.54098542,146.4886158
PAPE_BA2S_P4,-18.54116213,146.4886241
OCDA_FR2S_P4,-18.83150833,147.6528006
OCDA_LA2S_P1,-18.831095,147.63311
OCDA_LA2S_P2,-18.831305,147.633245
OCDA_LA2S_P23,-18.831295,147.6331825
OCDA_LA2S_P3,-18.831285,147.63312
OCDA_LA2S_P4,-18.831215,147.633025
OCDA_LA1S_P1,-18.832615,147.6333735
OCDA_LA1S_P2,-18.83290898,147.6334215
OCDA_LA1S_P3,-18.833055,147.633357
OCDA_LA1S_P4,-18.83318052,147.6332905
OCLB_LA1S_P1,-18.949405,147.7016985
OCLB_LA1S_P2,-18.9493795,147.701859
OCLB_LA1S_P4,-18.949362,147.7021085
OCLB_LA1S_P23,-18.94937875,147.7019308
OCLB_LA1S_P34,-18.94937,147.7020555
OCLB_LA1S_P3,-18.949378,147.7020025
OCLB_LA1S_P122,-18.94939225,147.7017788
OCLB_FL1S_P1,-18.9440645,147.699442
OCLB_FL1S_P2,-18.943966,147.699309
OCLB_BA1S_P4,-18.949567,147.6928
OCLB_BA1S_P3,-18.949407,147.692884
OCLB_BA1S_P2,-18.9492785,147.693012
OCLB_BA1S_P1,-18.949138,147.6930675
OCLB_FL1S_P3,-18.9439165,147.699257
OCLB_FL1S_P4,-18.944012,147.699129
OCDA_FL1S_P1,-18.805835,147.66868
PAPE_FR1S_P4,-18.539644,146.498876
ONMO_FL1D_P1,-16.8485545,146.2374375
ONMO_FL1D_P2,-16.848455,146.2373245
ONMO_FL1D_P3,-16.8483585,146.237261
ONMO_FL1D_P4,-16.8483175,146.2371315
ONMO_FL1S_P1,-16.8486695,146.237388
ONMO_FL1S_P3,-16.848496,146.2371905
ONMO_FL1S_P4,-16.8484175,146.2370605
ONMO_FL1S_P2,-16.848538,146.237323
ONLI_LA1S_P1,-14.6875135,145.4651275
ONLI_LA1S_P2,-14.6876155,145.465167
ONLI_LA1S_P3,-14.6878365,145.465296
ONLI_LA1S_P4,-14.6879075,145.465401
ONLI_FL1S_P1,-14.697944,145.4452925
ONLI_FL1S_P2,-14.6980275,145.4453655
ONLI_FL1S_P3,-14.698135,145.445475
ONLI_FL1S_P4,-14.69823,145.4455835
TSDU_BA1S_P4,-9.88136,142.92542
CBLM_BA1S_P23,-23.90031025,152.3934798
CBHE_FR2D_P4,-23.4708662,151.9513931
CBHE_BA2S,-23.433982,151.920934
CBHE_BA2D_P12,-23.43400975,151.920533
KEMD_BA1S_P4,-23.161835,150.920675
KENK_BA1S_P34,-23.08438575,150.8854493
KENK_BA1S_P4,-23.08444,150.8854725
ONLI_LO1S_P3,-14.6835,145.450361
ONLI_NP1D_P2,-14.646028,145.453583
ONLI_NP1S,-14.646083,145.45375
ONLI_CG1S_P4,-14.663694,145.451111
ONLI_BV1S_P4,-14.684389,145.44
