name,lat,lon
OCDA_FR2S_P2,-18.83180971,147.6525841
Aspat_949,-18.423767,146.985506
Aken_1061,-16.84585403,146.2320419
Aken_1385,-14.47490782,145.5028383
Aken_1864,-18.67045563,147.7063281
Aken_1899,-18.67059183,147.7066432
OCDA_FR2S,-18.83187,147.6525
OCDA_FL1S_P2,-18.80573,147.66856
OCDA_FL1S_P4,-18.805575,147.66835
PAPE_FR1S_P1,-18.53959533,146.4993701
Aken_1081,-16.8457081,146.2323693
Aken_1386,-14.47487832,145.5029119
Aken_1399,-14.47441405,145.5035837
Aken_1452,-14.47454514,145.5034852
Aken_1467,-14.47536732,145.5020581
Aken_1914,-18.559353,146.5024204
Aken_1902,-18.67084723,147.7065797
Aken_1964,-18.67055152,147.7067028
CBHE_FR2S_P1,-23.4703846,151.9507065
OCDA_FR1S_P2,-18.8194875,147.663784
OCDA_LA2S_P3,-18.831285,147.63312
OCDA_LA2S_P4,-18.831215,147.633025
Ahya_105a,-23.90711107,152.3869396
Aken_10_Tydeman,-13.97107431,144.5100589
Aken_1464,-14.47529716,145.5021579
Aken_1465,-14.47534922,145.5021107
Aken_1466,-14.47535056,145.5021311
Aken_1472,-14.47547595,145.5018357
Aken_1913,-18.55934688,146.5024284
Aken_1931,-18.55938133,146.5024063
Aken_1945,-18.55971375,146.5021954
Aken_1962,-18.67049863,147.7065465
Aken_1967,-18.67041648,147.7067609
Aken_1969,-18.67037365,147.7067122
OCDA_LA2S_P23,-18.831295,147.6331825
CBLM_BA2S_P3,-23.8944175,152.403762
CBLM_FL2S_P1,-23.9175615,152.392049
CBHE_FR2S_P4,-23.47050095,151.9511948
OCCH_FL1S_P1,-18.652094,147.7186785
OCDA_LA2S_P2,-18.831305,147.633245
Aken_1875,-18.66993989,147.7063448
Aken_2020,-18.82661191,147.6266073
OCCH_FL1S,-18.652112,147.718717
CBHE_FR1S_P4,-23.471902,151.977954
OCCH_FL1S,-18.652217,147.7184615
OCDA_FR2S_P3,-18.83163711,147.6527145
OCCH_FL1S_P4,-18.652288,147.718228
OCDA_FR2S_P4,-18.83150833,147.6528006
Aken_1083,-16.84583961,146.2325236
Aken_1085,-16.84606014,146.2323114
Aken_1086,-16.84607984,146.2324584
Aken_1339,-14.65082251,145.6382101
Aken_1453,-14.47458873,145.503382
Aken_1393,-18.42425164,146.986458
Aken_1963,-18.67057859,147.7066071
Aken_1968,-18.67039218,147.7067407
OCCH_BA1S_P1,-18.653038,147.7086435
OCLB_FL1S_P3,-18.9439165,147.699257
Aken_1082,-16.8457278,146.2324599
Aken_1084,-16.84605,146.2322977
Aken_1455,-14.47482811,145.5029254
Aken_1463,-14.47525886,145.5022124
CBHE_FR1S_P3,-23.4719215,151.9778785
Aken_1400,-14.47449728,145.503495
Aken_1983,-18.82517148,147.6270664
CBHE_FR1S,-23.471972,151.9777105
CBHE_FR1S_P2,-23.4719785,151.9776975
CBHE_FR1S_P1,-23.4720295,151.9775415
PAOR_FL1D_P2,-18.5715,146.4954
OCCH_FL1S_P3,-18.6522605,147.7183575
Aken_1817,-18.4242363,146.9865079
