Site,Latitude,Longitude,Variable,Depth,mmm,mean_annual,monthly_variability
ONLI_NT1S,-14.646083,145.45375,salt,-2.35,35.31226634422866,34.962813236378445,0.010902147811241748
ONLI_NT1S,-14.646083,145.45375,salt,-0.5,35.31564388105432,34.96039531764156,0.011028819334710708
ONLI_NT1S,-14.646083,145.45375,temp,-24,28.87746020121643,26.857011023443572,0.062175587411398836
ONLI_NT1S,-14.646083,145.45375,temp,-18,28.958476457906166,26.987815775670853,0.06388091598397536
ONLI_NT1S,-14.646083,145.45375,temp,-13,29.07759583192379,27.160634058286043,0.06603502401176455
ONLI_NT1S,-14.646083,145.45375,temp,-9,29.194385749677842,27.294256036722874,0.06751759125484728
ONLI_NT1S,-14.646083,145.45375,temp,-5.35,29.323380231808766,27.391005627751003,0.06885411551866373
ONLI_NT1S,-14.646083,145.45375,temp,-2.35,29.47897031929521,27.478441677266233,0.07023357048488028
ONLI_NT1S,-14.646083,145.45375,temp,-0.5,29.681987668965032,27.60772634608798,0.07190272377283713
ONLI_NT1S,-14.646083,145.45375,u,-24,0.010422802783090093,-0.007491186417990463,-1.3963108343529747
ONLI_NT1S,-14.646083,145.45375,u,-18,0.025764108017088477,0.004171879065561059,-3.4992479886309686
ONLI_NT1S,-14.646083,145.45375,u,-13,0.030179185521640072,0.0012033382519944008,-2.456718814175923
ONLI_NT1S,-14.646083,145.45375,u,-9,0.03129249190779471,-0.004694004801997221,-1.795616357104399
ONLI_NT1S,-14.646083,145.45375,u,-5.35,0.03283846526943588,-0.016129039340582216,-1.3117324382906503
ONLI_NT1S,-14.646083,145.45375,u,-2.35,0.034052243378023976,-0.03227437810992732,-0.974854131836276
ONLI_NT1S,-14.646083,145.45375,u,-0.5,0.03113072712904066,-0.05781332424627731,-0.7371097940655721
ONLI_NT1S,-14.646083,145.45375,v,-24,0.048231656502160644,0.013533831014850794,0.9812915458909195
ONLI_NT1S,-14.646083,145.45375,v,-18,0.03188074712247988,0.012450763642836574,0.7043524964566571
ONLI_NT1S,-14.646083,145.45375,v,-13,0.03285669105467325,0.011712068271216226,0.7449733579223631
ONLI_NT1S,-14.646083,145.45375,v,-9,0.03416019892749331,0.010872752916311798,0.8292384612196453
ONLI_NT1S,-14.646083,145.45375,v,-5.35,0.03704251726733841,0.00756632098466111,0.9760731095876307
ONLI_NT1S,-14.646083,145.45375,v,-2.35,0.04171639868670701,0.00601661323190973,1.1060872771263697
ONLI_NT1S,-14.646083,145.45375,v,-0.5,0.056227630347055246,0.010433487057005385,1.013762914433172
ONLI_NT1S,-14.646083,145.45375,wspeed_u,99999.9,-0.5950132718739266,-4.804732492840627,-0.4459219516390209
ONLI_NT1S,-14.646083,145.45375,wspeed_v,99999.9,6.973879025383282,3.6790059492483467,0.5655167328302058
ONLI_PA1S,-14.696806,145.449889,eta,99999.9,0.21157414599729263,0.1231862437460338,0.33578302171549995
ONLI_PA1S,-14.696806,145.449889,salt,-18,35.34014993914791,35.00428524543908,0.010174231991734202
ONLI_PA1S,-14.696806,145.449889,salt,-13,35.33796025810914,34.98638739908716,0.010607144888734979
ONLI_PA1S,-14.696806,145.449889,salt,-9,35.33276624258742,34.976919712363284,0.010795665042212422
ONLI_PA1S,-14.696806,145.449889,salt,-5.35,35.33228930119433,34.96878035935147,0.011092791091930338
ONLI_PA1S,-14.696806,145.449889,salt,-2.35,35.33260575727219,34.96438943589538,0.011282764337713299
ONLI_PA1S,-14.696806,145.449889,salt,-0.5,35.33473069889942,34.963101797067665,0.011367836006826422
ONLI_PA1S,-14.696806,145.449889,temp,-18,28.981934245707926,26.961234120106397,0.06552520760252328
ONLI_PA1S,-14.696806,145.449889,temp,-13,29.057620488089682,27.083411623032035,0.06700868944586404
ONLI_PA1S,-14.696806,145.449889,temp,-9,29.13677268125708,27.19457854588282,0.06743425669643405
ONLI_PA1S,-14.696806,145.449889,temp,-5.35,29.287075057031835,27.322713643144617,0.06891962255675309
ONLI_PA1S,-14.696806,145.449889,temp,-2.35,29.464177818795477,27.456006101757115,0.07064751333452376
ONLI_PA1S,-14.696806,145.449889,temp,-0.5,29.642190126218775,27.578439810697468,0.07265522418445747
ONLI_PA1S,-14.696806,145.449889,u,-18,0.011769315600343444,-0.020055794427297022,-1.0406529142369436
ONLI_PA1S,-14.696806,145.449889,u,-13,0.011666071080554393,-0.02420224040948605,-0.9851871564220887
ONLI_PA1S,-14.696806,145.449889,u,-9,0.013830984567762506,-0.017627025455857374,-1.1188834353339108
ONLI_PA1S,-14.696806,145.449889,u,-5.35,0.018598135591841775,-0.022991011929470197,-1.0432135584055644
ONLI_PA1S,-14.696806,145.449889,u,-2.35,0.011787294284032275,-0.04066897976932109,-0.8138332105175414
ONLI_PA1S,-14.696806,145.449889,u,-0.5,0.0035163305769057933,-0.06936088748994496,-0.6303295491700717
ONLI_PA1S,-14.696806,145.449889,v,-18,0.14546544679589257,0.03890349895949391,0.9533421878208199
ONLI_PA1S,-14.696806,145.449889,v,-13,0.15817768602654525,0.04515656711177294,0.9112823581527552
ONLI_PA1S,-14.696806,145.449889,v,-9,0.14320008175561927,0.04263068213628089,0.8815860724594313
ONLI_PA1S,-14.696806,145.449889,v,-5.35,0.14220223803369245,0.04616217791083286,0.8127543565357462
ONLI_PA1S,-14.696806,145.449889,v,-2.35,0.15252576809224377,0.05350848609136785,0.765003880502158
ONLI_PA1S,-14.696806,145.449889,v,-0.5,0.17809097124778459,0.06994782637436815,0.7055227920738736
ONLI_PA1S,-14.696806,145.449889,wspeed_u,99999.9,-0.6479005944868101,-4.779649730507028,-0.4403317085472043
ONLI_PA1S,-14.696806,145.449889,wspeed_v,99999.9,6.990933949698431,3.6922503390999277,0.5623789383246952
ONLI_RE1S,-14.679194,145.443583,eta,99999.9,0.20983229908208895,0.1228086553901511,0.3335183477018268
ONLI_RE1S,-14.679194,145.443583,salt,-24,35.33838678196367,35.01978200166797,0.009882925645849753
ONLI_RE1S,-14.679194,145.443583,salt,-18,35.335779444736175,35.004282798242365,0.01009598586163025
ONLI_RE1S,-14.679194,145.443583,salt,-13,35.33410279892101,34.98837204720573,0.010488083772360992
ONLI_RE1S,-14.679194,145.443583,salt,-9,35.332419658167396,34.977033607716116,0.010841080703520873
ONLI_RE1S,-14.679194,145.443583,salt,-5.35,35.33283734448184,34.969348048243255,0.011128893297831177
ONLI_RE1S,-14.679194,145.443583,salt,-2.35,35.33383763331118,34.96530812689266,0.011320019345600866
ONLI_RE1S,-14.679194,145.443583,salt,-0.5,35.33732265700364,34.963569730220556,0.011446543675851042
ONLI_RE1S,-14.679194,145.443583,temp,-24,28.913643465816904,26.863323820253285,0.06419264408061753
ONLI_RE1S,-14.679194,145.443583,temp,-18,28.974774919863485,26.9561261135607,0.06520373984777299
ONLI_RE1S,-14.679194,145.443583,temp,-13,29.04819817512377,27.06020745378213,0.06655138834124259
ONLI_RE1S,-14.679194,145.443583,temp,-9,29.149530640251996,27.177347839768885,0.0677461852764643
ONLI_RE1S,-14.679194,145.443583,temp,-5.35,29.277035682829563,27.305915921052996,0.06915444189944497
ONLI_RE1S,-14.679194,145.443583,temp,-2.35,29.444823868044153,27.42829620888738,0.0706793619506042
ONLI_RE1S,-14.679194,145.443583,temp,-0.5,29.64303939567729,27.56459503213166,0.07271088028237692
ONLI_RE1S,-14.679194,145.443583,u,-24,-0.0022013746013504793,-0.010929203626758513,-0.7151026115475941
ONLI_RE1S,-14.679194,145.443583,u,-18,5.133574017870099e-4,-0.015198903469508973,-0.8546956146302115
ONLI_RE1S,-14.679194,145.443583,u,-13,1.8230985220416863e-4,-0.022744248692519734,-0.8365273911217977
ONLI_RE1S,-14.679194,145.443583,u,-9,0.00889268957783904,-0.026062650247975352,-0.9398153944735499
ONLI_RE1S,-14.679194,145.443583,u,-5.35,0.009825370887089378,-0.029896636414769667,-0.8830071404875888
ONLI_RE1S,-14.679194,145.443583,u,-2.35,0.007209767774433579,-0.04083225093291012,-0.7653505199155013
ONLI_RE1S,-14.679194,145.443583,u,-0.5,-0.002407820445553094,-0.06338437920493713,-0.6066161500526981
ONLI_RE1S,-14.679194,145.443583,v,-24,0.08197673342683785,0.028695911684136217,0.7894049540031047
ONLI_RE1S,-14.679194,145.443583,v,-18,0.11510345187615562,0.036172635253617344,0.848038215117521
ONLI_RE1S,-14.679194,145.443583,v,-13,0.13309978860956348,0.04262979773844916,0.8439878323330134
ONLI_RE1S,-14.679194,145.443583,v,-9,0.17020797899392612,0.04880045270876317,0.8969784055702087
ONLI_RE1S,-14.679194,145.443583,v,-5.35,0.1408506855022751,0.0419953305108601,0.8556943606870524
ONLI_RE1S,-14.679194,145.443583,v,-2.35,0.1491937727786662,0.05111780219050843,0.7705429425651552
ONLI_RE1S,-14.679194,145.443583,v,-0.5,0.16795565529897383,0.06721158156596849,0.6870467284353954
ONLI_RE1S,-14.679194,145.443583,wspeed_u,99999.9,-0.6399159392894656,-4.7916947375836365,-0.4412720105032086
ONLI_RE1S,-14.679194,145.443583,wspeed_v,99999.9,7.00009111142345,3.6987516662725075,0.5630171820740603
ONLI_TA1S,-14.685111,145.466972,eta,99999.9,0.21429671794464125,0.12433347138475771,0.3335323384786345
ONLI_TA1S,-14.685111,145.466972,salt,-24,35.32247985989545,35.01782416897691,0.009402440448571157
ONLI_TA1S,-14.685111,145.466972,salt,-18,35.321109662821264,35.00466808621637,0.00975484412290183
ONLI_TA1S,-14.685111,145.466972,salt,-13,35.32249953800357,34.98783497550223,0.010186873958741124
ONLI_TA1S,-14.685111,145.466972,salt,-9,35.323505166058524,34.98064234029596,0.01042280763914372
ONLI_TA1S,-14.685111,145.466972,salt,-5.35,35.32534569032575,34.972737829409006,0.010759781483650034
ONLI_TA1S,-14.685111,145.466972,salt,-2.35,35.324762955245916,34.96784974016082,0.01096699349796113
ONLI_TA1S,-14.685111,145.466972,salt,-0.5,35.326693145650104,34.96492933629491,0.011095718268292263
ONLI_TA1S,-14.685111,145.466972,temp,-24,28.932782688448505,26.94412283638717,0.06274353073160006
ONLI_TA1S,-14.685111,145.466972,temp,-18,29.007760011167083,27.02049327174401,0.06365784535359229
ONLI_TA1S,-14.685111,145.466972,temp,-13,29.096497445157077,27.154644627166213,0.06536516508315082
ONLI_TA1S,-14.685111,145.466972,temp,-9,29.156210258862647,27.256159793895318,0.06637040748186189
ONLI_TA1S,-14.685111,145.466972,temp,-5.35,29.26036424329855,27.3633240713692,0.06802125831916356
ONLI_TA1S,-14.685111,145.466972,temp,-2.35,29.441097732650864,27.512804507307816,0.06982688906904139
ONLI_TA1S,-14.685111,145.466972,temp,-0.5,29.65262543704054,27.649176390662912,0.0719038864862026
ONLI_TA1S,-14.685111,145.466972,u,-24,0.025383384578293106,0.009221295823269575,0.7248433950348036
ONLI_TA1S,-14.685111,145.466972,u,-18,0.02651909478388295,0.012075770407696319,0.5994036142648997
ONLI_TA1S,-14.685111,145.466972,u,-13,0.0409182921686471,0.01888655271095951,0.5563730976366468
ONLI_TA1S,-14.685111,145.466972,u,-9,0.05279726958030624,0.021246630971508508,0.5700100530756745
ONLI_TA1S,-14.685111,145.466972,u,-5.35,0.02122653533715731,0.009010011204346174,0.7607810960187601
ONLI_TA1S,-14.685111,145.466972,u,-2.35,0.02221705673765378,-0.0045139948632536885,-10.701563192035824
ONLI_TA1S,-14.685111,145.466972,u,-0.5,0.02252325744652123,-0.026749393789931464,-1.077980139627475
ONLI_TA1S,-14.685111,145.466972,v,-24,0.04274580751542695,0.01579894876846067,0.7114967817913745
ONLI_TA1S,-14.685111,145.466972,v,-18,0.04473886201702956,0.015982316527438957,0.7279826022661307
ONLI_TA1S,-14.685111,145.466972,v,-13,0.05034305218880074,0.02061179453765823,0.6522752469236915
ONLI_TA1S,-14.685111,145.466972,v,-9,0.06449469083908016,0.0258084920323156,0.6694638946696259
ONLI_TA1S,-14.685111,145.466972,v,-5.35,0.07543273833333333,0.02728908165270391,0.7305532030844805
ONLI_TA1S,-14.685111,145.466972,v,-2.35,0.08078030228778098,0.026995962386760653,0.7648205346089367
ONLI_TA1S,-14.685111,145.466972,v,-0.5,0.0972452927827514,0.03383788318327995,0.7450366018290026
ONLI_TA1S,-14.685111,145.466972,wspeed_u,99999.9,-0.6294645990823007,-4.77608235214376,-0.4421838074801678
ONLI_TA1S,-14.685111,145.466972,wspeed_v,99999.9,6.973874332259879,3.6798996079009636,0.5630333848372934
ONMO_BA1D,-16.8471725,146.2174315,eta,99999.9,0.1753906439254812,0.08933733104752753,0.5362989508685583
ONMO_BA1D,-16.8471725,146.2174315,salt,-24,35.29052205839367,35.09207410806401,0.006876768969161676
ONMO_BA1D,-16.8471725,146.2174315,salt,-18,35.28715991764981,35.048259731435365,0.007523226957919367
ONMO_BA1D,-16.8471725,146.2174315,salt,-13,35.289442489958205,34.99061130643761,0.008285716077131102
ONMO_BA1D,-16.8471725,146.2174315,salt,-9,35.29648612033972,34.927031907051884,0.009106913284760005
ONMO_BA1D,-16.8471725,146.2174315,salt,-5.35,35.302592961792506,34.867228488456014,0.009866202536439973
ONMO_BA1D,-16.8471725,146.2174315,salt,-2.35,35.303391326436845,34.84108400458426,0.010339123317609313
ONMO_BA1D,-16.8471725,146.2174315,salt,-0.5,35.30254354439973,34.836956682077044,0.01048514036210528
ONMO_BA1D,-16.8471725,146.2174315,temp,-24,28.598038227378158,26.59466069657815,0.05844956727734279
ONMO_BA1D,-16.8471725,146.2174315,temp,-18,28.8440779772037,26.85502786899319,0.06176561296333102
ONMO_BA1D,-16.8471725,146.2174315,temp,-13,29.16664566426669,27.106503735920494,0.06484182195361274
ONMO_BA1D,-16.8471725,146.2174315,temp,-9,29.434376607752256,27.322549441024755,0.06746506544313965
ONMO_BA1D,-16.8471725,146.2174315,temp,-5.35,29.62606485319038,27.510972086683793,0.06942369889151005
ONMO_BA1D,-16.8471725,146.2174315,temp,-2.35,29.78940580487256,27.711713374470158,0.07109136571661727
ONMO_BA1D,-16.8471725,146.2174315,temp,-0.5,29.850715117213447,27.77442290958964,0.07183864416554177
ONMO_BA1D,-16.8471725,146.2174315,u,-24,-9.343787594059273e-4,-0.013907504695041754,-0.6284880478035038
ONMO_BA1D,-16.8471725,146.2174315,u,-18,-0.0018652075671453285,-0.014926353977929541,-0.7043214964830324
ONMO_BA1D,-16.8471725,146.2174315,u,-13,-0.0018930975555555545,-0.014807960136959303,-0.7083738726823205
ONMO_BA1D,-16.8471725,146.2174315,u,-9,-6.802371809898039e-4,-0.01307278820535371,-0.774361875990292
ONMO_BA1D,-16.8471725,146.2174315,u,-5.35,0.004288148554009498,-0.013428900683639819,-0.8232896957889991
ONMO_BA1D,-16.8471725,146.2174315,u,-2.35,0.002216016790598189,-0.022148382814898445,-0.6471722890411264
ONMO_BA1D,-16.8471725,146.2174315,u,-0.5,-0.0030335670854576943,-0.039738972343923144,-0.4809972485823391
ONMO_BA1D,-16.8471725,146.2174315,v,-24,-0.0014517414516021857,-0.0069914527803668905,-0.47344025410783974
ONMO_BA1D,-16.8471725,146.2174315,v,-18,0.001230854058110904,-0.01174784076750605,-0.6357846039848137
ONMO_BA1D,-16.8471725,146.2174315,v,-13,0.002701333059104561,-0.015230293512635214,-0.7538004428383037
ONMO_BA1D,-16.8471725,146.2174315,v,-9,0.006240357596027776,-0.01847197968436899,-0.9500477934347435
ONMO_BA1D,-16.8471725,146.2174315,v,-5.35,0.013016344539188719,-0.020502122143647078,-1.335797722294133
ONMO_BA1D,-16.8471725,146.2174315,v,-2.35,0.02251799654837841,-0.02641592399888531,-2.0297321247065656
ONMO_BA1D,-16.8471725,146.2174315,v,-0.5,0.03614094880776462,-0.02090306589336827,-8.752122615364271
ONMO_BA1D,-16.8471725,146.2174315,wspeed_u,99999.9,-1.8036390819216743,-3.575070568896175,-0.26333891112722824
ONMO_BA1D,-16.8471725,146.2174315,wspeed_v,99999.9,6.649784214307561,3.116650335565274,0.5660349874974666
ONMO_BA1S,-16.8472105,146.217424,eta,99999.9,0.17538953196066498,0.08933626382684326,0.5363065596181538
ONMO_BA1S,-16.8472105,146.217424,salt,-24,35.29053031589709,35.09209599256329,0.006876620282614423
ONMO_BA1S,-16.8472105,146.217424,salt,-18,35.28716632843591,35.04827015182705,0.007523115679467706
ONMO_BA1S,-16.8472105,146.217424,salt,-13,35.28944803011706,34.990612925830305,0.00828568358486263
ONMO_BA1S,-16.8472105,146.217424,salt,-9,35.29649354328847,34.92702771318343,0.009107024274337638
ONMO_BA1S,-16.8472105,146.217424,salt,-5.35,35.30260310032335,34.86722809037213,0.009866459634910181
ONMO_BA1S,-16.8472105,146.217424,salt,-2.35,35.30340281573697,34.84108261912963,0.010339473521501118
ONMO_BA1S,-16.8472105,146.217424,salt,-0.5,35.30255510568785,34.836954626203074,0.01048551091056188
ONMO_BA1S,-16.8472105,146.217424,temp,-24,28.597850365198692,26.594470533054064,0.058448443339233054
ONMO_BA1S,-16.8472105,146.217424,temp,-18,28.843966195301515,26.854900751730682,0.06176585423581676
ONMO_BA1S,-16.8472105,146.217424,temp,-13,29.16657447640226,27.106410348799916,0.06484237558150123
ONMO_BA1S,-16.8472105,146.217424,temp,-9,29.434327679882855,27.322466505046744,0.06746578650858649
ONMO_BA1S,-16.8472105,146.217424,temp,-5.35,29.626034456697198,27.510903842073255,0.06942458491780373
ONMO_BA1S,-16.8472105,146.217424,temp,-2.35,29.7893885575277,27.71167706929751,0.07109241414237462
ONMO_BA1S,-16.8472105,146.217424,temp,-0.5,29.850698214900305,27.77438807287379,0.07183967336184803
ONMO_BA1S,-16.8472105,146.217424,u,-24,-9.336667189596601e-4,-0.013905720087939439,-0.6282676994976608
ONMO_BA1S,-16.8472105,146.217424,u,-18,-0.0018751301545496426,-0.014928491425359278,-0.7039973287444118
ONMO_BA1S,-16.8472105,146.217424,u,-13,-0.0019002461111111112,-0.014809105255107771,-0.7081662229543128
ONMO_BA1S,-16.8472105,146.217424,u,-9,-6.799457000000002e-4,-0.013069944026866386,-0.7744074993196001
ONMO_BA1S,-16.8472105,146.217424,u,-5.35,0.004292810984271122,-0.013420630342150346,-0.8235634841760976
ONMO_BA1S,-16.8472105,146.217424,u,-2.35,0.0022224278830964214,-0.022137668621728352,-0.6473493374876894
ONMO_BA1S,-16.8472105,146.217424,u,-0.5,-0.0030150644444444435,-0.03972820462716262,-0.4810787101326957
ONMO_BA1S,-16.8472105,146.217424,v,-24,-0.0014435442670361605,-0.0069849462825371965,-0.4730728566826116
ONMO_BA1S,-16.8472105,146.217424,v,-18,0.001229326944261532,-0.011731807584522667,-0.6357427425320236
ONMO_BA1S,-16.8472105,146.217424,v,-13,0.0027026430073497456,-0.015213465842013928,-0.7538615467056269
ONMO_BA1S,-16.8472105,146.217424,v,-9,0.006239737803747176,-0.018457099490676834,-0.9501299340133593
ONMO_BA1S,-16.8472105,146.217424,v,-5.35,0.01301297521850674,-0.020491282458865067,-1.3359450036154277
ONMO_BA1S,-16.8472105,146.217424,v,-2.35,0.022513443326931434,-0.026406544327002165,-2.0302949228508322
ONMO_BA1S,-16.8472105,146.217424,v,-0.5,0.036135387417084025,-0.02089379686756579,-8.768546672026005
ONMO_BA1S,-16.8472105,146.217424,wspeed_u,99999.9,-1.8036325544262573,-3.5750317249078507,-0.2633369808222993
ONMO_BA1S,-16.8472105,146.217424,wspeed_v,99999.9,6.649788890309033,3.1166450866709394,0.5660366247946836
ONMO_BA2D,-16.881947,146.18377950000001,eta,99999.9,0.17629703910767186,0.08863004184204278,0.5446742122713283
ONMO_BA2D,-16.881947,146.18377950000001,salt,-24,35.298500113572935,35.08512424337225,0.007281897323869475
ONMO_BA2D,-16.881947,146.18377950000001,salt,-18,35.299872501341305,35.04963088006298,0.007839322275730599
ONMO_BA2D,-16.881947,146.18377950000001,salt,-13,35.306712570435344,34.99271785598175,0.008697726786790178
ONMO_BA2D,-16.881947,146.18377950000001,salt,-9,35.31792509981844,34.93083123981469,0.009675355583843559
ONMO_BA2D,-16.881947,146.18377950000001,salt,-5.35,35.326705975845584,34.87291892440185,0.010591866485156764
ONMO_BA2D,-16.881947,146.18377950000001,salt,-2.35,35.328212502036386,34.8536499259564,0.011227064214377924
ONMO_BA2D,-16.881947,146.18377950000001,salt,-0.5,35.32684573634015,34.84528838698005,0.01139953528543674
ONMO_BA2D,-16.881947,146.18377950000001,temp,-24,28.594393177652158,26.581411571684246,0.06038925414376089
ONMO_BA2D,-16.881947,146.18377950000001,temp,-18,28.794603291540575,26.779472714303274,0.06303272487981683
ONMO_BA2D,-16.881947,146.18377950000001,temp,-13,29.12091963718772,27.01922070307903,0.06616703886420779
ONMO_BA2D,-16.881947,146.18377950000001,temp,-9,29.400107571960532,27.236109558548534,0.06871618074545537
ONMO_BA2D,-16.881947,146.18377950000001,temp,-5.35,29.60197523108325,27.449703137536474,0.07080390078099535
ONMO_BA2D,-16.881947,146.18377950000001,temp,-2.35,29.779765417199037,27.67603037812144,0.07273024921763248
ONMO_BA2D,-16.881947,146.18377950000001,temp,-0.5,29.83836537229422,27.733598277714226,0.07345768070828286
ONMO_BA2D,-16.881947,146.18377950000001,u,-24,-0.0029031060828005493,-0.013346701714371035,-0.4794936005838216
ONMO_BA2D,-16.881947,146.18377950000001,u,-18,0.0015098487491794867,-0.013502454873076938,-0.9287922136436153
ONMO_BA2D,-16.881947,146.18377950000001,u,-13,0.00760562009433585,-0.012158260206186322,-1.1154666742246648
ONMO_BA2D,-16.881947,146.18377950000001,u,-9,0.007550916731463833,-0.011346475071541587,-1.0930140382144982
ONMO_BA2D,-16.881947,146.18377950000001,u,-5.35,0.009336644740459109,-0.013089907895824125,-0.9708718553377064
ONMO_BA2D,-16.881947,146.18377950000001,u,-2.35,0.008026782827751194,-0.02200365248479791,-0.7499095947460389
ONMO_BA2D,-16.881947,146.18377950000001,u,-0.5,0.001551310777777782,-0.03966567570243155,-0.5661826103629493
ONMO_BA2D,-16.881947,146.18377950000001,v,-24,0.01800665416254578,-0.009198950630796461,-3.8731445413478007
ONMO_BA2D,-16.881947,146.18377950000001,v,-18,0.029655294510796605,-0.018405469712377026,-2.792090247400439
ONMO_BA2D,-16.881947,146.18377950000001,v,-13,0.034050263945555326,-0.023498603163858215,-2.517508125323631
ONMO_BA2D,-16.881947,146.18377950000001,v,-9,0.03990516049863715,-0.02429879757638382,-3.2443170835513753
ONMO_BA2D,-16.881947,146.18377950000001,v,-5.35,0.04773388651440249,-0.024269353755197,-5.639110786824831
ONMO_BA2D,-16.881947,146.18377950000001,v,-2.35,0.0595377202703005,-0.02923521280944652,-13.744110523922037
ONMO_BA2D,-16.881947,146.18377950000001,v,-0.5,0.07961224322222223,-0.022280469263484204,7.450458308616916
ONMO_BA2D,-16.881947,146.18377950000001,wspeed_u,99999.9,-1.7632704178878,-3.4472888357196227,-0.25864351684271536
ONMO_BA2D,-16.881947,146.18377950000001,wspeed_v,99999.9,6.795989230799638,3.1833626915076216,0.5644413731065195
ONMO_BA2S,-16.8820015,146.183993,eta,99999.9,0.17629168947747909,0.08863008189692805,0.5446641560122791
ONMO_BA2S,-16.8820015,146.183993,salt,-24,35.29847911968121,35.08502865739726,0.0072826207229537395
ONMO_BA2S,-16.8820015,146.183993,salt,-18,35.29984892324202,35.049617199072124,0.007838861728695414
ONMO_BA2S,-16.8820015,146.183993,salt,-13,35.306673243147635,34.9927521891021,0.00869580825284287
ONMO_BA2S,-16.8820015,146.183993,salt,-9,35.317885507915086,34.930868959994996,0.009673831856121709
ONMO_BA2S,-16.8820015,146.183993,salt,-5.35,35.326670042301394,34.87290389247119,0.010590660094510321
ONMO_BA2S,-16.8820015,146.183993,salt,-2.35,35.32818333235872,34.85361735805904,0.011225869934195908
ONMO_BA2S,-16.8820015,146.183993,salt,-0.5,35.32681807662155,34.84524795340948,0.01139836870547998
ONMO_BA2S,-16.8820015,146.183993,temp,-24,28.594816657610917,26.581951588449325,0.06039186189591409
ONMO_BA2S,-16.8820015,146.183993,temp,-18,28.794585086763327,26.779513803780652,0.06303034502599089
ONMO_BA2S,-16.8820015,146.183993,temp,-13,29.1206013939845,27.018954539191732,0.06616186485851176
ONMO_BA2S,-16.8820015,146.183993,temp,-9,29.399980533895008,27.23602866400009,0.0687140534063043
ONMO_BA2S,-16.8820015,146.183993,temp,-5.35,29.601931244955114,27.449622445956226,0.07080254623665448
ONMO_BA2S,-16.8820015,146.183993,temp,-2.35,29.779728077110075,27.67594481303263,0.07272886456080438
ONMO_BA2S,-16.8820015,146.183993,temp,-0.5,29.838332950253466,27.73353466797023,0.07345645976982529
ONMO_BA2S,-16.8820015,146.183993,u,-24,-0.002920674206417043,-0.013334270735359937,-0.47679651509697674
ONMO_BA2S,-16.8820015,146.183993,u,-18,0.0014881127538541874,-0.013511965662009275,-0.9279822684760625
ONMO_BA2S,-16.8820015,146.183993,u,-13,0.0075796952249489735,-0.01217853248727405,-1.1143469339140388
ONMO_BA2S,-16.8820015,146.183993,u,-9,0.00754043276248361,-0.011360852197605846,-1.0926638874945653
ONMO_BA2S,-16.8820015,146.183993,u,-5.35,0.009316995585775372,-0.013099520332280073,-0.9707722385335406
ONMO_BA2S,-16.8820015,146.183993,u,-2.35,0.008002476200796482,-0.02201516215885937,-0.7496643779390639
ONMO_BA2S,-16.8820015,146.183993,u,-0.5,0.0015239647299979614,-0.039681922835366756,-0.5659699058506972
ONMO_BA2S,-16.8820015,146.183993,v,-24,0.017795609958662688,-0.009156557913329191,-3.8325446773028986
ONMO_BA2S,-16.8820015,146.183993,v,-18,0.02960682455930433,-0.01833813938722122,-2.7955204771366633
ONMO_BA2S,-16.8820015,146.183993,v,-13,0.03399867648256305,-0.02346112335479465,-2.515771462480057
ONMO_BA2S,-16.8820015,146.183993,v,-9,0.03985251123260097,-0.02427308161080078,-3.2407124800384097
ONMO_BA2S,-16.8820015,146.183993,v,-5.35,0.04768269883206731,-0.0242440745190108,-5.633953526642958
ONMO_BA2S,-16.8820015,146.183993,v,-2.35,0.059491059314228184,-0.029208531716541482,-13.744670011084953
ONMO_BA2S,-16.8820015,146.183993,v,-0.5,0.07957490916555161,-0.0222523465412423,7.438775416811512
ONMO_BA2S,-16.8820015,146.183993,wspeed_u,99999.9,-1.7633425869987172,-3.447453388946882,-0.2586476186654829
ONMO_BA2S,-16.8820015,146.183993,wspeed_v,99999.9,6.795648811655291,3.1831800810037105,0.5644511212259171
ONMO_FL1D,-16.8484505,146.2372885,eta,99999.9,0.1751152490051309,0.08953368574489284,0.532225173505097
ONMO_FL1D,-16.8484505,146.2372885,salt,-24,35.285524113045874,35.08361877051318,0.00693596776225163
ONMO_FL1D,-16.8484505,146.2372885,salt,-18,35.28369909331566,35.05277821547257,0.007447348895176221
ONMO_FL1D,-16.8484505,146.2372885,salt,-13,35.283855449953606,35.00360835155118,0.008034776145479783
ONMO_FL1D,-16.8484505,146.2372885,salt,-9,35.288577090476075,34.938286912467895,0.008733615169684858
ONMO_FL1D,-16.8484505,146.2372885,salt,-5.35,35.29594469779156,34.8689195264024,0.009548696310679295
ONMO_FL1D,-16.8484505,146.2372885,salt,-2.35,35.29820544160263,34.84365281645785,0.01005597536094746
ONMO_FL1D,-16.8484505,146.2372885,salt,-0.5,35.29757209916355,34.84091922884004,0.01020442257349416
ONMO_FL1D,-16.8484505,146.2372885,temp,-24,28.67669816205954,26.67449026839988,0.058239590762004335
ONMO_FL1D,-16.8484505,146.2372885,temp,-18,28.847165004774574,26.849767265212016,0.06096960812372084
ONMO_FL1D,-16.8484505,146.2372885,temp,-13,29.097429946666928,27.06475915007395,0.06378518322707337
ONMO_FL1D,-16.8484505,146.2372885,temp,-9,29.357512866203425,27.292484258962986,0.06643938291814756
ONMO_FL1D,-16.8484505,146.2372885,temp,-5.35,29.59047221160763,27.51068352616021,0.06889441919012852
