EcoLocationID_short,Latitude,Longitude,salt_9_mean,salt_9_median,salt_0.5_mean,salt_0.5_median,salt_2.35_mean,salt_2.35_median,temp_9_mean,temp_9_median,temp_0.5_mean,temp_0.5_median,temp_2.35_mean,temp_2.35_median,eta_99999.9_mean,eta_99999.9_median,v_9_mean,v_9_median,v_0.5_mean,v_0.5_median,v_2.35_mean,v_2.35_median,u_9_mean,u_9_median,u_0.5_mean,u_0.5_median,u_2.35_mean,u_2.35_median,wspeed_v_mean,wspeed_v_median,wspeed_u_mean,wspeed_u_median
PAPE_FR1S,-18.6026485,146.500263,35.62935520688988,35.567611589280666,35.637173787253836,35.55177722493609,35.63662827952601,35.552193904745096,27.69363013776848,27.187504965242837,27.892054709751406,27.20881611,27.88002859714627,27.199222283892453,0.016929807162276014,-0.030334159,2.703125059764163E-4,-8.06E-04,-0.023832247,-0.01945026,-0.015782803,-0.013339658,9.184758614178683E-4,4.95624453490524E-4,0.003972589,8.218974789760684E-4,0.006682846,0.005476162,-2.414998985,-2.346673571,-2.380738134,-2.493930108
TSAU_BA1S,-9.867615,143.389355,35.26013839357323,35.264730524298734,35.260254329711685,35.26423138438475,35.26061663777772,35.264390064676675,27.52232040680393,27.407982204452953,27.546281528788363,27.41249234254504,27.531507800219114,27.407061843997646,0.087012456,0.065435428,0.010459434,-0.00208567,0.023808966105170408,0.002311908,0.015709174054140553,-0.005406358,0.003172307,0,1.8962906234354452E-4,0.024812896452822086,0.012048032309225925,0.022229642,1.832508883775356,1.8812230619266521,-2.210936465,-2.990899499
TSAU_BA2S,-9.8757,143.388545,35.262430020238526,35.26736800158879,35.26266512092449,35.26649535329583,35.26289852977237,35.26657331934433,27.50449470735171,27.382392035113874,27.528255061469554,27.389479243191182,27.514438847589776,27.386958645911015,0.087055045,0.066140718,0.011620735,-0.002995676,0.026964058,0.004275223,0.017921104,-0.004559091,0.004289204,0,0.002862334,0.028738017,0.013701477192870109,0.024968595251430387,1.8275623341310756,1.877101093531039,-2.21599469,-3.000833422
TSAU_FL1S,-9.882025,143.39442,35.26360701923485,35.26847552120243,35.263596467912265,35.26700672553993,35.26386943444674,35.26731923350979,27.493063604483005,27.364065637223206,27.52225715954682,27.37336620366075,27.506570570666455,27.371807307130428,0.087240978,0.06521958,0.012741195636518711,-9.85E-04,0.028806308044852527,0.007717118,0.019252470880360247,-0.002317424,0.008341795,0.001577877,0.003181101,0.032371359,0.014961731007507723,0.026201028,1.8256347585562755,1.8765483653720672,-2.217114823,-3.003386292
TSAU_FR1S,-9.87996,143.41004,35.26208187235676,35.266733380156445,35.261607273803804,35.26470437902062,35.26183135552935,35.26514906648396,27.497738054295922,27.374931290118546,27.52247885516239,27.379437772944616,27.512183463658193,27.377928784110065,0.087595768,0.065058909,0.016269274722958152,0.00349131,0.025711029386291405,0.009850225,0.020466766538770977,0.005868805,0.010372545626174698,0.003705253,0.008068417,0.029805871,0.013170397737063334,0.024864489,1.833043470685857,1.8829358966326921,-2.207059524,-2.970286651
TSAU_FR2D,-9.88359,143.40722,35.26279293950216,35.26763798690237,35.26204342916613,35.264775352775416,35.26236068076791,35.26538631633901,27.49178682548363,27.36644522779893,27.52457630014663,27.37528082,27.51094472550364,27.37123420124264,0.087716155,0.063061241,0.016000413,0.002218884,0.027070954985814865,0.011030706790729492,0.020704735516338786,0.004133077,0.012360152198632651,0.005452449,0.006022642,0.032439683742166776,0.014248015,0.025459162,1.8313019065408176,1.8864309481597885,-2.208799395,-2.976445934
TSAU_FR2S,-9.88359,143.407125,35.26279537655706,35.26763788984076,35.26204788864136,35.26477464449038,35.262365309009255,35.265385598976145,27.49178749134241,27.366336299994533,27.52456465122436,27.375243182124766,27.510923364551438,27.371300917931947,0.087712791,0.06301975,0.015994939609309006,0.002267408,0.027075156880811923,0.011044001842621002,0.020699993012803685,0.004036439,0.012356643575676606,0.005451896,0.006030018,0.032525382543305226,0.014259517158069508,0.025519771,1.8312879352737947,1.886438322230171,-2.208815206,-2.976525212
TSDU_BA1S,-9.88136,142.92542,35.25743005243908,35.264945362562365,35.255924467008946,35.26536984610105,35.25669989300367,35.265320289990115,27.606376775164893,27.389511697800927,27.617518834894366,27.399745468620196,27.61132741236075,27.39791299652435,0.090241875,0.027555909254850047,-0.001951198,-0.005607507,-0.00215236,-0.010208468,-0.004730252,-0.012850944,-0.028648818,-0.037102019,-0.018156201,-0.021491241,-0.016177877,-0.018424429,1.6584435416793408,1.7890217998026596,-2.469994519,-3.59768315
TSDU_BA2S,-9.878565,142.932925,35.260809958615816,35.26813096214509,35.25864237766742,35.267480322857445,35.25944343985992,35.267445474296565,27.591779098575465,27.363559072668224,27.606169986711247,27.382705414121162,27.598940023098123,27.375899820904486,0.088525506,0.035175471,-0.010234636,-0.010987779,-0.011073335,-0.020467645,-0.01306603,-0.022769586,-0.025061181,-0.04400719,-0.020445584,-0.026804826,-0.01850643,-0.02836831,1.6622684607940432,1.7938940559754082,-2.466693788,-3.58318681
TSDU_BA3S,-9.985315,142.90854,35.27262032422078,35.27649555441972,35.27209902221029,35.27636744589186,35.27238387817582,35.27640122765464,27.60384660366544,27.403960342748167,27.609619983703535,27.405824264617753,27.606275137130066,27.405830464382227,0.084729109,0.037614256005247114,-0.033819237,-0.027536404,-0.045153192,-0.038523139,-0.045969703,-0.039729028,-0.008795899,0.006131081,-0.009822497,0,-0.006961401,0.005692747,1.6327611569873477,1.8049918932750275,-2.488234157,-3.6138809
TSDU_FR1S,-9.9312,143.00543,35.29126672408304,35.29084844,35.29081593287268,35.29075086761123,35.29091323812243,35.290792897289215,27.436074284723745,27.20693976806335,27.447408725760425,27.206402292807756,27.446042249604538,27.20644541913753,0.09005091,0.046570262,0.037738013,0.047717262,0.036933713,0.055438369,0.034952107788823135,0.052020528,-0.019469496,-0.013899667,-0.029339577,-0.032291304,-0.028963913,-0.032585462,1.6746184958577295,1.8177164981304066,-2.449470022,-3.523607248
TSDU_FR2S,-10.03707,142.926535,35.28437895684737,35.28480839,35.28373743193373,35.284876357952335,35.284110586010755,35.284786949364836,27.55808844866935,27.363890861852408,27.56832198301766,27.36639422796951,27.56201689027277,27.367232139020324,0.094794982,0.031885301770702285,-0.027481499,-0.034166404,-0.026391966,-0.033555698,-0.030851257,-0.039014332,-0.001685241,-0.013307994,-0.009250659,-0.016573868,4.0552158203375235E-4,-0.008644753,1.625102042580132,1.8131186406640232,-2.493159027,-3.601306705
TSDU_LA1S,-9.934095,142.922705,35.269955413114054,35.27549855910488,35.26926154395108,35.27513521599241,35.26996224463605,35.27539194312587,27.58860795868409,27.34424714082292,27.596379684679555,27.345933838247444,27.588129302844052,27.344268377170213,0.096016632,0.041375181,-0.01840606,-0.02556944,-0.034307224,-0.047584452,-0.038252571,-0.05139102,0.003204811,0.005895611,0.004158087,0.017002181,0.01208641,0.027371317,1.646916865767808,1.7927993371406268,-2.477128876,-3.588642555
TSMA_BA1D,-9.748695,143.399805,35.21738905178525,35.21944396806365,35.21956250527955,35.22372449668121,35.21937929,35.22372951,27.71044968425765,27.560863362044657,27.72532811472933,27.560225214399154,27.71550030913064,27.56022885591476,0.087093099,0.083331834,0.00403789,-0.013319128,0.013926658348185204,-0.012035656,0.008768984,-0.012973483,0.005696447,0.001960621,0.015734653492239264,0.036606593,0.016586253253007225,0.023260897,1.9076984030515292,1.922265446405101,-2.152844745,-2.861756915
TSMA_BA1S,-9.748895,143.399825,35.217404564648874,35.21946602819077,35.21957361609762,35.22377247521909,35.21939068278745,35.22377748739012,27.710427870636344,27.560900214296332,27.72533275,27.56021745227855,27.715495996960243,27.56021525988109,0.087090405,0.08332635,0.004005497,-0.013303168,0.013900973585014015,-0.01246376,0.008739569,-0.013436284,0.005692635,0.002074383,0.015694963872665297,0.036489834,0.016583151954110482,0.023630799478377096,1.9076478386667257,1.9221981247070994,-2.152857419,-2.861809963
TSMA_BA2D,-9.74409,143.41574,35.21296818605666,35.21179668102922,35.21463631923941,35.214849474011736,35.21423353022872,35.2137428,27.71259485127596,27.55639594140418,27.724627306058093,27.556076743587504,27.715849976846446,27.55607120744741,0.085739709,0.081505307,0.008967348,-0.013145653,0.015058987553062914,-0.012974834,0.011537522600539512,-0.014196522,0.001769543,-5.84E-04,0.009747515,0.028863033970257874,0.008574966,0.016578951,1.9186347052165706,1.9343142622125666,-2.143151858,-2.854318787
TSMA_BA2S,-9.7442395,143.415763,35.213404373298914,35.21214893913883,35.21495737433893,35.21545020240058,35.21455561652057,35.21403999093799,27.712498654293775,27.556328658395866,27.72483032333674,27.55598786309346,27.715852964995495,27.555984247229386,0.085654638,0.080768914,0.00857238,-0.013787704,0.015053833047747565,-0.013131399,0.011333203914915078,-0.014423981,0.002063144,0,0.009625776,0.029775766,0.008836362,0.018420148550130737,1.9174221774292244,1.935028785205488,-2.143453457,-2.854979553
TSMA_FL1S,-9.759895,143.39796,35.22081398782444,35.22402831,35.22276398307595,35.22839359982232,35.222712814569675,35.22848525,27.705660353267568,27.563765595777735,27.72592217775755,27.563702253376675,27.71355389306516,27.56356409018887,0.087602432,0.078769175,-4.78E-04,-0.011988563,0.013131328379455836,-0.016890362,0.006107062,-0.018004399,0.006442071,6.805822231568588E-4,0.012440276,0.036509187511025644,0.018044071397264733,0.029934219760775323,1.898537160612745,1.9155586653389565,-2.157658833,-2.866475308
TSMA_FR1D,-9.763955,143.417,35.21898830942731,35.22097038880802,35.22021284682302,35.22380191893246,35.22007179,35.22331680402894,27.70656808258621,27.561299513176323,27.72527347,27.560807884373162,27.712478709372178,27.56035965442609,0.086344305,0.07407371,0.003605518,-0.010785602,0.014820079473470983,-0.007999404,0.008034233,-0.013349793,0.008415997,0.001199389,0.010199919545971832,0.033833691,0.016780982862135415,0.020985205883277618,1.9029223263082835,1.9150229804603949,-2.149650271,-2.842537431
TSMA_FR1S,-9.76224,143.421395,35.21816319419221,35.22039143480479,35.21914440972721,35.222156120545606,35.21902331019346,35.221546578901894,27.706780779106833,27.55836771995477,27.72476885768035,27.558088014493734,27.712317139549096,27.55837065977515,0.08648724,0.068544131,0.007727885,-0.007637223,0.018176567393759325,-0.002169645,0.011503492486222195,-0.008479824,0.008899387,0.005415874,0.009758929,0.028823589,0.016035408413251896,0.019706527104771564,1.9069130057935426,1.9184173008677392,-2.145717841,-2.840717894
TSMA_FR2D,-9.74637,143.46012,35.21484056854006,35.21535109407321,35.21523414229772,35.217109699824945,35.215193715519305,35.21726197,27.69739887034619,27.552742286138262,27.711577779073895,27.553429737023286,27.702861101732868,27.55329334839883,0.086345949,0.063634825,0.023548579,0.005283222,0.031849723994593904,0.012158170000803718,0.027683846,0.011247102799630069,0.001405956,-0.002005394,0.002385454,0.008976446,0.003344317,0.005351056,1.9360031421251782,1.9628342172161486,-2.12167434,-2.818307469
TSMA_FR2S,-9.74838,143.458505,35.21539273,35.21613052463639,35.21566030890413,35.217802002165584,35.215671140933004,35.217966951863836,27.697462776919632,27.55292595432136,27.71300778370795,27.553446323038006,27.703355214331935,27.55354239409597,0.086410706,0.063119979,0.022851330079584987,0.007040256,0.031728437029280285,0.010564565873784045,0.027092583952307035,0.009764077,0.004857967,-0.002975368,0.004483872,0.014358419,0.006577454,0.00624919,1.9335444973912055,1.958424535390118,-2.123069564,-2.815739525
TSMA_LA1S,-9.73404,143.43519,35.211129498975836,35.21101083054146,35.21237915,35.21208000862714,35.21182587507412,35.21139280967678,27.70821614899646,27.553451053686917,27.72280116504804,27.553456752519985,27.711735978147903,27.55344353088889,0.08347738,0.063370187,0.014809048283361265,-0.007215943,0.022104988,-0.007173891,0.018361620515864794,-0.007009602,-0.008453678,-0.011730657,-0.001507409,0.007847393,-0.00200531,-2.48E-07,1.933281010012725,1.9585549580877324,-2.13074853,-2.822763501
ONMO_BA1S,-16.8472105,146.217424,35.335072348229396,35.33175519629751,35.32722888374133,35.32097546047833,35.327488577076764,35.32052527013172,27.396962654347963,27.22395767715551,27.509039434631994,27.27473406964251,27.47885013834368,27.277490424684377,0.04361161,0.014277672278655423,-0.030786487,-0.029613899,-0.076313566,-0.082929511,-0.069564675,-0.072382253,0.017390325282878445,0.024836592,-0.002338007,-0.008104232,0.016868873,0.020333114138933083,-0.04270437,0.064023185,-2.515992939,-3.075477084
ONMO_FL1S,-16.8485425,146.237223,35.322975775293784,35.31146665073072,35.317012000015836,35.312288406880796,35.31738829192772,35.31230714,27.327556851248325,27.14569497873963,27.481672827776325,27.240370578461704,27.450228962307847,27.242173576646316,0.043923642,0.013455611,-0.037397185,-0.039096442,-0.084137512,-0.082382879,-0.076119802,-0.071166604,0.040696365,0.050348883,0.026206510226550035,0.017611165052839124,0.044754988,0.040614555516994826,-0.058125817,0.024599596497264842,-2.534252735,-3.078129352
ONMO_FR1D,-16.872083,146.2536695,35.32677664746121,35.312667842664915,35.32311091762333,35.324753019051904,35.32368841261777,35.32453467095658,27.326685302442577,27.14082727164221,27.490544921420796,27.245867054088986,27.459307052466112,27.249470155728122,0.04178665,0.011049208284184776,-0.025379986,-0.026680294,-0.072239512,-0.076291376,-0.063619275,-0.064475066,0.023698957012917726,0.032211974,0.013199738872168425,0.006396439,0.031063325,0.033315377,-0.093987982,-0.002242327,-2.526530888,-3.077572799
ONMO_FR1S,-16.872041,146.2536145,35.32677989142287,35.31266888969315,35.323117703818085,35.32475742165836,35.32369509518191,35.32456413705076,27.32666431331871,27.140813874573503,27.490553237772495,27.24580739601679,27.459314997296417,27.24948575027126,0.041786096346455685,0.011046909961369417,-0.02536953,-0.026705004,-0.072223635,-0.076252654,-0.063602435,-0.064414104,0.023691937140303362,0.032210682296202664,0.013207415378636992,0.006484548,0.031068398077098342,0.033379003,-0.093969432,-0.002257156,-2.526524692,-3.077563971
ONMO_FR2D,-16.8830355,146.244797,35.33893924315993,35.33703002598115,35.33139816303048,35.33502444432708,35.33180292501484,35.33604879632466,27.35106450870848,27.17216430273787,27.507927686949515,27.26890756595164,27.47792269439367,27.271637319912916,0.041115873140192105,0.010773529310571855,-0.001514544,-8.52E-04,-0.053365034,-0.061130923,-0.04584736,-0.048975806,0.013013028281853212,0.016633867,-0.002955919,-0.001849163,0.016158109,0.023325298018788472,-0.101560305,0.003145848,-2.51056196,-3.061612899
ONMO_FR2S,-16.882674,146.244602,35.33891849459339,35.337165282575675,35.33137461334421,35.33486075666172,35.331779810061256,35.33603815,27.35045434902899,27.171633715600084,27.507818355574205,27.268713326108315,27.477814199986213,27.271668637084883,0.041103642301890606,0.010763667523384689,-0.001456404,-8.23E-04,-0.053372461,-0.060964777,-0.04586604,-0.049193089,0.012975994546000383,0.016492747,-0.002896924,-0.002258562,0.016217144,0.023668721954413247,-0.101292064,0.003155412,-2.51063184,-3.061643602
ONMO_FL1D,-16.8484505,146.2372885,35.322922060507196,35.311376632332596,35.31696786860167,35.312252971525844,35.31734438949956,35.31228261387774,27.32772945930333,27.145750070042023,27.48158194603675,27.24024949361329,27.450143721367894,27.242138904320715,0.043923139,0.013455923324638868,-0.03751274,-0.039198208,-0.084221293,-0.082609702,-0.076208436,-0.071442061,0.040778226652053357,0.050183177,0.026263654907538382,0.017494519,0.044815495,0.04062941,-0.058082592,0.024680119,-2.534310592,-3.078190416
ONMO_LA1S,-16.859841,146.2256785,35.33836251908538,35.339125446250506,35.33071827329254,35.32634969247495,35.330892866202504,35.323775838439424,27.369784102370183,27.181074187208385,27.512194821097204,27.279252152968947,27.480589184104193,27.27993328307517,0.043568694263718684,0.01373434,-0.016012508,-0.016470292,-0.065813911,-0.075450096,-0.058947719,-0.06300855,0.010819836837606001,0.015074314108337079,-0.001303802,-0.005007394,0.018400169,0.024902788247617373,-0.062160151,0.025488275813023712,-2.51191156,-3.065413822
ONMO_LA1D,-16.8599245,146.2257455,35.338356691873905,35.33910083177336,35.33071722227117,35.326362817535056,35.33089207273173,35.323816598348834,27.369654823902742,27.18121289271145,27.512155786016276,27.279062044508766,27.480542367502895,27.27983352120092,0.04357002,0.013738514275821862,-0.015944076,-0.016452069,-0.06578148,-0.075630663,-0.058912654,-0.062938062,0.010795421032521395,0.015052396807169542,-0.001268751,-0.005052859,0.018434713,0.024921087440783512,-0.062234443,0.025295858,-2.51192317,-3.065396497
ONMO_BA1D,-16.8471725,146.2174315,35.33505994,35.33173194744554,35.32721543681532,35.32097478161788,35.32747529881013,35.32051382102119,27.3969502,27.22390314963522,27.509009659514266,27.27471644183792,27.478821361601746,27.27743488342596,0.043612353188957675,0.014279229948455248,-0.030810726,-0.029669559,-0.076332131,-0.082876482,-0.069583346,-0.072431815,0.017402690209157533,0.024894202,-0.002331526,-0.008133949,0.016874499264422582,0.020319025044095163,-0.04267824,0.063995479,-2.516013483,-3.075508518
ONMO_BA2D,-16.881947,146.18377950000001,35.36592468,35.36870716509288,35.36765155173941,35.361386516974115,35.36800867665884,35.361302786879165,27.445930792687058,27.296474336654622,27.59996033884307,27.400293936180816,27.571713877750202,27.40646962708316,0.042393578,0.010201560821460972,-0.065079649,-0.067389818,-0.112403641,-0.115724569,-0.105170986,-0.107267546,0.028381699042880088,0.032086695524312245,0.004535207,-0.001917141,0.023514108309254145,0.018939664665938712,-0.064303362,0.052776242,-2.449408095,-3.017418598
ONMO_BA2S,-16.8820015,146.183993,35.36587499174454,35.36871262816581,35.36759947489985,35.361296216611905,35.36795509908087,35.361245869162026,27.44573925183684,27.296300723290944,27.59983535946649,27.400012334719303,27.57157973871633,27.40647744263564,0.042396762713965766,0.010221238,-0.064994038,-0.067206155,-0.112309238,-0.115685121,-0.105076728,-0.107064178,0.028328534743366062,0.032110379,0.004486967,-0.001792679,0.023467663,0.018873039944045204,-0.064345806,0.052624821,-2.449491904,-3.017524091
ONLI_FR1S,-14.6912735,145.4693795,35.23332950197275,35.23107276038581,35.22860216033524,35.227923121523126,35.22911490753218,35.229086567569674,27.226276535807173,27.044648009725993,27.305495053588388,27.122677594380477,27.274362586449232,27.11536459085575,0.071168898,0.03925112,-0.010357097,-0.013140139,-0.0303878,-0.03767444,-0.023462318,-0.0269922,-0.00535537,-0.010221245,-0.049245048,-0.05089387,-0.01980698,-0.015326219,1.1889283672364173,1.605157000745823,-3.63026087,-4.400832842
ONLI_FL1S,-14.6980975,145.445447,35.237886890508236,35.23341558571094,35.237652321817215,35.234626777988815,35.237018030548185,35.233359848736654,27.244595167150493,27.173024580726516,27.31562531749439,27.160584366740753,27.282474045091018,27.16558642700456,0.072971926,0.041061827,-0.047077342,-0.05453919,-0.03500343,-0.036088355,-0.043484172,-0.054047785,0.028027025,0.031972169,-0.016766389,-0.032389653,0.017218448763603733,0.010539173,1.1871582960793483,1.6101889881437215,-3.635301152,-4.452371346
ONLI_FR2S,-14.649439,145.492935,35.21839983952818,35.22155588323845,35.21627130080165,35.21324858646106,35.21613996414242,35.21323296447835,27.211445588209763,27.109547707207945,27.249429359332872,27.08781922245975,27.23097560514633,27.09030050310375,0.074674335,0.044007862,-0.067563209,-0.081990221,-0.077997263,-0.09761094,-0.083205931,-0.106231702,0.035236074954672056,0.039547739,-0.012618398,-0.046167187,0.016201092004712307,-0.008594896,1.1904561208289488,1.616264685025257,-3.638135294,-4.428290287
ONLI_LA1S,-14.6877065,145.465276,35.23346669854729,35.231196274901386,35.23087495008893,35.23211544253876,35.231330972786644,35.232740755795525,27.225434913728975,27.04999942075122,27.31178608276552,27.135758209909724,27.275637006320316,27.140940320340853,0.071164585,0.039482173107465844,-0.009695717,-0.011656792,-0.022253767,-0.030041641,-0.021964273,-0.02941476,-0.005517903,-0.010493688,-0.038239984,-0.041186907,-0.009450496,-0.004268277,1.188726050276236,1.605910641693578,-3.631908373,-4.409631926
ONLI_BA1D,-14.65072495,145.4502155,35.224075623094116,35.22609515,35.222244848642006,35.21932673398422,35.22181038061224,35.21908845,27.239767064730174,27.144462335141665,27.291256251302002,27.125820167709538,27.25296146991728,27.127561289614956,0.077177112,0.044210691,-0.007367239,-0.004179063,-0.028797291,-0.0301027,-0.022277352,-0.021337887,0.020211958299623346,0.022861235,-0.039388497,-0.055349867,-0.007029513,-0.013058261,1.1886433632074065,1.6299066555405155,-3.651551207,-4.425933741
ONLI_BA1S,-14.650714,145.450096,35.22408499669722,35.226098713825024,35.22225272727731,35.21932904562385,35.221818704618705,35.21909624466769,27.239800649211286,27.144505009354823,27.291257307199626,27.125840015181502,27.252946816734635,27.127697496378136,0.077179381,0.044203479,-0.007393334,-0.004173455,-0.028856511,-0.030157448,-0.022319808,-0.021369083,0.020122547607672337,0.022698287,-0.039509673,-0.055380386,-0.007133,-0.013275863,1.1886403861358144,1.629905708052018,-3.651556681,-4.425949817
ONLI_BA2S,-14.667794,145.441894,35.230661832992276,35.23017567556533,35.22995476,35.230007631177166,35.228849681801016,35.22582947518853,27.237040135626195,27.163021429849486,27.297126375456468,27.16006904993114,27.257939507330732,27.158110710974547,0.075380778,0.040740633,-0.036642182,-0.041680427,-0.026564545,-0.030053686,-0.039631846,-0.047684661,0.016362634101095137,0.016570567505194044,-0.020230657,-0.033404761,0.005120778,-0.003070725,1.1874160148344985,1.6202000722427599,-3.647814245,-4.453352126
